20	3011
93	3011
100	3011
99	3010
13	3010
4	3013
80	3010
1	3012
123	3011
69	3012
125	3013
16	3007
5	3012
104	3010
89	3011
77	3007
11	3009
95	3009
54	3009
88	3010
33	3010
87	3010
91	3010
55	3012
90	3009
18	3010
79	3010
8	3010
72	3010
57	3010
48	3012
36	3007
19	3010
39	3010
41	3009
60	3010
82	3009
98	3014
47	3013
111	3008
35	3011
7	3009
78	3011
6	3011
62	3011
105	3008
40	3011
122	3011
68	3009
124	3012
27	3015
43	3015
115	3012
38	3011
44	3008
21	3009
103	3008
119	3009
65	3013
114	3010
58	3015
56	3013
110	3009
64	3011
116	3009
75	3011
10	3008
50	3012
49	3010
42	3011
63	3010
81	3014
108	3010
17	3011
66	3011
32	3011
85	3011
86	3012
97	3009
24	3010
76	3012
121	3012
120	3011
3	3013
128	3009
53	3012
102	3010
29	3011
112	3011
61	3013
118	3014
92	3012
74	3010
126	3011
14	3009
52	3010
30	3012
113	3011
101	3008
109	3012
83	3008
71	3009
117	3012
28	3011
23	3012
15	3011
45	3011
67	3010
106	3010
107	3014
70	3009
46	3010
84	3016
127	3009
94	3009
26	3011
96	3011
9	3010
34	3010
25	3012
37	3010
12	3009
51	3011
59	3011
22	3009
73	3013
31	3012
2	3008
