48	3012
36	3007
111	3008
82	3009
62	3011
98	3014
47	3013
105	3008
72	3010
19	3010
78	3011
18	3010
79	3010
60	3010
7	3009
35	3011
41	3009
6	3011
8	3010
57	3010
40	3011
90	3009
39	3010
23	3012
94	3009
15	3011
34	3010
101	3008
109	3012
83	3008
71	3009
127	3009
25	3012
45	3011
67	3010
30	3012
84	3016
28	3011
51	3011
73	3013
9	3010
107	3014
2	3008
113	3011
96	3011
12	3009
70	3009
117	3012
46	3010
37	3010
31	3012
22	3009
26	3011
106	3010
59	3011
92	3012
32	3011
3	3013
128	3009
24	3010
76	3012
85	3011
53	3012
61	3013
29	3011
66	3011
118	3014
97	3009
120	3011
74	3010
126	3011
14	3009
86	3012
102	3010
121	3012
112	3011
52	3010
44	3008
63	3010
122	3011
103	3008
27	3015
10	3008
115	3012
68	3009
43	3015
17	3011
56	3013
49	3010
108	3010
114	3010
75	3011
81	3014
116	3009
110	3009
58	3015
21	3009
50	3012
38	3011
119	3009
65	3013
42	3011
124	3012
64	3011
13	3010
91	3010
55	3012
88	3010
99	3010
1	3012
100	3011
69	3012
87	3010
16	3007
89	3011
77	3007
11	3009
54	3009
5	3012
125	3013
4	3013
20	3011
95	3009
123	3011
80	3010
93	3011
33	3011
104	3010
