ts_ns,query_type,latency_ms
1784339104623742459,select,45.791
1784339104674427800,update,107.028
1784339104886595560,select,20.113
1784339104909918249,update,71.526
1784339105086543728,select,20.741
1784339105110953099,update,91.095
1784339105307996355,select,23.191
1784339105334976901,update,80.425
1784339105520763069,select,23.818
1784339105548421372,update,94.298
1784339105747953907,select,19.134
1784339105770169211,update,88.535
1784339105963561252,select,20.143
1784339105987825136,update,74.518
1784339106166869295,select,20.560
1784339106190265025,update,71.884
1784339106366799428,select,20.352
1784339106390674055,update,69.292
1784339106565379960,select,19.161
1784339106587917380,update,75.251
1784339106767759086,select,20.799
1784339106791932985,update,73.894
1784339106972179958,select,19.628
1784339106995250458,update,70.878
1784339107171452985,select,19.014
1784339107193783837,update,71.844
1784339107370665853,select,18.767
1784339107393063735,update,72.140
1784339107569789641,select,18.763
1784339107591753483,update,79.342
1784339107775720882,select,20.210
1784339107799916217,update,79.161
1784339107983328071,select,20.349
1784339108006726788,update,67.803
1784339108180408974,select,23.558
1784339108207050427,update,76.355
1784339108388588538,select,22.664
1784339108415307967,update,80.839
1784339108600994285,select,20.451
1784339108626052080,update,72.740
1784339108803373007,select,23.088
1784339108829661947,update,74.958
1784339109009690938,select,19.471
1784339109033048666,update,72.891
1784339109210548601,select,22.387
1784339109236142993,update,69.723
1784339109410785720,select,21.031
1784339109435095283,update,86.118
1784339109626256978,select,23.515
1784339109652772407,update,77.693
1784339109835317719,select,22.403
1784339109860879112,update,76.038
1784339110040969888,select,22.331
1784339110066479182,update,74.966
1784339110246789823,select,21.958
1784339110272151374,update,94.524
1784339110470930387,select,24.023
1784339110498138691,update,89.228
1784339110691482521,select,23.338
1784339110718071441,update,78.988
1784339110901600078,select,23.678
1784339110928933971,update,81.283
1784339111114498091,select,24.944
1784339111142855812,update,92.861
1784339111340780042,select,22.730
1784339111366546229,update,73.827
1784339111545831085,select,22.364
1784339111571960844,update,87.429
1784339111764010566,select,20.130
1784339111787286608,update,78.861
1784339111970639400,select,21.967
1784339111995536889,update,77.982
1784339112177955982,select,21.128
1784339112201987826,update,90.669
1784339112397955142,select,18.572
1784339112419567308,update,78.346
1784339112602326484,select,20.498
1784339112625824593,update,75.836
1784339112806551158,select,21.511
1784339112832164879,update,71.315
1784339113008079226,select,21.395
1784339113032526815,update,70.337
1784339113208566760,select,20.990
1784339113232854229,update,73.341
1784339113410989565,select,20.256
1784339113434271530,update,77.515
1784339113616890148,select,23.331
1784339113643923829,update,71.923
1784339113821352886,select,21.029
1784339113845785432,update,79.770
1784339114030638834,select,20.769
1784339114054855558,update,74.210
1784339114234366150,select,21.985
1784339114260015856,update,72.899
1784339114437856527,select,19.388
1784339114460444294,update,109.299
1784339114674294316,select,21.977
1784339114699902863,update,70.998
1784339114875488457,select,20.243
1784339114898946718,update,77.073
1784339115080918538,select,20.688
1784339115104643892,update,78.272
1784339115288242606,select,23.839
1784339115315260453,update,72.213
1784339115492640246,select,24.529
1784339115520392595,update,76.094
1784339115700726390,select,19.409
1784339115723315124,update,79.192
1784339115907591828,select,21.256
1784339115932395967,update,70.450
1784339116107656657,select,21.067
1784339116132245625,update,72.075
1784339116308995721,select,19.096
1784339116331141376,update,70.445
1784339116506657526,select,20.778
1784339116531296991,update,65.870
1784339116701715885,select,20.103
1784339116725941348,update,117.057
1784339116947864032,select,19.909
1784339116970950800,update,73.089
1784339117148514250,select,19.334
1784339117171253792,update,73.832
1784339117349858101,select,21.422
1784339117374787809,update,69.101
1784339117549043106,select,19.770
1784339117571902395,update,69.039
1784339117747171134,select,18.617
1784339117768761096,update,69.137
1784339117943334162,select,18.728
1784339117965288096,update,67.411
1784339118138032133,select,19.045
1784339118160469203,update,66.885
1784339118332881705,select,20.043
1784339118356903806,update,73.917
1784339118535910275,select,21.699
1784339118560939587,update,69.989
1784339118736922248,select,19.755
1784339118759940946,update,83.995
1784339118949242798,select,22.003
1784339118974575771,update,83.253
1784339119162562609,select,19.285
1784339119185062030,update,73.558
1784339119364162154,select,20.965
1784339119388797159,update,67.363
1784339119561869001,select,20.328
1784339119585980737,update,75.361
1784339119766495444,select,21.333
1784339119791244739,update,69.259
1784339119965609378,select,21.222
1784339119990778456,update,75.776
1784339120171160224,select,20.900
1784339120195580873,update,76.649
1784339120377400902,select,19.948
1784339120400676612,update,76.263
1784339120581797280,select,19.678
1784339120604947060,update,77.062
1784339120786667616,select,21.895
1784339120811528650,update,70.707
1784339120986858384,select,19.701
1784339121009865073,update,70.272
1784339121184274838,select,23.631
1784339121210848003,update,77.489
1784339121393226416,select,20.234
1784339121417153299,update,66.770
1784339121588422420,select,19.029
1784339121611318791,update,85.016
1784339121801539919,select,22.178
1784339121827841137,update,77.640
1784339122009826020,select,22.904
1784339122035906982,update,74.188
1784339122214658765,select,19.110
1784339122237054164,update,68.446
1784339122410289991,select,20.068
1784339122434233587,update,73.193
1784339122612377162,select,22.950
1784339122638371136,update,68.843
1784339122812174943,select,18.757
1784339122833836626,update,66.878
1784339123005381341,select,20.008
1784339123029523217,update,69.288
1784339123204348709,select,18.579
1784339123226073212,update,85.358
1784339123416669780,select,20.529
1784339123440511920,update,101.292
1784339123646441083,select,19.580
1784339123669017125,update,70.599
1784339123844818306,select,23.084
1784339123872266777,update,71.429
1784339124048578184,select,20.650
1784339124072687519,update,72.075
1784339124250806946,select,19.816
1784339124273996158,update,66.673
1784339124445364604,select,20.820
1784339124469478382,update,71.850
1784339124646700588,select,20.802
1784339124672144631,update,69.344
1784339124846780250,select,21.325
1784339124871680860,update,72.097
1784339125048493184,select,19.378
1784339125071105558,update,69.415
1784339125246549539,select,19.950
1784339125269815363,update,76.188
1784339125451684131,select,20.096
1784339125475109947,update,73.884
1784339125654412344,select,19.252
1784339125676755511,update,66.836
1784339125848371089,select,20.266
1784339125871523557,update,70.160
1784339126046797683,select,20.754
1784339126071309878,update,99.568
1784339126275303290,select,19.671
1784339126297941786,update,68.139
1784339126471531750,select,21.550
1784339126496040092,update,72.905
1784339126673703308,select,20.428
1784339126697220489,update,70.868
1784339126872704594,select,19.165
1784339126894848051,update,71.109
1784339127070377222,select,20.076
1784339127093915776,update,69.812
1784339127268676964,select,20.371
1784339127292904744,update,68.680
1784339127467235745,select,20.829
1784339127491799612,update,128.244
1784339127724924126,select,19.397
1784339127747866351,update,73.295
1784339127925657820,select,18.860
1784339127948062425,update,71.153
1784339128123571667,select,19.996
1784339128146893777,update,65.064
1784339128316554504,select,19.223
1784339128339535736,update,72.146
1784339128516875229,select,20.229
1784339128541005996,update,69.021
1784339128716469340,select,19.625
1784339128739517855,update,66.354
1784339128911638880,select,20.343
1784339128935119626,update,70.701
1784339129110558612,select,18.971
1784339129133573680,update,67.969
1784339129307158661,select,19.439
1784339129330319287,update,67.243
1784339129502434420,select,21.532
1784339129527923676,update,109.747
1784339129742103009,select,18.831
1784339129765873536,update,69.607
1784339129940274974,select,19.076
1784339129962818896,update,70.631
1784339130139644305,select,20.460
1784339130163256823,update,74.945
1784339130342614001,select,22.234
1784339130367776698,update,70.636
1784339130543463472,select,25.855
1784339130573035665,update,76.250
1784339130754883094,select,21.799
1784339130779598187,update,72.963
1784339130957234440,select,22.257
1784339130983168298,update,113.301
1784339131201028899,select,20.579
1784339131225060652,update,74.698
1784339131404283719,select,19.053
1784339131426435041,update,71.425
1784339131602506627,select,21.955
1784339131628963685,update,89.422
1784339131822748716,select,21.097
1784339131847103456,update,70.224
1784339132022348617,select,20.046
1784339132045517118,update,69.994
1784339132219962838,select,18.431
1784339132241530032,update,71.408
1784339132417592833,select,19.884
1784339132441053857,update,73.174
1784339132619292020,select,19.196
1784339132641450236,update,67.092
1784339132814049685,select,20.659
1784339132837755896,update,70.058
1784339133012242356,select,19.712
1784339133035117409,update,67.471
1784339133208003539,select,21.051
1784339133233133229,update,66.386
1784339133404503196,select,19.731
1784339133428057983,update,67.024
1784339133599762411,select,20.450
1784339133624017768,update,71.945
1784339133801532912,select,18.964
1784339133823793166,update,71.000
1784339134000733633,select,20.822
1784339134025169509,update,65.748
1784339134197484472,select,18.863
1784339134219874865,update,75.337
1784339134400679525,select,19.899
1784339134425231214,update,86.058
1784339134617109397,select,21.260
1784339134641638132,update,72.263
1784339134819160544,select,18.037
1784339134840578196,update,66.535
1784339135012367712,select,20.805
1784339135036146284,update,69.760
1784339135210561494,select,19.579
1784339135233532802,update,68.369
1784339135407816175,select,20.954
1784339135432000578,update,76.082
1784339135613080054,select,19.745
1784339135636209305,update,70.061
1784339135811594713,select,17.573
1784339135832816082,update,64.242
1784339136002619488,select,19.618
1784339136026135126,update,72.005
1784339136202606049,select,19.115
1784339136225235079,update,68.875
1784339136399064727,select,19.157
1784339136421637233,update,115.024
1784339136641634578,select,21.194
1784339136665927089,update,67.237
1784339136838477129,select,20.082
1784339136861929819,update,69.432
1784339137036044205,select,19.710
1784339137058806733,update,67.864
1784339137231515074,select,19.452
1784339137254214075,update,67.233
1784339137426253160,select,19.262
1784339137448649958,update,66.138
1784339137619303233,select,19.942
1784339137642562155,update,67.348
1784339137814514774,select,19.833
1784339137837512764,update,66.561
1784339138009366578,select,19.485
1784339138032483107,update,68.802
1784339138207166746,select,19.883
1784339138230961327,update,70.089
1784339138406543917,select,21.188
1784339138431395513,update,67.426
1784339138603672256,select,19.386
1784339138627022646,update,69.693
1784339138801554164,select,18.508
1784339138823116852,update,68.363
1784339138996434016,select,20.247
1784339139020095585,update,64.829
1784339139190102265,select,18.719
1784339139211970757,update,67.388
1784339139383895114,select,19.187
1784339139406874455,update,94.727
1784339139606412557,select,21.326
1784339139631098921,update,74.538
1784339139810623332,select,21.042
1784339139835058345,update,69.165
1784339140009408407,select,18.528
1784339140031196954,update,71.313
1784339140207134193,select,20.280
1784339140230373343,update,77.768
1784339140413184840,select,19.628
1784339140436820600,update,79.271
1784339140620264332,select,20.639
1784339140644255704,update,72.815
1784339140821887711,select,21.398
1784339140846475552,update,75.670
1784339141026985448,select,20.740
1784339141050833731,update,68.335
1784339141224060326,select,20.021
1784339141247422757,update,69.643
1784339141421528879,select,19.919
1784339141444748364,update,68.876
1784339141619884576,select,19.026
1784339141641817642,update,123.707
1784339141869739238,select,17.960
1784339141890946090,update,74.241
1784339142069699112,select,20.305
1784339142093864315,update,70.737
1784339142268958040,select,17.860
1784339142289878845,update,65.947
1784339142461399465,select,18.852
1784339142483443433,update,67.035
1784339142654816096,select,19.766
1784339142678625744,update,70.168
1784339142854115130,select,19.086
1784339142876349434,update,71.538
1784339143052544934,select,19.302
1784339143075117046,update,68.336
1784339143248807835,select,21.659
1784339143274147170,update,70.918
1784339143450068385,select,19.580
1784339143472786425,update,65.759
1784339143643673199,select,19.436
1784339143666667226,update,84.641
1784339143856553437,select,20.286
1784339143880942582,update,81.935
1784339144068805587,select,20.350
1784339144092393979,update,72.025
1784339144269264674,select,19.238
1784339144291583577,update,70.573
