Linux 4.18.0-553.139.1.el8_10.x86_64 (g-test-poc-2) 	07/14/26 	_x86_64_	(4 CPU)

17:11:45     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:11:46     all    7.11    0.00    2.79   26.90    0.76    0.51    0.25    0.00    0.00   61.68
17:11:47     all    9.49    0.00    2.56   37.95    0.77    0.26    0.00    0.00    0.00   48.97
17:11:48     all    8.29    0.00    2.76   36.93    0.75    0.75    0.00    0.00    0.00   50.50
17:11:49     all   10.20    0.00    2.30   34.18    1.02    0.00    0.00    0.00    0.00   52.30
17:11:50     all    7.59    0.00    2.28   32.41    0.76    0.76    0.25    0.00    0.00   55.95
17:11:51     all    6.68    0.00    2.06   22.62    0.77    0.00    0.00    0.00    0.00   67.87
17:11:52     all    5.76    0.00    1.50   30.83    0.75    0.50    0.75    0.00    0.00   59.90
17:11:53     all    6.39    0.00    2.30   23.27    0.51    0.26    0.00    0.00    0.00   67.26
17:11:54     all    7.38    0.00    2.04   23.92    1.02    0.00    0.00    0.00    0.00   65.65
17:11:55     all    5.90    0.00    2.05   25.90    0.77    0.26    0.00    0.00    0.00   65.13
17:11:56     all    7.38    0.00    1.78   27.74    0.76    0.51    0.00    0.00    0.00   61.83
17:11:57     all    6.68    0.00    2.06   24.42    0.51    0.00    0.26    0.00    0.00   66.07
17:11:58     all    6.48    0.00    2.49   29.18    1.00    0.25    0.50    0.00    0.00   60.10
17:11:59     all    9.39    0.00    2.79   29.19    0.76    0.51    0.00    0.00    0.00   57.36
17:12:00     all    7.40    0.00    3.06   31.12    0.51    0.26    0.26    0.00    0.00   57.40
17:12:01     all   13.74    0.00    3.82   21.12    1.02    0.51    0.00    0.00    0.00   59.80
17:12:02     all   12.15    0.00    4.30   19.49    1.01    0.00    0.00    0.00    0.00   63.04
17:12:03     all   11.36    0.00    2.78   17.68    1.01    0.00    0.76    0.00    0.00   66.41
17:12:04     all    9.55    0.00    2.51   18.34    0.75    0.75    0.25    0.00    0.00   67.84
17:12:05     all   12.24    0.00    4.08   19.39    1.02    0.26    0.00    0.00    0.00   63.01
17:12:06     all   11.34    0.00    2.52   22.92    1.01    0.25    0.25    0.00    0.00   61.71
17:12:07     all    8.38    0.00    2.54   24.87    0.51    0.25    0.51    0.00    0.00   62.94
17:12:08     all   11.93    0.00    2.54   26.40    0.76    0.00    0.25    0.00    0.00   58.12
17:12:09     all   11.62    0.00    3.03   26.77    1.01    0.76    0.00    0.00    0.00   56.82
17:12:10     all   10.63    0.00    2.53   37.22    0.76    0.25    0.25    0.00    0.00   48.35
17:12:11     all    9.57    0.00    2.02   22.42    0.50    0.25    0.50    0.00    0.00   64.74
17:12:12     all   18.18    0.00    5.05   30.56    2.02    1.26    0.76    0.00    0.00   42.17
17:12:13     all   17.31    0.00    4.39   34.63    1.29    1.03    0.52    0.00    0.00   40.83
17:12:14     all   18.43    0.00    4.55   30.56    1.77    1.01    0.51    0.00    0.00   43.18
17:12:15     all   17.44    0.00    4.62   31.54    1.28    0.77    0.26    0.00    0.00   44.10
17:12:16     all   17.74    0.00    4.37   28.02    1.54    1.54    0.51    0.00    0.00   46.27
17:12:17     all   16.02    0.00    4.13   30.23    1.81    1.29    0.78    0.00    0.00   45.74
