54	3049
5	3055
89	3051
123	3053
16	3058
77	3056
95	3059
11	3051
93	3055
104	3053
125	3054
87	3048
1	3053
20	3054
88	3056
100	3056
33	3051
99	3054
4	3057
55	3058
91	3058
80	3057
69	3055
13	3053
79	3049
8	3050
82	3061
47	3055
111	3057
40	3061
98	3052
35	3059
48	3056
36	3059
39	3055
18	3052
62	3051
41	3055
72	3052
57	3053
90	3049
7	3068
78	3055
6	3051
60	3053
105	3052
19	3050
27	3055
38	3054
115	3051
50	3052
17	3051
122	3054
75	3050
44	3053
116	3054
49	3051
119	3052
81	3051
56	3050
68	3052
114	3055
64	3060
103	3058
21	3062
63	3056
10	3055
110	3054
124	3050
108	3054
42	3056
65	3060
43	3052
58	3054
76	3047
61	3055
97	3051
120	3055
85	3051
53	3057
86	3052
121	3057
118	3048
32	3056
14	3057
29	3058
24	3050
66	3056
74	3049
126	3055
128	3052
112	3054
92	3055
3	3056
102	3054
52	3044
9	3053
67	3065
37	3047
107	3061
59	3048
117	3052
71	3045
34	3051
25	3055
22	3050
26	3055
2	3056
109	3047
28	3051
15	3056
73	3050
12	3053
84	3054
83	3055
23	3050
101	3061
45	3059
106	3060
127	3056
70	3059
96	3052
51	3054
30	3056
113	3051
46	3051
94	3050
31	3058
