procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  1      0 232312     28 1668664    0    0   324  1312  127   33  8  3 88  1  0
15  4      0 200004     28 1691228    0    0 16116 11392 55712 86015 51 27 16  6  0
 5  1      0 175452     28 1710016    0    0 12480 12729 44938 91789 49 22 22  7  0
 6  1      0 159540     28 1711156    0    0 15204 12074 47224 97137 47 23 22  9  0
 3  3      0 152964     28 1710400    0    0 12840 13349 46384 94886 48 23 23  7  0
 3  2      0 166480     28 1687000    0    0 12188 11930 45600 96023 49 24 19  7  0
 8  0      0 162424     28 1684236    0    0 11784 11740 47779 98013 48 24 22  7  0
12  1      0 154008     28 1685520    0    0 14364 15187 49858 100454 47 23 21  9  0
 7  1      0 156156     28 1683044    0    0 11148 12748 50169 102142 47 25 21  7  0
12  0      0 153224     28 1685020    0    0 16528 12231 48304 101533 46 23 23  8  0
 2  1      0 155160     28 1683784    0    0 12632 12672 46359 93712 48 23 22  8  0
 2  1      0 153584     28 1681376    0    0 11388 11778 46434 95741 47 23 22  8  0
11  1      0 151156     28 1677948    0    0 10188 13480 46616 95115 51 23 18  8  0
 9  0      0 150160     28 1674120    0    0  9904 12785 46314 97751 49 22 22  7  0
18  0      0 176032     28 1690148    0    0  9456 31309 46870 100903 51 23 21  6  0
12  1      0 153768     28 1717500    0    0 16048 61365 42591 80792 54 24 17  5  0
 6  1      0 150104     28 1721924    0    0 10864 12720 47693 99418 48 23 22  7  0
13  1      0 151564     28 1724876    0    0 14208 13752 48402 104034 46 24 22  7  0
19  0      0 157420     28 1727976    0    0 11208 13776 48937 100016 47 23 22  8  0
 7  0      0 156700     28 1744712    0    0 10752 13078 47207 94837 45 23 25  8  0
 4  2      0 163148     28 1762940    0    0 10824 13040 48216 95586 50 23 20  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  1      0 165956     28 1780092    0    0 10428 12086 44535 92477 51 23 19  7  0
15  1      0 161116     28 1797328    0    0 10876 12056 43889 88964 49 23 21  8  0
10  0      0 154736     28 1804636    0    0 11380 15624 47703 96817 49 22 21  8  0
18  0      0 151616     28 1809884    0    0  9616 13336 49330 100996 46 23 24  7  0
10  0      0 169944     28 1791144    0    0  8792 11990 48469 100016 49 22 23  6  0
10  1      0 157172     28 1806628    0    0  9992 12568 47686 95994 44 21 26  8  0
18  1      0 158492     28 1804000    0    0 12788 12990 49729 103589 46 24 23  7  0
15  0      0 157516     28 1802084    0    0 13292 13360 49561 98808 48 23 22  7  0
 6  0      0 166744     28 1788400    0    0 14996 12204 42686 85492 51 21 20  7  0
 5  2      0 166504     28 1782152    0    0 10072 10892 42872 86589 46 22 26  6  0
 5  1      0 162404     28 1779156    0    0 23580 12760 46482 91956 49 23 22  7  0
 7  1      0 157436     28 1775424    0    0 11628 14585 45790 92734 47 22 24  7  0
 3  1      0 167852     28 1764364    0    0  9820 13202 47701 96696 45 22 25  8  0
 6  2      0 151576     28 1782168    0    0 10756 13720 50160 100406 46 23 23  7  0
15  0      0 150440     28 1782664    0    0 15760 12675 45172 93541 49 22 23  7  0
11  2      0 169440     28 1763452    0    0 11604 13316 48161 97129 47 24 22  7  0
 4  0      0 151748     28 1778960    0    0  8936 13301 47368 97345 45 21 26  8  0
12  0      0 153016     28 1772572    0    0  8984 12160 46872 96539 44 21 28  8  0
 9  2      0 151384     28 1767788    0    0 10464 12792 47586 99673 45 22 25  9  0
 5  1      0 170572     28 1735520    0    0  9672 15769 47307 97143 47 23 23  7  0
 2  0      0 154980     28 1752124    0    0 10020 12411 45872 92664 47 22 24  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  1      0 159892     28 1746004    0    0  8828 12428 43682 91005 48 22 24  7  0
13  1      0 164232     28 1740224    0    0  9576 12122 47202 98238 46 21 26  7  0
13  1      0 165788     28 1735304    0    0 10116 11732 44390 88665 45 21 27  7  0
17  1      0 168520     28 1729028    0    0  8356 11922 42591 80583 49 24 21  6  0
 5  1      0 159948     28 1742740    0    0  7724 11129 39699 79154 51 21 20  7  0
 5  1      0 168240     28 1735980    0    0  7976 11230 44228 81920 52 23 20  4  0
11  2      0 169048     28 1729324    0    0  8308 12072 44995 89840 48 24 21  7  0
11  1      0 152880     28 1737008    0    0  7144 12790 41335 82255 45 22 25  8  0
18  0      0 151936     28 1739960    0    0  6048  8772 41808 75886 46 22 21 11  0
 7  0      0 149744     28 1742076    0    0  6284  7528 37729 70164 41 19 25 15  0
15  1      0 157124     28 1734572    0    0  7364  8132 40776 73877 42 22 26 11  0
 1  1      0 165872     28 1723764    0    0  5064  6794 40396 77110 37 18 29 16  0
 2  8      0 152708     28 1735152    0    0  6668  6376 37717 67732 31 16 33 21  0
 4  1      0 168676     28 1715604    0    0  6000  6427 37013 65300 35 18 28 18  0
 9  2      0 155372     28 1727572    0    0  5964  7416 40289 73947 39 20 28 12  0
 9  0      0 158504     28 1721416    0    0  8032  8498 43414 79997 39 21 28 12  0
11  1      0 159160     28 1714796    0    0  7452 12140 48470 92584 45 25 24  6  0
15  0      0 153900     28 1707316    0    0 38916 14836 44023 92137 44 21 29  6  0
 9  1      0 157184     28 1701476    0    0  9220 11316 45245 91510 47 23 23  7  0
