Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-3) 	06/22/26 	_x86_64_	(4 CPU)

07:27:17     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:27:18     all    0.50    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   98.49
07:27:19     all    1.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   98.75
07:27:20     all    0.25    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:27:21     all    0.50    0.00    0.25    0.00    0.50    0.00    0.00    0.00    0.00   98.75
07:27:22     all    0.25    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.50
07:27:23     all    0.25    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.25
07:27:24     all    1.00    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.50
07:27:25     all    0.25    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   99.00
07:27:26     all    0.75    0.00    0.25    0.00    0.50    0.25    0.00    0.00    0.00   98.25
07:27:27     all    0.25    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.25
07:27:28     all    0.50    0.00    0.00    0.00    0.00    0.25    0.00    0.00    0.00   99.25
07:27:29     all    0.25    0.00    1.00    0.00    0.25    0.00    0.00    0.00    0.00   98.50
07:27:30     all    0.50    0.00    0.00    0.00    0.75    0.50    0.00    0.00    0.00   98.25
07:27:31     all    0.25    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:27:32     all    0.50    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.24
07:27:33     all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.50
07:27:34     all    0.75    0.00    0.50    0.00    0.75    0.00    0.00    0.00    0.00   98.01
07:27:35     all    0.50    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.75
07:27:36     all    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
07:27:37     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:27:38     all    0.75    0.00    0.75    0.00    0.50    0.25    0.00    0.00    0.00   97.76
07:27:39     all    0.50    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.24
07:27:40     all    0.50    0.00    0.00    0.00    0.50    0.25    0.00    0.00    0.00   98.75
07:27:41     all    0.75    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:27:42     all    0.25    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   99.00
07:27:43     all    0.25    0.00    0.00    0.00    0.25    0.25    0.00    0.00    0.00   99.25
