Linux 4.18.0-553.139.1.el8_10.x86_64 (g-test-poc-3) 	07/12/26 	_x86_64_	(4 CPU)

11:36:20     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:36:21     all    5.56    0.00    2.02    0.00    1.01    0.25    0.00    0.00    0.00   91.16
11:36:22     all    6.80    0.00    1.51    0.00    1.01    0.25    0.00    0.00    0.00   90.43
11:36:23     all    4.83    0.00    1.53    0.00    1.02    0.25    0.00    0.00    0.00   92.37
11:36:24     all    6.00    0.00    1.50    0.25    1.00    0.75    0.25    0.00    0.00   90.25
11:36:25     all    6.25    0.00    2.50    0.00    1.00    0.25    0.00    0.00    0.00   90.00
11:36:26     all    5.04    0.00    1.76    0.00    1.01    0.25    0.00    0.00    0.00   91.94
11:36:27     all    5.79    0.00    1.76    0.25    0.76    0.50    0.00    0.00    0.00   90.93
11:36:28     all    7.75    0.00    2.50    0.50    1.75    1.00    0.25    0.00    0.00   86.25
11:36:29     all    5.53    0.00    1.76    0.00    1.01    0.00    0.25    0.00    0.00   91.46
11:36:30     all    6.00    0.00    1.50    0.00    1.00    0.25    0.00    0.00    0.00   91.25
11:36:31     all    5.58    0.00    1.27    0.00    0.51    0.51    0.00    0.00    0.00   92.13
11:36:32     all    6.48    0.00    1.50    0.00    1.00    0.50    0.25    0.00    0.00   90.27
11:36:33     all    5.28    0.00    2.01    0.00    0.75    0.25    0.00    0.00    0.00   91.71
11:36:34     all    5.76    0.00    1.75    0.00    1.25    0.25    0.00    0.00    0.00   90.98
11:36:35     all    5.57    0.00    1.27    0.00    1.01    0.51    0.00    0.00    0.00   91.65
11:36:36     all    4.83    0.00    1.53    0.00    0.51    0.25    0.00    0.00    0.00   92.88
11:36:37     all    5.99    0.00    1.75    0.00    1.00    0.50    0.00    0.00    0.00   90.77
11:36:38     all    4.83    0.00    1.02    0.00    1.02    0.00    0.00    0.00    0.00   93.13
11:36:39     all    5.01    0.00    1.75    0.00    0.75    0.50    0.00    0.00    0.00   91.98
11:36:40     all    5.51    0.00    1.75    0.25    1.00    0.25    0.00    0.00    0.00   91.23
11:36:41     all    4.55    0.00    1.52    0.00    0.76    0.51    0.00    0.00    0.00   92.68
11:36:42     all    6.73    0.00    2.00    0.25    1.00    0.25    0.25    0.00    0.00   89.53
11:36:43     all    5.34    0.00    1.53    0.00    1.02    0.51    0.00    0.00    0.00   91.60
11:36:44     all    5.79    0.00    2.02    0.00    1.26    0.25    0.00    0.00    0.00   90.68
11:36:45     all    5.25    0.00    2.00    0.00    0.50    0.25    0.00    0.00    0.00   92.00
11:36:46     all    5.03    0.00    1.76    0.00    1.01    0.75    0.25    0.00    0.00   91.21
11:36:47     all    5.57    0.00    1.27    0.00    1.01    0.00    0.00    0.00    0.00   92.15
11:36:48     all    5.29    0.00    1.51    0.25    1.01    0.25    0.00    0.00    0.00   91.69
11:36:49     all    5.05    0.00    1.77    0.00    1.01    0.76    0.25    0.00    0.00   91.16
11:36:50     all    5.56    0.00    1.77    0.00    0.76    0.00    0.25    0.00    0.00   91.67
11:36:51     all    5.50    0.00    1.75    0.25    1.25    0.50    0.00    0.00    0.00   90.75
11:36:52     all    7.07    0.00    1.26    0.00    0.76    0.51    0.00    0.00    0.00   90.40
11:36:53     all    5.28    0.00    1.26    0.00    1.01    0.25    0.00    0.00    0.00   92.21
11:36:54     all    5.29    0.00    1.76    0.00    1.01    0.25    0.00    0.00    0.00   91.69
11:36:55     all    5.32    0.00    1.27    0.00    1.01    0.76    0.00    0.00    0.00   91.65
11:36:56     all    4.82    0.00    1.52    0.00    1.02    0.00    0.00    0.00    0.00   92.64
11:36:57     all    5.04    0.00    1.26    0.00    1.01    0.25    0.00    0.00    0.00   92.44
11:36:58     all    5.82    0.00    1.77    0.00    1.01    0.76    0.25    0.00    0.00   90.38
11:36:59     all    4.81    0.00    1.77    0.00    0.76    0.00    0.00    0.00    0.00   92.66
11:37:00     all    5.24    0.00    1.50    0.25    1.00    0.75    0.00    0.00    0.00   91.27
11:37:01     all    6.06    0.00    1.26    0.00    0.76    0.00    0.00    0.00    0.00   91.92
11:37:02     all    6.35    0.00    1.27    0.00    1.02    0.51    0.00    0.00    0.00   90.86
11:37:03     all    4.53    0.00    1.76    0.00    1.01    0.25    0.00    0.00    0.00   92.44
11:37:04     all    6.02    0.00    2.01    0.00    0.75    0.25    0.25    0.00    0.00   90.73
11:37:05     all    5.56    0.00    1.01    0.00    1.01    0.76    0.00    0.00    0.00   91.67
11:37:06     all    5.26    0.00    2.01    0.00    1.00    0.25    0.00    0.00    0.00   91.48
11:37:07     all    5.56    0.00    1.77    0.00    1.01    0.25    0.00    0.00    0.00   91.41
11:37:08     all    5.01    0.00    1.25    0.00    1.00    0.25    0.50    0.00    0.00   91.98
11:37:09     all    5.05    0.00    1.26    0.00    0.76    0.51    0.00    0.00    0.00   92.42
11:37:10     all    5.29    0.00    1.76    0.25    0.76    0.25    0.00    0.00    0.00   91.69
11:37:11     all    4.80    0.00    1.77    0.00    1.01    0.51    0.00    0.00    0.00   91.92
11:37:12     all    6.57    0.00    1.26    0.00    1.01    0.25    0.00    0.00    0.00   90.91
11:37:13     all    5.79    0.00    1.51    0.00    1.01    0.25    0.00    0.00    0.00   91.44
11:37:14     all    5.51    0.00    2.01    0.00    1.00    0.50    0.00    0.00    0.00   90.98
11:37:15     all    5.28    0.00    1.76    0.00    1.01    0.50    0.00    0.00    0.00   91.46
11:37:16     all    5.05    0.00    1.52    0.00    1.01    0.25    0.00    0.00    0.00   92.17
11:37:17     all    5.08    0.00    1.02    0.00    0.76    0.00    0.00    0.00    0.00   93.15
11:37:18     all    4.51    0.00    1.75    0.00    0.50    0.75    0.25    0.00    0.00   92.23
11:37:19     all    5.53    0.00    1.51    0.00    1.01    0.25    0.00    0.00    0.00   91.71
11:37:20     all    6.30    0.00    2.77    0.25    1.26    0.25    0.00    0.00    0.00   89.17
11:37:21     all    6.82    0.00    3.54    0.25    1.01    0.51    0.00    0.00    0.00   87.88
11:37:22     all    6.78    0.00    1.26    0.00    1.01    0.25    0.00    0.00    0.00   90.70
11:37:23     all    4.80    0.00    1.26    0.00    0.51    0.25    0.25    0.00    0.00   92.93
11:37:24     all    5.75    0.00    1.75    0.00    1.25    0.50    0.00    0.00    0.00   90.75
11:37:25     all    5.32    0.00    1.52    0.00    0.76    0.25    0.00    0.00    0.00   92.15
11:37:26     all    5.26    0.00    1.75    0.00    1.00    0.50    0.00    0.00    0.00   91.48
11:37:27     all    5.30    0.00    1.77    0.00    0.51    0.00    0.00    0.00    0.00   92.42
