procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 2573236   7420 4849396    0    0     0     1    1    0  0  0 100  0  0
 0  0      0 2561948   7420 4849436    0    0     0     0 25932 26537  3  5 92  0  0
 0  0      0 2561148   7420 4849436    0    0     0     0 26360 29180  2  6 92  0  0
 1  0      0 2559496   7420 4849436    0    0     0     0 26036 28145  2  5 93  0  0
 1  0      0 2558804   7420 4849436    0    0     0     0 26105 27938  2  5 93  0  0
 0  0      0 2558060   7420 4849436    0    0     0     0 25570 27568  2  5 93  0  0
 1  0      0 2557944   7420 4849436    0    0     0     0 21433 23053  2  5 94  0  0
 1  0      0 2557672   7420 4849436    0    0     0     0 25676 27581  2  5 93  0  0
 1  0      0 2557536   7420 4849436    0    0     0     0 27137 29724  2  5 93  0  0
 0  0      0 2581544   7420 4849432    0    0     0   268 26402 28866  7  7 86  0  0
 0  0      0 2581496   7420 4849432    0    0     0     0 27175 29313  2  6 92  0  0
 0  0      0 2581492   7420 4849440    0    0     0     0 25722 27096  2  5 93  0  0
 0  0      0 2581848   7420 4849440    0    0     0     0 25483 27200  2  5 93  0  0
 2  0      0 2581380   7420 4849440    0    0     0     0 26569 28397  2  6 92  0  0
 0  0      0 2581180   7420 4849448    0    0     0    25 24215 25843  3  5 92  0  0
 1  0      0 2581180   7420 4849452    0    0     0     0 24929 26955  2  4 94  0  0
 0  0      0 2580948   7420 4849452    0    0     0     0 28396 31239  2  5 93  0  0
 2  0      0 2581068   7420 4849452    0    0     0     0 25850 28045  2  5 93  0  0
 0  0      0 2580940   7420 4849452    0    0     0     0 27607 29645  2  6 92  0  0
 0  0      0 2581144   7420 4849452    0    0     0     0 27440 30273  2  5 93  0  0
 0  0      0 2581140   7420 4849452    0    0     0     0 24314 26340  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2580900   7420 4849456    0    0     0     0 26972 28874  1  5 93  0  0
 0  0      0 2581144   7420 4849456    0    0     0    12 26261 28041  2  5 93  0  0
 0  0      0 2581148   7420 4849456    0    0     0     0 25110 27187  2  5 93  0  0
 0  0      0 2580972   7420 4849456    0    0     0     0 24589 26115  2  5 93  0  0
 0  0      0 2581184   7420 4849456    0    0     0     0 25094 26820  3  4 93  0  0
 0  0      0 2581512   7420 4849456    0    0     0     0 24443 26226  2  5 94  0  0
 1  0      0 2581288   7420 4849464    0    0     0     0 25172 27140  2  5 93  0  0
 1  0      0 2581068   7420 4849464    0    0     0     0 23661 25413  3  5 92  0  0
 0  0      0 2581100   7420 4849464    0    0     0     0 22260 24307  2  4 94  0  0
 1  0      0 2580892   7420 4849468    0    0     0     0 22032 23790  2  4 94  0  0
 0  0      0 2580684   7420 4849468    0    0     0     0 23666 25862  2  4 94  0  0
 0  0      0 2580552   7420 4849472    0    0     0   124 22626 24708  2  5 94  0  0
 0  0      0 2581464   7420 4849472    0    0     0     0 22427 24307  2  5 93  0  0
 0  0      0 2581316   7420 4849472    0    0     0     0 20737 22276  2  4 94  0  0
 0  0      0 2581464   7420 4849472    0    0     0     0 20363 22480  2  4 95  0  0
