33	3032
16	3039
91	3034
4	3036
80	3041
95	3037
93	3038
69	3033
77	3043
20	3036
104	3036
13	3035
87	3031
54	3034
99	3030
88	3036
5	3042
125	3038
55	3037
89	3037
1	3034
123	3033
11	3033
100	3039
60	3032
7	3040
35	3037
111	3032
40	3038
19	3039
39	3031
18	3035
79	3034
72	3035
105	3033
57	3037
36	3038
6	3033
8	3037
82	3037
47	3032
90	3028
78	3038
62	3029
41	3036
98	3030
48	3038
108	3032
119	3032
58	3040
27	3034
10	3040
65	3035
56	3030
63	3039
44	3042
116	3039
42	3034
114	3036
115	3033
50	3035
68	3030
43	3035
81	3039
103	3038
122	3033
110	3036
124	3032
21	3038
75	3031
38	3033
17	3034
64	3037
49	3033
66	3037
118	3035
86	3032
112	3036
52	3028
3	3041
126	3038
76	3035
61	3036
53	3038
102	3038
121	3038
97	3031
120	3036
74	3029
85	3035
14	3038
92	3032
32	3035
128	3035
29	3038
24	3036
9	3038
96	3035
45	3037
67	3043
84	3033
37	3029
107	3046
117	3037
51	3034
59	3036
28	3031
22	3030
12	3038
109	3033
73	3037
25	3036
70	3039
83	3037
31	3038
26	3030
2	3037
15	3036
30	3033
71	3033
46	3034
34	3033
113	3036
101	3038
127	3041
23	3033
94	3032
106	3042
