95	3037
123	3033
93	3038
100	3039
87	3031
55	3037
80	3041
77	3043
1	3034
11	3033
88	3036
5	3042
69	3033
91	3034
4	3036
104	3036
99	3030
13	3035
89	3037
33	3032
54	3034
125	3038
16	3039
20	3036
79	3034
105	3033
72	3035
57	3037
36	3038
78	3038
39	3031
41	3036
47	3032
7	3040
35	3037
60	3032
82	3037
98	3030
48	3038
111	3032
18	3035
62	3029
40	3038
19	3039
90	3028
6	3033
8	3037
114	3036
122	3033
110	3036
44	3042
27	3034
64	3037
38	3033
119	3032
43	3035
21	3038
115	3033
124	3032
65	3035
56	3030
49	3033
108	3032
10	3040
50	3035
58	3040
17	3034
81	3039
103	3038
116	3039
42	3034
68	3031
75	3031
63	3039
14	3038
29	3038
53	3038
52	3028
32	3035
74	3029
112	3036
61	3036
102	3038
66	3037
97	3031
92	3032
120	3036
126	3038
128	3035
86	3032
76	3035
118	3035
3	3041
85	3035
24	3036
121	3038
26	3030
117	3037
28	3031
37	3029
67	3043
12	3038
30	3033
9	3038
83	3037
34	3033
25	3036
107	3046
59	3036
46	3034
23	3033
51	3034
101	3038
109	3033
84	3033
71	3033
31	3038
70	3039
96	3035
45	3037
106	3042
94	3032
15	3036
73	3037
22	3030
127	3041
113	3036
2	3037
