Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-1) 	西元2026年05月30日 	_x86_64_	(4 CPU)

05時03分29秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05時03分30秒  all   76.44    0.00   12.28    1.00    1.50    3.51    0.00    0.00    0.00    5.26
05時03分31秒  all   75.13    0.00    9.80    1.51    0.75    3.52    0.00    0.00    0.00    9.30
05時03分32秒  all   74.00    0.00   13.00    2.25    1.00    2.75    0.00    0.00    0.00    7.00
05時03分33秒  all   71.18    0.00   16.29    1.75    0.75    2.51    0.00    0.00    0.00    7.52
05時03分34秒  all   73.63    0.00   12.94    2.24    1.24    2.24    0.00    0.00    0.00    7.71
05時03分35秒  all   79.10    0.00    9.70    1.74    1.00    3.48    0.00    0.00    0.00    4.98
05時03分36秒  all   76.69    0.00    9.27    1.00    1.00    3.26    0.00    0.00    0.00    8.77
05時03分37秒  all   74.81    0.00    6.55    2.52    1.01    2.52    0.00    0.00    0.00   12.59
05時03分38秒  all   77.02    0.00   10.35    1.52    0.76    3.03    0.00    0.00    0.00    7.32
05時03分39秒  all   77.58    0.00   10.08    1.76    1.01    3.02    0.00    0.00    0.00    6.55
05時03分40秒  all   77.19    0.00    9.77    1.75    1.00    3.01    0.00    0.00    0.00    7.27
05時03分41秒  all   74.87    0.00   10.55    2.01    1.26    2.76    0.00    0.00    0.00    8.54
05時03分42秒  all   77.31    0.00   10.22    2.24    1.00    2.74    0.00    0.00    0.00    6.48
05時03分43秒  all   75.81    0.00   10.97    1.75    1.00    3.24    0.00    0.00    0.00    7.23
05時03分44秒  all   76.25    0.00    8.25    1.50    1.25    2.75    0.00    0.00    0.00   10.00
05時03分45秒  all   77.08    0.00   10.33    1.26    1.01    3.27    0.00    0.00    0.00    7.05
05時03分46秒  all   76.07    0.00   10.08    1.76    1.01    3.02    0.00    0.00    0.00    8.06
05時03分47秒  all   78.55    0.00   10.22    1.50    0.75    2.99    0.00    0.00    0.00    5.99
05時03分48秒  all   77.92    0.00    8.38    1.78    1.02    2.79    0.00    0.00    0.00    8.12
05時03分49秒  all   78.25    0.00    9.50    1.50    1.25    2.75    0.00    0.00    0.00    6.75
05時03分50秒  all   75.63    0.00   10.05    1.51    0.75    3.27    0.00    0.00    0.00    8.79
05時03分51秒  all   76.50    0.00    9.25    1.75    1.00    3.00    0.00    0.00    0.00    8.50
05時03分52秒  all   78.20    0.00    9.52    1.50    1.00    2.76    0.00    0.00    0.00    7.02
05時03分53秒  all   77.22    0.00    9.62    1.52    1.01    3.29    0.00    0.00    0.00    7.34
05時03分54秒  all   78.17    0.00    9.90    1.52    1.02    3.05    0.00    0.00    0.00    6.35
05時03分55秒  all   75.12    0.00    9.85    1.97    1.23    2.71    0.00    0.00    0.00    9.11
05時03分56秒  all   80.70    0.00    8.52    1.00    0.75    1.75    0.00    0.00    0.00    7.27
05時03分57秒  all   78.71    0.00   10.15    1.24    0.99    2.48    0.00    0.00    0.00    6.44
05時03分58秒  all   82.96    0.00    8.27    1.25    1.00    2.76    0.00    0.00    0.00    3.76
05時03分59秒  all   79.80    0.00    9.48    2.00    0.25    2.24    0.00    0.00    0.00    6.23
