Linux 4.18.0-553.144.1.el8_10.x86_64 (g-test-poc-1) 	07/27/26 	_x86_64_	(4 CPU)

06:27:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:27:47     all    3.56    0.00    1.02    0.00    0.00    0.25    0.25    0.00    0.00   94.91
06:27:48     all    3.00    0.00    1.25    0.00    1.00    0.25    0.25    0.00    0.00   94.25
06:27:49     all    2.77    0.00    1.26    0.00    0.50    0.25    0.00    0.00    0.00   95.21
06:27:50     all    3.24    0.00    1.25    0.00    0.75    0.50    0.00    0.00    0.00   94.26
06:27:51     all    2.78    0.00    1.26    0.00    0.76    0.25    0.00    0.00    0.00   94.95
06:27:52     all    5.28    0.00    1.01    0.00    0.25    0.25    0.00    0.00    0.00   93.22
06:27:53     all    2.51    0.00    1.26    0.00    1.01    0.50    0.00    0.00    0.00   94.72
06:27:54     all    3.01    0.00    1.25    0.00    0.75    0.25    0.25    0.00    0.00   94.49
06:27:55     all    3.29    0.00    1.77    0.51    0.51    0.25    0.00    0.00    0.00   93.67
06:27:56     all    3.99    0.00    1.75    0.00    0.75    0.25    0.00    0.00    0.00   93.27
06:27:57     all    3.80    0.00    2.78    0.25    0.76    0.76    0.00    0.00    0.00   91.65
06:27:58     all    3.00    0.00    1.00    0.00    0.75    0.25    0.00    0.00    0.00   95.00
06:27:59     all    2.81    0.00    0.77    0.00    0.51    0.00    0.00    0.00    0.00   95.92
06:28:00     all    3.25    0.00    1.25    0.00    0.75    0.75    0.00    0.00    0.00   94.00
06:28:01     all    2.27    0.00    1.26    0.00    0.50    0.25    0.00    0.00    0.00   95.72
06:28:02     all    2.26    0.00    1.25    0.00    0.50    0.00    0.25    0.00    0.00   95.74
06:28:03     all    2.55    0.00    2.04    0.00    0.51    0.26    0.00    0.00    0.00   94.64
06:28:04     all    1.52    0.00    1.01    0.00    0.51    0.00    0.00    0.00    0.00   96.97
06:28:05     all    1.75    0.00    1.50    0.00    0.50    0.25    0.00    0.00    0.00   96.00
06:28:06     all    2.25    0.00    0.75    0.00    0.50    0.75    0.00    0.00    0.00   95.75
06:28:07     all    2.80    0.00    1.27    0.25    0.51    0.00    0.00    0.00    0.00   95.17
Average:     all    3.19    0.00    1.64    0.13    0.70    0.33    0.04    0.00    0.00   93.97
