Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-1) 	西元2026年06月08日 	_x86_64_	(4 CPU)

23時30分10秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分12秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分13秒        lo     22.00     22.00      4.90      4.90      0.00      0.00      0.00      0.00
23時30分13秒     ens33  23989.00  21684.00   8702.13   9023.63      0.00      0.00      0.00      0.74
23時30分13秒      cni0  11466.00  11411.00   6578.71   6262.58      0.00      0.00      0.00      0.00
23時30分13秒 vethbdca3de6      2.00      1.00      0.17      0.10      0.00      0.00      0.00      0.00
23時30分13秒 veth854270a4     13.00     15.00      3.50      1.71      0.00      0.00      0.00      0.00
23時30分13秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時30分13秒 veth8c54fcdc    162.00    160.00     22.51     22.91      0.00      0.00      0.00      0.00
23時30分13秒 veth31d8334d   7668.00   7567.00   5248.58   5400.86      0.00      0.00      0.00      0.44
23時30分13秒 veth8017ce2c   5310.00   5359.00   2186.46   1566.13      0.00      0.00      0.00      0.18

23時30分13秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分14秒        lo     21.00     21.00      7.53      7.53      0.00      0.00      0.00      0.00
23時30分14秒     ens33  24182.00  21938.00   8589.14   8735.71      0.00      0.00      0.00      0.72
23時30分14秒      cni0  12507.00  12514.00   6452.34   6335.79      0.00      0.00      0.00      0.00
23時30分14秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分14秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分14秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時30分14秒 veth8c54fcdc     40.00     48.00      5.04      4.44      0.00      0.00      0.00      0.00
23時30分14秒 veth31d8334d   7802.00   7686.00   4609.04   5206.04      0.00      0.00      0.00      0.43
23時30分14秒 veth8017ce2c   6777.00   6892.00   2837.80   1954.38      0.00      0.00      0.00      0.23

23時30分14秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分15秒        lo     34.00     34.00      6.83      6.83      0.00      0.00      0.00      0.00
23時30分15秒     ens33  25095.00  23042.00   8632.15   9011.85      0.00      0.00      0.00      0.74
23時30分15秒      cni0  12911.00  12890.00   6567.54   6231.33      0.00      0.00      0.00      0.00
23時30分15秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分15秒 veth854270a4     22.00     30.00      6.00      2.70      0.00      0.00      0.00      0.00
23時30分15秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時30分15秒 veth8c54fcdc    253.00    282.00     29.50     46.05      0.00      0.00      0.00      0.00
23時30分15秒 veth31d8334d   8111.00   7992.00   4957.92   5243.27      0.00      0.00      0.00      0.43
23時30分15秒 veth8017ce2c   6538.00   6599.00   2747.46   1936.67      0.00      0.00      0.00      0.23

23時30分15秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分16秒        lo     11.00     11.00      1.67      1.67      0.00      0.00      0.00      0.00
23時30分16秒     ens33  23903.00  21554.00   8597.69   8425.19      0.00      0.00      0.00      0.70
23時30分16秒      cni0  12318.00  12365.00   6213.04   6413.39      0.00      0.00      0.00      0.00
23時30分16秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分16秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分16秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分16秒 veth8c54fcdc     89.00     98.00     11.15     13.82      0.00      0.00      0.00      0.00
23時30分16秒 veth31d8334d   7777.00   7697.00   4574.46   5454.14      0.00      0.00      0.00      0.45
23時30分16秒 veth8017ce2c   6671.00   6789.00   2816.61   1966.20      0.00      0.00      0.00      0.23

23時30分16秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分17秒        lo      6.00      6.00      0.70      0.70      0.00      0.00      0.00      0.00
23時30分17秒     ens33  25048.00  22805.00   8877.93   9186.03      0.00      0.00      0.00      0.75
23時30分17秒      cni0  13051.00  13010.00   6834.03   6557.49      0.00      0.00      0.00      0.00
23時30分17秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分17秒 veth854270a4     11.00     15.00      3.35      1.74      0.00      0.00      0.00      0.00
23時30分17秒 veth0c9b2fa5     28.00     30.00      5.77      3.76      0.00      0.00      0.00      0.00
23時30分17秒 veth8c54fcdc    102.00    114.00     11.35     12.84      0.00      0.00      0.00      0.00
23時30分17秒 veth31d8334d   8233.00   8085.00   5148.96   5531.26      0.00      0.00      0.00      0.45
23時30分17秒 veth8017ce2c   6905.00   6994.00   2870.67   2035.54      0.00      0.00      0.00      0.24

23時30分17秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分18秒        lo      8.00      8.00      1.32      1.32      0.00      0.00      0.00      0.00
23時30分18秒     ens33  21556.00  19605.00   7688.82   7301.01      0.00      0.00      0.00      0.63
23時30分18秒      cni0  10844.00  10822.00   5207.37   5621.55      0.00      0.00      0.00      0.00
23時30分18秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分18秒 veth854270a4      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
23時30分18秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時30分18秒 veth8c54fcdc     66.00     70.00     11.34     11.08      0.00      0.00      0.00      0.00
23時30分18秒 veth31d8334d   6998.00   6921.00   3839.92   4773.16      0.00      0.00      0.00      0.39
23時30分18秒 veth8017ce2c   5448.00   5499.00   2236.71   1570.03      0.00      0.00      0.00      0.18

23時30分18秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分19秒        lo     14.00     14.00      1.82      1.82      0.00      0.00      0.00      0.00
23時30分19秒     ens33  26106.00  23680.00   9338.01   9125.77      0.00      0.00      0.00      0.76
23時30分19秒      cni0  13341.00  13287.00   6615.79   6848.39      0.00      0.00      0.00      0.00
23時30分19秒 vethbdca3de6      2.00      2.00      0.08      0.08      0.00      0.00      0.00      0.00
23時30分19秒 veth854270a4     21.00     25.00      6.61      2.69      0.00      0.00      0.00      0.00
23時30分19秒 veth0c9b2fa5     16.00     16.00      2.27      1.68      0.00      0.00      0.00      0.00
23時30分19秒 veth8c54fcdc     45.00     49.00      5.78      9.41      0.00      0.00      0.00      0.00
23時30分19秒 veth31d8334d   8305.00   8168.00   4710.00   5684.82      0.00      0.00      0.00      0.47
23時30分19秒 veth8017ce2c   6983.00   7058.00   2967.38   2043.36      0.00      0.00      0.00      0.24

23時30分19秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分20秒        lo     11.00     11.00      1.51      1.51      0.00      0.00      0.00      0.00
23時30分20秒     ens33  24873.00  22447.00   8761.40   9465.42      0.00      0.00      0.00      0.78
23時30分20秒      cni0  12591.00  12802.00   7123.86   6457.95      0.00      0.00      0.00      0.00
23時30分20秒 vethbdca3de6      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
23時30分20秒 veth854270a4      3.00      2.00      0.37      0.25      0.00      0.00      0.00      0.00
23時30分20秒 veth0c9b2fa5      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
23時30分20秒 veth8c54fcdc     52.00     61.00      4.99      5.45      0.00      0.00      0.00      0.00
23時30分20秒 veth31d8334d   7971.00   8054.00   5563.39   5544.53      0.00      0.00      0.00      0.46
23時30分20秒 veth8017ce2c   6562.00   6681.00   2829.03   2006.06      0.00      0.00      0.00      0.23

23時30分20秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分21秒        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分21秒     ens33  24904.00  22231.00   9289.50   8689.86      0.00      0.00      0.00      0.76
23時30分21秒      cni0  12095.00  12134.00   6234.41   6832.15      0.00      0.00      0.00      0.00
23時30分21秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分21秒 veth854270a4     11.00     12.00      3.33      1.31      0.00      0.00      0.00      0.00
23時30分21秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時30分21秒 veth8c54fcdc     91.00     94.00     14.30     15.66      0.00      0.00      0.00      0.00
23時30分21秒 veth31d8334d   7707.00   7633.00   4672.40   5895.00      0.00      0.00      0.00      0.48
23時30分21秒 veth8017ce2c   6150.00   6260.00   2633.38   1849.44      0.00      0.00      0.00      0.22

23時30分21秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分22秒        lo     10.00     10.00      1.36      1.36      0.00      0.00      0.00      0.00
23時30分22秒     ens33  25290.00  23093.00   8854.66   8893.54      0.00      0.00      0.00      0.73
23時30分22秒      cni0  12005.00  12007.00   6200.78   6187.43      0.00      0.00      0.00      0.00
23時30分22秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分22秒 veth854270a4      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
23時30分22秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時30分22秒 veth8c54fcdc     84.00     93.00     10.19     14.00      0.00      0.00      0.00      0.00
23時30分22秒 veth31d8334d   7984.00   7892.00   4819.64   5351.40      0.00      0.00      0.00      0.44
23時30分22秒 veth8017ce2c   5737.00   5822.00   2443.19   1730.53      0.00      0.00      0.00      0.20

23時30分22秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分23秒        lo     27.00     27.00      4.93      4.93      0.00      0.00      0.00      0.00
23時30分23秒     ens33  26261.00  23810.00   9220.86   9362.98      0.00      0.00      0.00      0.77
23時30分23秒      cni0  12861.00  12984.00   6741.10   6624.04      0.00      0.00      0.00      0.00
23時30分23秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分23秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
23時30分23秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時30分23秒 veth8c54fcdc     97.00     91.00      9.04     13.60      0.00      0.00      0.00      0.00
23時30分23秒 veth31d8334d   8359.00   8425.00   5247.32   5759.31      0.00      0.00      0.00      0.47
23時30分23秒 veth8017ce2c   6314.00   6374.00   2721.79   1914.80      0.00      0.00      0.00      0.22

23時30分23秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分24秒        lo     20.00     20.00      7.76      7.76      0.00      0.00      0.00      0.00
23時30分24秒     ens33  25774.00  23263.00   9310.92   9388.92      0.00      0.00      0.00      0.77
23時30分24秒      cni0  12655.00  12668.00   6823.77   6764.89      0.00      0.00      0.00      0.00
23時30分24秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分24秒 veth854270a4      6.00      6.00      0.50      3.44      0.00      0.00      0.00      0.00
23時30分24秒 veth0c9b2fa5      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
23時30分24秒 veth8c54fcdc     56.00     63.00     10.25     10.60      0.00      0.00      0.00      0.00
23時30分24秒 veth31d8334d   8018.00   7968.00   5048.47   5630.41      0.00      0.00      0.00      0.46
23時30分24秒 veth8017ce2c   6500.00   6556.00   2804.83   1987.56      0.00      0.00      0.00      0.23

23時30分24秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分25秒        lo     13.00     13.00      1.79      1.79      0.00      0.00      0.00      0.00
23時30分25秒     ens33  26839.00  24305.00   9559.40   9537.72      0.00      0.00      0.00      0.78
23時30分25秒      cni0  13401.00  13398.00   6865.25   6906.97      0.00      0.00      0.00      0.00
23時30分25秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分25秒 veth854270a4     11.00     12.00      3.34      1.31      0.00      0.00      0.00      0.00
23時30分25秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時30分25秒 veth8c54fcdc    131.00    150.00     15.65     16.63      0.00      0.00      0.00      0.00
23時30分25秒 veth31d8334d   8404.00   8286.00   5055.75   5738.66      0.00      0.00      0.00      0.47
23時30分25秒 veth8017ce2c   6988.00   7083.00   2873.60   2052.39      0.00      0.00      0.00      0.24

23時30分25秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分26秒        lo     28.00     28.00      4.38      4.38      0.00      0.00      0.00      0.00
23時30分26秒     ens33  25953.00  23514.00   9276.17   9546.34      0.00      0.00      0.00      0.78
23時30分26秒      cni0  12663.00  12650.00   6901.51   6653.72      0.00      0.00      0.00      0.00
23時30分26秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分26秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分26秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時30分26秒 veth8c54fcdc     68.00     73.00     11.58     11.40      0.00      0.00      0.00      0.00
23時30分26秒 veth31d8334d   8062.00   7973.00   5204.46   5644.58      0.00      0.00      0.00      0.46
23時30分26秒 veth8017ce2c   6530.00   6600.00   2839.73   1979.32      0.00      0.00      0.00      0.23

23時30分26秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分27秒        lo     17.00     17.00      1.59      1.59      0.00      0.00      0.00      0.00
23時30分27秒     ens33  22148.00  20179.00   7736.47   8269.13      0.00      0.00      0.00      0.68
23時30分27秒      cni0  11082.00  11084.00   6089.15   5583.55      0.00      0.00      0.00      0.00
23時30分27秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分27秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
23時30分27秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時30分27秒 veth8c54fcdc     68.00     77.00      6.75     11.97      0.00      0.00      0.00      0.00
23時30分27秒 veth31d8334d   7327.00   7247.00   4841.87   4859.07      0.00      0.00      0.00      0.40
23時30分27秒 veth8017ce2c   5289.00   5360.00   2248.61   1571.61      0.00      0.00      0.00      0.18

23時30分27秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分28秒        lo     23.00     23.00      2.74      2.74      0.00      0.00      0.00      0.00
23時30分28秒     ens33  27723.00  25064.00   9971.70   9774.88      0.00      0.00      0.00      0.82
23時30分28秒      cni0  13813.00  13802.00   7055.77   7272.67      0.00      0.00      0.00      0.00
23時30分28秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分28秒 veth854270a4      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
23時30分28秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分28秒 veth8c54fcdc     52.00     63.00      6.71      5.72      0.00      0.00      0.00      0.00
23時30分28秒 veth31d8334d   8748.00   8649.00   5164.24   6117.39      0.00      0.00      0.00      0.50
23時30分28秒 veth8017ce2c   7414.00   7493.00   3089.63   2165.78      0.00      0.00      0.00      0.25

23時30分28秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分29秒        lo     21.00     21.00      2.73      2.73      0.00      0.00      0.00      0.00
23時30分29秒     ens33  25099.00  22980.00   8863.74   9912.27      0.00      0.00      0.00      0.81
23時30分29秒      cni0  13038.00  12842.00   7565.66   6544.44      0.00      0.00      0.00      0.00
23時30分29秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分29秒 veth854270a4     21.00     25.00      6.61      2.69      0.00      0.00      0.00      0.00
23時30分29秒 veth0c9b2fa5     34.00     34.00      6.30      4.13      0.00      0.00      0.00      0.00
23時30分29秒 veth8c54fcdc     84.00     89.00     14.23     15.30      0.00      0.00      0.00      0.00
23時30分29秒 veth31d8334d   8171.00   7892.00   5897.35   5552.96      0.00      0.00      0.00      0.48
23時30分29秒 veth8017ce2c   6918.00   6990.00   2808.32   1958.00      0.00      0.00      0.00      0.23

23時30分29秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分30秒        lo     12.00     12.00      1.57      1.57      0.00      0.00      0.00      0.00
23時30分30秒     ens33  25843.00  23670.00   9512.28   9641.89      0.00      0.00      0.00      0.79
23時30分30秒      cni0  13048.00  12562.00   7088.33   6976.32      0.00      0.00      0.00      0.00
23時30分30秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分30秒 veth854270a4      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
23時30分30秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時30分30秒 veth8c54fcdc     56.00     60.00      5.24     10.18      0.00      0.00      0.00      0.00
23時30分30秒 veth31d8334d   8366.00   7825.00   5456.22   5970.89      0.00      0.00      0.00      0.49
23時30分30秒 veth8017ce2c   6502.00   6553.00   2745.30   1935.82      0.00      0.00      0.00      0.22

23時30分30秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分31秒        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分31秒     ens33  28058.00  26240.00   9895.95  10187.06      0.00      0.00      0.00      0.83
23時30分31秒      cni0  14693.00  13976.00   7422.42   7167.35      0.00      0.00      0.00      0.00
23時30分31秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分31秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
23時30分31秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時30分31秒 veth8c54fcdc     52.00     56.00      6.06      5.29      0.00      0.00      0.00      0.00
23時30分31秒 veth31d8334d   9789.00   8982.00   5714.62   6169.45      0.00      0.00      0.00      0.51
23時30分31秒 veth8017ce2c   7160.00   7243.00   3078.70   2171.14      0.00      0.00      0.00      0.25

23時30分31秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分32秒        lo     21.00     21.00      3.36      3.36      0.00      0.00      0.00      0.00
23時30分32秒     ens33  26360.00  24197.00   9396.60   9543.25      0.00      0.00      0.00      0.78
23時30分32秒      cni0  13281.00  12983.00   6951.02   6830.41      0.00      0.00      0.00      0.00
23時30分32秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分32秒 veth854270a4     12.00     11.00      3.46      2.36      0.00      0.00      0.00      0.00
23時30分32秒 veth0c9b2fa5      1.00      1.00      0.06      0.17      0.00      0.00      0.00      0.00
23時30分32秒 veth8c54fcdc     80.00     95.00     14.57     13.78      0.00      0.00      0.00      0.00
23時30分32秒 veth31d8334d   8702.00   8310.00   5303.75   5820.60      0.00      0.00      0.00      0.48
23時30分32秒 veth8017ce2c   6604.00   6687.00   2649.88   1832.90      0.00      0.00      0.00      0.22

23時30分32秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分33秒        lo     16.00     16.00      3.68      3.68      0.00      0.00      0.00      0.00
23時30分33秒     ens33  26402.00  23883.00   9568.30  10313.91      0.00      0.00      0.00      0.84
23時30分33秒      cni0  13980.00  13848.00   7905.39   7180.88      0.00      0.00      0.00      0.00
23時30分33秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分33秒 veth854270a4     13.00     12.00      3.50      1.33      0.00      0.00      0.00      0.00
23時30分33秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時30分33秒 veth8c54fcdc    131.00    126.00     13.38     15.12      0.00      0.00      0.00      0.00
23時30分33秒 veth31d8334d   8318.00   8099.00   5836.65   5928.54      0.00      0.00      0.00      0.49
23時30分33秒 veth8017ce2c   7882.00   7975.00   3364.72   2359.91      0.00      0.00      0.00      0.28

23時30分33秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分34秒        lo     13.00     13.00      2.35      2.35      0.00      0.00      0.00      0.00
23時30分34秒     ens33  27673.00  25209.00  10007.55  10278.65      0.00      0.00      0.00      0.84
23時30分34秒      cni0  14252.00  14002.00   7648.18   7401.97      0.00      0.00      0.00      0.00
23時30分34秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分34秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分34秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時30分34秒 veth8c54fcdc     59.00     62.00      6.87     10.77      0.00      0.00      0.00      0.00
23時30分34秒 veth31d8334d   8937.00   8606.00   5691.66   6209.61      0.00      0.00      0.00      0.51
23時30分34秒 veth8017ce2c   7572.00   7647.00   3150.68   2187.89      0.00      0.00      0.00      0.26

23時30分34秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分35秒        lo     19.00     19.00      7.42      7.42      0.00      0.00      0.00      0.00
23時30分35秒     ens33  25716.00  23385.00   9175.53  10018.43      0.00      0.00      0.00      0.82
23時30分35秒      cni0  13634.00  13548.00   7687.58   6874.69      0.00      0.00      0.00      0.00
23時30分35秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分35秒 veth854270a4     11.00     12.00      3.34      1.31      0.00      0.00      0.00      0.00
23時30分35秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時30分35秒 veth8c54fcdc     79.00     90.00      9.03     13.40      0.00      0.00      0.00      0.00
23時30分35秒 veth31d8334d   8389.00   8207.00   5792.50   5817.51      0.00      0.00      0.00      0.48
23時30分35秒 veth8017ce2c   7480.00   7563.00   3330.36   2304.12      0.00      0.00      0.00      0.27

23時30分35秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分36秒        lo     14.00     14.00      3.03      3.03      0.00      0.00      0.00      0.00
23時30分36秒     ens33  25648.00  23423.00   9128.63   9159.87      0.00      0.00      0.00      0.75
23時30分36秒      cni0  12575.00  12390.00   6534.80   6531.50      0.00      0.00      0.00      0.00
23時30分36秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分36秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分36秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分36秒 veth8c54fcdc     41.00     45.00      3.83      4.11      0.00      0.00      0.00      0.00
23時30分36秒 veth31d8334d   8439.00   8182.00   5080.84   5625.35      0.00      0.00      0.00      0.46
23時30分36秒 veth8017ce2c   6103.00   6171.00   2465.26   1745.32      0.00      0.00      0.00      0.20

23時30分36秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時30分37秒        lo     14.00     14.00      1.58      1.58      0.00      0.00      0.00      0.00
23時30分37秒     ens33  27310.00  24938.00   9604.91   9863.57      0.00      0.00      0.00      0.81
23時30分37秒      cni0  14411.00  14238.00   7265.71   7040.46      0.00      0.00      0.00      0.00
23時30分37秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時30分37秒 veth854270a4     11.00     12.00      3.34      1.31      0.00      0.00      0.00      0.00
23時30分37秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時30分37秒 veth8c54fcdc    109.00    121.00     18.08     18.22      0.00      0.00      0.00      0.00
23時30分37秒 veth31d8334d   8819.00   8576.00   5265.93   5899.67      0.00      0.00      0.00      0.48
23時30分37秒 veth8017ce2c   7972.00   8029.00   3417.10   2364.57      0.00      0.00      0.00      0.28

