Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-2) 	07/03/26 	_x86_64_	(4 CPU)

03:40:18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:40:19     all    1.75    0.00    1.75    0.25    0.75    0.25    0.00    0.00    0.00   95.25
03:40:20     all    1.01    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   98.23
03:40:21     all    1.25    0.00    1.00    0.00    0.25    0.25    0.25    0.00    0.00   97.00
03:40:22     all    0.76    0.00    0.50    0.00    0.76    0.25    0.00    0.00    0.00   97.73
03:40:23     all    1.74    0.00    1.24    0.00    0.25    0.50    0.25    0.00    0.00   96.02
03:40:24     all    1.26    0.00    0.76    0.00    0.25    0.00    0.25    0.00    0.00   97.48
03:40:25     all    1.01    0.00    0.75    0.00    0.50    0.25    0.00    0.00    0.00   97.49
03:40:26     all    1.77    0.00    0.76    0.00    0.25    0.25    0.25    0.00    0.00   96.72
03:40:27     all    1.01    0.00    1.01    0.00    0.50    0.50    0.00    0.00    0.00   96.98
03:40:28     all    1.26    0.00    0.76    0.00    0.25    0.00    0.00    0.00    0.00   97.73
03:40:29     all    1.25    0.00    0.75    0.00    0.25    0.50    0.00    0.00    0.00   97.26
03:40:30     all    1.51    0.00    1.01    0.00    0.50    0.00    0.25    0.00    0.00   96.73
03:40:31     all    1.00    0.00    0.50    0.25    0.50    0.25    0.25    0.00    0.00   97.24
03:40:32     all    1.25    0.00    1.25    0.00    0.25    0.00    0.25    0.00    0.00   96.99
03:40:33     all    2.73    0.00    0.99    0.74    0.74    0.74    0.00    0.00    0.00   94.04
03:40:34     all    1.77    0.00    0.51    0.00    0.25    0.00    0.25    0.00    0.00   97.22
03:40:35     all    1.26    0.00    1.01    0.00    0.50    0.75    0.00    0.00    0.00   96.48
03:40:36     all    1.53    0.00    0.51    0.00    0.25    0.00    0.00    0.00    0.00   97.71
03:40:37     all    1.25    0.00    1.00    0.00    0.25    0.00    0.00    0.00    0.00   97.49
03:40:38     all    1.01    0.00    0.50    0.00    0.50    0.25    0.00    0.00    0.00   97.73
03:40:39     all    1.25    0.00    0.75    0.00    0.25    0.75    0.25    0.00    0.00   96.74
03:40:40     all    1.51    0.00    0.25    0.00    0.50    0.00    0.00    0.00    0.00   97.73
03:40:41     all    1.01    0.00    1.01    0.25    0.25    0.25    0.00    0.00    0.00   97.24
03:40:42     all    1.50    0.00    0.75    0.00    0.50    0.00    0.50    0.00    0.00   96.74
03:40:43     all    1.51    0.00    0.25    0.00    0.50    0.25    0.00    0.00    0.00   97.49
03:40:44     all    1.75    0.00    1.00    0.00    0.00    0.50    0.25    0.00    0.00   96.49
03:40:45     all    0.76    0.00    0.51    0.00    0.51    0.25    0.00    0.00    0.00   97.98
03:40:46     all    1.51    0.00    1.01    0.00    0.50    0.00    0.00    0.00    0.00   96.98
03:40:47     all    1.02    0.00    0.76    0.00    0.00    0.25    0.00    0.00    0.00   97.97
03:40:48     all    1.74    0.00    0.74    0.00    0.74    0.50    0.00    0.00    0.00   96.28
03:40:49     all    1.51    0.00    0.50    0.00    0.25    0.25    0.25    0.00    0.00   97.23
03:40:50     all    1.26    0.00    1.01    0.00    0.00    0.25    0.00    0.00    0.00   97.49
03:40:51     all    1.25    0.00    0.75    0.25    1.00    0.25    0.50    0.00    0.00   96.01
03:40:52     all    1.51    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   97.99
03:40:53     all    1.01    0.00    1.01    0.00    0.00    0.00    0.25    0.00    0.00   97.73
03:40:54     all    1.24    0.00    0.99    0.25    0.99    0.50    0.00    0.00    0.00   96.03
03:40:55     all    1.26    0.00    1.01    0.00    0.00    0.51    0.00    0.00    0.00   97.22
03:40:56     all    1.51    0.00    1.01    0.00    0.50    0.00    0.00    0.00    0.00   96.98
03:40:57     all    1.26    0.00    0.51    0.25    0.51    0.25    0.00    0.00    0.00   97.22
03:40:58     all    1.50    0.00    0.75    0.00    0.25    0.50    0.25    0.00    0.00   96.75
03:40:59     all    1.50    0.00    1.00    0.00    0.50    0.00    0.25    0.00    0.00   96.74
03:41:00     all    1.25    0.00    1.00    0.00    0.50    0.50    0.25    0.00    0.00   96.51
03:41:01     all    1.02    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   98.22
03:41:02     all    1.00    0.00    0.75    0.00    0.75    0.25    0.25    0.00    0.00   97.00
03:41:03     all    1.76    0.00    1.01    0.50    0.25    0.50    0.00    0.00    0.00   95.98
03:41:04     all    0.76    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.22
03:41:05     all    1.51    0.00    0.50    0.00    0.75    0.25    0.00    0.00    0.00   96.98
03:41:06     all    2.00    0.00    1.50    0.25    0.25    0.50    0.25    0.00    0.00   95.26
03:41:07     all    1.26    0.00    0.25    0.00    0.76    0.50    0.00    0.00    0.00   97.23
03:41:08     all    1.50    0.00    0.75    0.00    0.25    0.00    0.25    0.00    0.00   97.25
03:41:09     all    1.51    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   97.74
03:41:10     all    1.01    0.00    0.75    0.00    0.75    0.00    0.25    0.00    0.00   97.24
03:41:11     all    4.01    0.00    4.01    0.75    0.75    0.50    0.25    0.00    0.00   89.72
