ts_ns,query_type,latency_ms
1783051531545992118,select,10.947
1783051531565386132,update,21.136
1783051531698875996,select,7.511
1783051531710028339,update,8.310
1783051531823001910,select,7.320
1783051531833541114,update,8.731
1783051531950415094,select,7.671
1783051531961143536,update,8.644
1783051532075110712,select,8.156
1783051532086459889,update,9.343
1783051532200472473,select,9.109
1783051532213721737,update,8.663
1783051532327277369,select,7.564
1783051532338404956,update,9.722
1783051532453318048,select,10.370
1783051532467851630,update,9.432
1783051532582045049,select,7.260
1783051532592977119,update,9.328
1783051532707972412,select,7.936
1783051532719381390,update,8.847
1783051532832748712,select,7.491
1783051532844027589,update,9.654
1783051532958695212,select,7.661
1783051532969431343,update,7.753
1783051533081876149,select,10.309
1783051533095410314,update,8.200
1783051533208974571,select,7.761
1783051533220318826,update,10.388
1783051533335320556,select,7.582
1783051533346019347,update,8.727
1783051533460007982,select,7.920
1783051533471402200,update,9.605
1783051533585843834,select,8.020
1783051533597457706,update,9.043
1783051533711832985,select,8.056
1783051533724565901,update,10.454
1783051533841161400,select,7.809
1783051533853182065,update,10.495
1783051533969685736,select,8.111
1783051533981292835,update,9.347
1783051534095839806,select,8.487
1783051534108095609,update,9.977
1783051534223639322,select,8.131
1783051534234958521,update,8.189
1783051534348181058,select,7.521
1783051534359800420,update,9.751
1783051534474352297,select,8.258
1783051534486029635,update,7.902
1783051534601599633,select,8.228
1783051534613370353,update,8.671
1783051534727567061,select,7.677
1783051534739195900,update,8.445
1783051534856095364,select,8.091
1783051534868181142,update,10.176
1783051534985533659,select,8.322
1783051534997537512,update,9.716
1783051535112320387,select,8.829
1783051535125650288,update,8.967
1783051535240066289,select,8.616
1783051535252734339,update,8.925
1783051535366712064,select,7.194
1783051535377157282,update,9.222
1783051535491265075,select,8.449
1783051535503260594,update,8.606
1783051535616593237,select,9.247
1783051535630963950,update,9.090
1783051535745328472,select,8.587
1783051535757026578,update,7.890
1783051535869635284,select,8.930
1783051535881935195,update,9.406
1783051535995976471,select,9.232
1783051536008952402,update,8.092
1783051536122069484,select,7.123
1783051536133219902,update,11.858
1783051536249866278,select,7.939
1783051536261258942,update,8.661
1783051536375412794,select,9.642
1783051536388627275,update,8.711
1783051536501925861,select,7.814
1783051536512910522,update,9.399
1783051536627547401,select,7.428
1783051536638491244,update,8.506
1783051536751593512,select,8.818
1783051536764142028,update,8.172
1783051536877043746,select,8.529
1783051536888959647,update,10.032
1783051537004889205,select,7.469
1783051537016218672,update,10.012
1783051537131488233,select,7.566
1783051537144326092,update,8.561
1783051537257643573,select,8.730
1783051537271030243,update,8.306
1783051537384497334,select,8.177
1783051537396187570,update,8.326
1783051537509314083,select,7.005
1783051537519672650,update,7.802
1783051537632155345,select,7.436
1783051537642869456,update,8.278
1783051537755691616,select,7.402
1783051537766291629,update,9.282
1783051537880313690,select,8.443
1783051537892344875,update,8.450
1783051538005797329,select,7.631
1783051538018282030,update,7.875
1783051538131111448,select,8.330
1783051538147060903,update,8.651
1783051538261345414,select,7.955
1783051538272749921,update,8.934
1783051538387020803,select,7.702
1783051538399116104,update,8.149
1783051538512251114,select,8.370
1783051538524250058,update,11.084
1783051538640161658,select,7.472
1783051538651061428,update,9.122
1783051538766742757,select,7.320
1783051538777390617,update,8.956
1783051538892110148,select,9.748
1783051538906841705,update,9.707
1783051539021943276,select,8.641
1783051539034281800,update,8.139
1783051539147902208,select,11.478
1783051539163052258,update,9.281
1783051539277847790,select,10.072
1783051539292076052,update,10.234
1783051539408102986,select,8.305
1783051539420206065,update,10.757
1783051539535682619,select,7.914
1783051539547407264,update,9.243
1783051539661477831,select,10.275
1783051539675690580,update,9.352
1783051539790450854,select,7.714
1783051539801274701,update,9.305
1783051539915649604,select,9.226
1783051539928236428,update,10.235
1783051540045725768,select,9.892
1783051540059092840,update,8.646
1783051540173214489,select,9.512
1783051540186669808,update,9.483
1783051540301543161,select,9.219
1783051540314395015,update,9.524
1783051540429046637,select,9.490
1783051540441937344,update,8.836
1783051540555524138,select,7.286
1783051540566774622,update,8.984
1783051540680763989,select,8.084
1783051540692678190,update,9.211
1783051540808106497,select,8.416
1783051540819637292,update,9.761
1783051540934709361,select,9.319
1783051540948806280,update,10.092
1783051541063964640,select,9.395
1783051541077111601,update,8.614
1783051541192362432,select,8.020
1783051541204372027,update,9.204
1783051541319459776,select,10.055
1783051541333697596,update,9.783
1783051541449690426,select,8.075
1783051541462341677,update,10.551
1783051541578698055,select,8.411
1783051541591032308,update,9.322
1783051541705528148,select,8.353
1783051541717357230,update,8.789
1783051541830938132,select,7.816
1783051541842276687,update,9.348
1783051541957482258,select,9.784
1783051541970526382,update,10.334
1783051542086041688,select,8.640
1783051542098254452,update,9.199
1783051542212541833,select,8.225
1783051542224386042,update,10.649
1783051542341194298,select,7.343
1783051542352376435,update,8.710
1783051542467203770,select,8.971
1783051542479915348,update,9.677
1783051542594637133,select,8.228
1783051542606265706,update,9.435
1783051542720988484,select,11.104
1783051542736679386,update,10.344
1783051542853546020,select,7.694
1783051542865095578,update,10.681
1783051542980770959,select,8.026
1783051542992145704,update,8.848
1783051543107050979,select,9.258
1783051543120849385,update,9.428
1783051543235947902,select,8.190
1783051543250412122,update,9.374
1783051543365597100,select,9.971
1783051543379218599,update,12.558
1783051543498360082,select,8.384
1783051543510211630,update,9.101
1783051543624662265,select,8.141
1783051543636108410,update,8.410
1783051543749544676,select,7.810
1783051543760643761,update,10.261
1783051543876628620,select,9.340
1783051543889751303,update,9.488
1783051544004553695,select,8.520
1783051544016489879,update,9.070
1783051544132040787,select,7.924
1783051544143943397,update,9.725
1783051544259647507,select,8.888
1783051544272394710,update,10.770
1783051544390175355,select,10.702
1783051544405195902,update,9.232
1783051544519345877,select,7.506
1783051544530645666,update,8.746
1783051544645763055,select,8.042
1783051544657951968,update,9.261
1783051544773417605,select,8.498
1783051544786588369,update,10.189
1783051544902412261,select,8.252
1783051544914991769,update,8.587
1783051545028432526,select,8.250
1783051545040241313,update,8.488
1783051545153541115,select,7.902
1783051545166198653,update,9.391
1783051545280954477,select,7.585
1783051545292012774,update,8.166
1783051545405200958,select,7.460
1783051545416102574,update,8.813
1783051545529678781,select,8.744
1783051545541863870,update,8.593
1783051545655886691,select,8.558
1783051545668041064,update,8.891
1783051545781664953,select,7.489
1783051545793173076,update,9.461
1783051545907583500,select,7.574
1783051545918908686,update,9.827
1783051546033459255,select,7.881
1783051546044843015,update,10.033
1783051546159634847,select,8.461
1783051546173119150,update,9.392
1783051546286875381,select,7.682
1783051546297676551,update,10.614
1783051546413290364,select,8.056
1783051546424794117,update,9.836
1783051546539583338,select,8.081
1783051546550841299,update,8.405
1783051546664013757,select,7.729
1783051546675255052,update,9.150
1783051546789029461,select,8.173
1783051546801092185,update,9.299
1783051546915516852,select,8.012
1783051546927239297,update,8.761
1783051547042440051,select,7.532
1783051547053197612,update,8.559
1783051547166664204,select,7.690
1783051547177497941,update,8.306
1783051547290516226,select,9.698
1783051547303859492,update,9.864
1783051547418599939,select,7.515
1783051547429078883,update,7.518
1783051547541907225,select,7.706
1783051547552940608,update,9.026
1783051547666706299,select,7.676
1783051547678327276,update,9.917
1783051547793106104,select,9.095
1783051547806696846,update,10.065
1783051547922652208,select,7.431
1783051547933182879,update,7.849
1783051548046214524,select,7.744
1783051548057801581,update,9.223
1783051548173206010,select,9.262
1783051548186173160,update,8.983
1783051548300674604,select,7.866
1783051548312002407,update,8.902
1783051548425636040,select,7.559
1783051548437632959,update,9.046
1783051548551511661,select,7.684
1783051548562450088,update,10.207
1783051548678412508,select,7.838
1783051548690952077,update,11.095
1783051548807569556,select,7.700
1783051548818659514,update,8.893
1783051548932762171,select,7.364
1783051548943554866,update,8.409
1783051549057463392,select,7.946
1783051549068751086,update,9.948
1783051549184181436,select,9.697
1783051549198026284,update,9.554
1783051549314048009,select,7.716
1783051549325617364,update,8.038
1783051549438587522,select,7.957
1783051549450913556,update,10.734
1783051549567378499,select,8.718
1783051549580977509,update,9.781
1783051549695731569,select,9.285
1783051549708777975,update,9.839
1783051549824574384,select,7.591
1783051549836201639,update,10.015
1783051549951517434,select,8.758
1783051549963877589,update,10.010
1783051550079626069,select,8.980
1783051550093118950,update,8.730
1783051550207157382,select,7.750
1783051550219094342,update,8.420
1783051550332380458,select,7.316
1783051550343388569,update,7.917
1783051550456859590,select,8.581
1783051550468598600,update,11.092
1783051550584537280,select,7.833
1783051550595826986,update,9.162
1783051550710032767,select,9.776
1783051550723072628,update,8.282
1783051550837768810,select,7.506
1783051550848885153,update,11.340
1783051550965578054,select,7.316
1783051550976020581,update,9.130
1783051551091582305,select,7.770
1783051551102763732,update,8.838
1783051551216197139,select,8.035
1783051551228011164,update,10.285
1783051551343985881,select,9.629
1783051551357805492,update,9.331
1783051551472401034,select,8.306
1783051551484234281,update,8.832
1783051551597790925,select,7.323
1783051551608403222,update,8.218
1783051551721725432,select,9.923
1783051551735082416,update,8.535
1783051551849650949,select,7.978
1783051551860983185,update,8.760
1783051551974645459,select,8.717
1783051551986683545,update,8.587
1783051552100458277,select,8.685
1783051552113600991,update,9.700
1783051552228008390,select,8.992
1783051552240397810,update,8.347
1783051552353784782,select,7.812
