Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-2) 	06/22/26 	_x86_64_	(4 CPU)

16:08:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:08:02     all    9.62    0.00    4.05    0.00    0.76    1.01    0.00    0.00    0.00   84.56
16:08:03     all   11.99    0.00    4.59    0.00    1.02    1.53    0.00    0.00    0.00   80.87
16:08:04     all    7.32    0.00    3.54    0.00    1.01    1.01    0.00    0.00    0.00   87.12
16:08:05     all    4.00    0.00    2.25    0.00    0.50    0.75    0.00    0.00    0.00   92.50
16:08:06     all    2.76    0.00    0.75    0.00    0.50    0.25    0.00    0.00    0.00   95.73
16:08:07     all    0.75    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   98.25
16:08:08     all    0.25    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   99.24
16:08:09     all    1.00    0.00    0.50    0.00    0.50    0.25    0.00    0.00    0.00   97.76
16:08:10     all    0.75    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   98.25
16:08:11     all    0.25    0.00    0.00    0.00    0.25    0.25    0.00    0.00    0.00   99.24
16:08:12     all    0.25    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   98.50
16:08:13     all    1.00    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.25
16:08:14     all    2.01    0.00    1.75    0.00    0.50    0.25    0.00    0.00    0.00   95.49
16:08:15     all    1.26    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.24
16:08:16     all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.49
16:08:17     all    0.50    0.00    0.50    0.00    0.75    0.00    0.00    0.00    0.00   98.25
16:08:18     all    0.50    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.74
16:08:19     all    1.00    0.00    0.50    0.00    0.25    0.50    0.00    0.00    0.00   97.76
16:08:20     all    0.50    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.74
16:08:21     all    0.50    0.00    0.75    0.00    0.50    0.25    0.00    0.00    0.00   98.01
16:08:22     all    0.75    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   98.99
16:08:23     all    0.50    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.99
16:08:24     all    0.75    0.00    0.75    0.00    0.25    0.00    0.25    0.00    0.00   97.99
16:08:25     all    0.25    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   98.49
16:08:26     all    0.75    0.00    0.25    0.00    0.25    0.50    0.00    0.00    0.00   98.25
16:08:27     all    0.50    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.50
16:08:28     all    0.51    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.24
16:08:29     all    1.25    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   97.50
16:08:30     all    0.50    0.00    0.25    0.00    0.50    0.00    0.25    0.00    0.00   98.50
16:08:31     all    0.75    0.00    0.25    0.00    0.25    0.25    0.25    0.00    0.00   98.25
