70	3039
26	3030
113	3036
59	3036
96	3035
106	3042
117	3037
46	3034
15	3036
84	3033
83	3037
9	3038
28	3031
25	3036
22	3030
45	3037
2	3037
109	3033
107	3046
31	3038
30	3033
127	3041
94	3032
51	3034
73	3036
34	3033
37	3029
12	3038
23	3033
101	3038
67	3043
71	3033
65	3035
81	3039
49	3033
115	3032
122	3032
64	3037
38	3033
114	3036
58	3040
17	3034
44	3042
10	3040
103	3038
75	3031
21	3038
50	3035
42	3034
68	3030
56	3030
27	3034
43	3035
116	3039
108	3031
124	3032
119	3032
63	3039
110	3036
125	3037
80	3041
95	3037
5	3041
4	3036
93	3038
33	3032
104	3036
69	3033
16	3039
55	3037
123	3033
100	3038
99	3030
20	3035
11	3033
13	3035
87	3031
91	3033
89	3037
77	3042
1	3034
54	3034
88	3036
6	3033
7	3040
78	3038
35	3037
72	3035
111	3032
40	3038
90	3028
79	3034
8	3037
60	3032
105	3033
18	3035
41	3036
82	3037
36	3037
57	3037
48	3037
19	3039
39	3031
62	3029
98	3030
47	3032
24	3036
86	3031
118	3034
3	3041
74	3029
85	3035
52	3028
120	3036
128	3035
29	3038
112	3036
76	3035
61	3036
92	3032
32	3035
126	3038
121	3038
102	3038
66	3037
97	3031
14	3038
53	3038
