87|3016
116|3021
71|3018
68|3018
51|3023
80|3019
70|3023
52|3018
84|3013
92|3020
101|3019
69|3016
114|3018
115|3017
60|3021
97|3017
108|3021
112|3016
22|3020
59|3017
65|3018
127|3018
124|3018
98|3014
73|3021
103|3015
44|3018
11|3017
42|3017
121|3021
117|3017
88|3016
82|3018
125|3020
119|3018
113|3015
40|3020
43|3017
9|3018
120|3015
15|3018
79|3017
26|3018
48|3016
85|3018
72|3020
95|3022
57|3022
19|3019
61|3018
81|3014
77|3018
30|3021
21|3018
3|3018
17|3016
28|3014
37|3017
104|3014
5|3017
56|3015
91|3020
74|3016
54|3020
29|3016
4|3017
34|3020
96|3018
67|3019
83|3023
63|3018
10|3019
90|3019
35|3018
105|3018
45|3015
6|3014
107|3026
86|3019
39|3016
93|3016
89|3018
36|3016
31|3018
50|3023
102|3017
14|3019
66|3018
109|3021
13|3018
118|3018
111|3021
2|3021
16|3018
62|3016
75|3020
123|3020
128|3017
126|3018
99|3019
41|3019
46|3016
53|3019
32|3017
7|3022
100|3018
38|3018
12|3018
78|3019
24|3019
25|3016
122|3017
94|3016
49|3019
47|3016
20|3016
33|3016
1|3017
76|3016
106|3022
18|3018
64|3017
110|3016
55|3017
27|3021
23|3018
58|3016
8|3017
