Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-1) 	西元2026年06月08日 	_x86_64_	(4 CPU)

23時51分14秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分19秒      cni0  14757.43  14338.61   8389.08   7816.91      0.00      0.00      0.00      0.00
23時51分19秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分19秒 veth854270a4     23.76     27.72      6.84      3.01      0.00      0.00      0.00      0.00
23時51分19秒 veth0c9b2fa5     15.84     15.84      2.25      1.67      0.00      0.00      0.00      0.00
23時51分19秒 veth8c54fcdc     42.57     45.54      4.11      9.01      0.00      0.00      0.00      0.00
23時51分19秒 veth31d8334d   9026.73   8363.37   6342.88   6684.42      0.00      0.00      0.00      0.55
23時51分19秒 veth8017ce2c   7838.61   8075.25   3561.82   2445.79      0.00      0.00      0.00      0.29

23時51分19秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分20秒        lo      6.00      6.00      0.55      0.55      0.00      0.00      0.00      0.00
23時51分20秒     ens33  28529.00  26398.00  10022.83  10826.72      0.00      0.00      0.00      0.89
23時51分20秒      cni0  14129.00  13668.00   7894.08   7123.58      0.00      0.00      0.00      0.00
23時51分20秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分20秒 veth854270a4      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
23時51分20秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分20秒 veth8c54fcdc     49.00     58.00      5.09      5.37      0.00      0.00      0.00      0.00
23時51分20秒 veth31d8334d   8829.00   8146.00   6097.99   6158.19      0.00      0.00      0.00      0.50
23時51分20秒 veth8017ce2c   7279.00   7493.00   3250.37   2226.13      0.00      0.00      0.00      0.27

23時51分20秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分21秒        lo     16.00     16.00      2.37      2.37      0.00      0.00      0.00      0.00
23時51分21秒     ens33  22636.00  20744.00   8084.24   8721.66      0.00      0.00      0.00      0.71
23時51分21秒      cni0  10645.00  10362.00   6326.08   5697.34      0.00      0.00      0.00      0.00
23時51分21秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分21秒 veth854270a4     10.00     12.00      3.27      1.31      0.00      0.00      0.00      0.00
23時51分21秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時51分21秒 veth8c54fcdc    101.00    108.00     16.34     16.78      0.00      0.00      0.00      0.00
23時51分21秒 veth31d8334d   7123.00   6623.00   5150.56   5095.10      0.00      0.00      0.00      0.42
23時51分21秒 veth8017ce2c   4914.00   5122.00   2291.60   1576.45      0.00      0.00      0.00      0.19

23時51分21秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分22秒        lo      8.00      8.00      0.74      0.74      0.00      0.00      0.00      0.00
23時51分22秒     ens33  30515.00  27686.00  11201.52  11755.42      0.00      0.00      0.00      0.96
23時51分22秒      cni0  14248.00  13960.00   8559.61   8001.84      0.00      0.00      0.00      0.00
23時51分22秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分22秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分22秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時51分22秒 veth8c54fcdc     75.00     84.00      9.54     12.77      0.00      0.00      0.00      0.00
23時51分22秒 veth31d8334d   9038.00   8456.00   6754.33   6969.75      0.00      0.00      0.00      0.57
23時51分22秒 veth8017ce2c   7063.00   7348.00   3280.17   2309.47      0.00      0.00      0.00      0.27

23時51分22秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分23秒        lo      8.00      8.00      1.27      1.27      0.00      0.00      0.00      0.00
23時51分23秒     ens33  31943.00  29012.00  11716.36  11816.61      0.00      0.00      0.00      0.97
23時51分23秒      cni0  15144.00  14786.00   8500.73   8396.17      0.00      0.00      0.00      0.00
23時51分23秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分23秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
23時51分23秒 veth0c9b2fa5     11.00     12.00      1.81      1.31      0.00      0.00      0.00      0.00
23時51分23秒 veth8c54fcdc     85.00     82.00      8.35     12.57      0.00      0.00      0.00      0.00
23時51分23秒 veth31d8334d   9418.00   8715.00   6440.08   7222.90      0.00      0.00      0.00      0.59
23時51分23秒 veth8017ce2c   7816.00   8160.00   3520.78   2424.52      0.00      0.00      0.00      0.29

23時51分23秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分24秒        lo      7.00      7.00      0.68      0.68      0.00      0.00      0.00      0.00
23時51分24秒     ens33  31463.00  28412.00  11345.55  12146.64      0.00      0.00      0.00      1.00
23時51分24秒      cni0  15008.00  14958.00   8974.22   8183.99      0.00      0.00      0.00      0.00
23時51分24秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分24秒 veth854270a4      6.00      7.00      0.50      3.49      0.00      0.00      0.00      0.00
23時51分24秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分24秒 veth8c54fcdc     57.00     64.00     11.46     10.70      0.00      0.00      0.00      0.00
23時51分24秒 veth31d8334d   8959.00   8589.00   6837.30   7002.13      0.00      0.00      0.00      0.57
23時51分24秒 veth8017ce2c   8321.00   8634.00   3719.26   2557.21      0.00      0.00      0.00      0.30

23時51分24秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分25秒        lo      8.00      8.00      1.27      1.27      0.00      0.00      0.00      0.00
23時51分25秒     ens33  29564.00  26443.00  10593.31  11043.48      0.00      0.00      0.00      0.90
23時51分25秒      cni0  13412.00  13668.00   7943.85   7497.64      0.00      0.00      0.00      0.00
23時51分25秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分25秒 veth854270a4     11.00     13.00      3.34      1.54      0.00      0.00      0.00      0.00
23時51分25秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時51分25秒 veth8c54fcdc    121.00    136.00     13.61     15.70      0.00      0.00      0.00      0.00
23時51分25秒 veth31d8334d   8168.00   8148.00   6105.38   6429.28      0.00      0.00      0.00      0.53
23時51分25秒 veth8017ce2c   7090.00   7348.00   3194.09   2242.03      0.00      0.00      0.00      0.26

23時51分25秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分26秒        lo      4.00      4.00      0.42      0.42      0.00      0.00      0.00      0.00
23時51分26秒     ens33  29576.00  26502.00  10557.22  11641.54      0.00      0.00      0.00      0.95
23時51分26秒      cni0  13404.00  13705.00   8536.31   7458.21      0.00      0.00      0.00      0.00
23時51分26秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分26秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分26秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時51分26秒 veth8c54fcdc     58.00     64.00     10.21     10.64      0.00      0.00      0.00      0.00
23時51分26秒 veth31d8334d   8475.00   8481.00   6776.89   6522.36      0.00      0.00      0.00      0.56
23時51分26秒 veth8017ce2c   6717.00   7007.00   3084.66   2078.89      0.00      0.00      0.00      0.25

23時51分26秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分27秒        lo     12.00     12.00      2.74      2.74      0.00      0.00      0.00      0.00
23時51分27秒     ens33  31578.00  28343.00  11375.67  12177.45      0.00      0.00      0.00      1.00
23時51分27秒      cni0  14819.00  14925.00   8970.81   8174.75      0.00      0.00      0.00      0.00
23時51分27秒 vethbdca3de6      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
23時51分27秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
23時51分27秒 veth0c9b2fa5     13.00     12.00      1.97      1.35      0.00      0.00      0.00      0.00
23時51分27秒 veth8c54fcdc     68.00     74.00      8.15     11.71      0.00      0.00      0.00      0.00
23時51分27秒 veth31d8334d   8938.00   8765.00   6942.40   6972.03      0.00      0.00      0.00      0.57
23時51分27秒 veth8017ce2c   8065.00   8338.00   3588.74   2558.54      0.00      0.00      0.00      0.29

23時51分27秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分28秒        lo     27.00     27.00      9.79      9.79      0.00      0.00      0.00      0.00
23時51分28秒     ens33  30846.00  27584.00  11130.53  12040.65      0.00      0.00      0.00      0.99
23時51分28秒      cni0  14324.00  14573.00   8865.29   7958.25      0.00      0.00      0.00      0.00
23時51分28秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分28秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分28秒 veth0c9b2fa5      1.00      1.00      0.06      0.17      0.00      0.00      0.00      0.00
23時51分28秒 veth8c54fcdc     50.00     58.00      5.34      5.44      0.00      0.00      0.00      0.00
23時51分28秒 veth31d8334d   8727.00   8656.00   6817.18   6790.08      0.00      0.00      0.00      0.56
23時51分28秒 veth8017ce2c   7594.00   7903.00   3484.98   2408.80      0.00      0.00      0.00      0.29

23時51分28秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分29秒        lo     26.00     26.00      3.69      3.69      0.00      0.00      0.00      0.00
23時51分29秒     ens33  26334.00  23498.00   9577.45  10331.90      0.00      0.00      0.00      0.85
23時51分29秒      cni0  13000.00  13179.00   7841.54   7092.94      0.00      0.00      0.00      0.00
23時51分29秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分29秒 veth854270a4     21.00     27.00      6.61      2.82      0.00      0.00      0.00      0.00
23時51分29秒 veth0c9b2fa5     34.00     34.00      6.30      4.13      0.00      0.00      0.00      0.00
23時51分29秒 veth8c54fcdc     86.00     90.00     14.28     15.32      0.00      0.00      0.00      0.00
23時51分29秒 veth31d8334d   7475.00   7339.00   5853.56   5996.02      0.00      0.00      0.00      0.49
23時51分29秒 veth8017ce2c   7436.00   7744.00   3462.01   2398.52      0.00      0.00      0.00      0.28

23時51分29秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分30秒        lo     10.00     10.00      0.92      0.92      0.00      0.00      0.00      0.00
23時51分30秒     ens33  24896.00  21830.00   9161.05   9268.84      0.00      0.00      0.00      0.76
23時51分30秒      cni0  11190.00  11706.00   6756.82   6638.93      0.00      0.00      0.00      0.00
23時51分30秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分30秒 veth854270a4      2.00      2.00      0.13      0.29      0.00      0.00      0.00      0.00
23時51分30秒 veth0c9b2fa5      7.00      7.00      1.41      1.00      0.00      0.00      0.00      0.00
23時51分30秒 veth8c54fcdc     54.00     60.00      6.22     10.26      0.00      0.00      0.00      0.00
23時51分30秒 veth31d8334d   6657.00   6985.00   5144.78   5708.73      0.00      0.00      0.00      0.47
23時51分30秒 veth8017ce2c   6092.00   6271.00   2705.68   1866.69      0.00      0.00      0.00      0.22

23時51分30秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分31秒        lo      8.00      8.00      1.67      1.67      0.00      0.00      0.00      0.00
23時51分31秒     ens33  29651.00  26463.00  10881.92  11147.12      0.00      0.00      0.00      0.91
23時51分31秒      cni0  12539.00  12730.00   7880.13   7601.51      0.00      0.00      0.00      0.00
23時51分31秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分31秒 veth854270a4     11.00     12.00      3.34      1.31      0.00      0.00      0.00      0.00
23時51分31秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時51分31秒 veth8c54fcdc     50.00     60.00      5.49      5.46      0.00      0.00      0.00      0.00
23時51分31秒 veth31d8334d   8226.00   8190.00   6483.46   6918.77      0.00      0.00      0.00      0.57
23時51分31秒 veth8017ce2c   6026.00   6242.00   2760.33   1877.58      0.00      0.00      0.00      0.23

23時51分31秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分32秒        lo     11.00     11.00      1.43      1.43      0.00      0.00      0.00      0.00
23時51分32秒     ens33  30543.00  27171.00  11218.24  11354.61      0.00      0.00      0.00      0.93
23時51分32秒      cni0  13744.00  13991.00   8151.45   8000.90      0.00      0.00      0.00      0.00
23時51分32秒 vethbdca3de6      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
23時51分32秒 veth854270a4      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
23時51分32秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分32秒 veth8c54fcdc     78.00     85.00     12.53     12.89      0.00      0.00      0.00      0.00
23時51分32秒 veth31d8334d   8345.00   8272.00   6186.31   6819.49      0.00      0.00      0.00      0.56
23時51分32秒 veth8017ce2c   7228.00   7540.00   3312.62   2337.15      0.00      0.00      0.00      0.27

23時51分32秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分33秒        lo     27.00     27.00      7.65      7.65      0.00      0.00      0.00      0.00
23時51分33秒     ens33  29363.00  26272.00  10547.03  11142.31      0.00      0.00      0.00      0.91
23時51分33秒      cni0  13102.00  13344.00   8012.80   7415.21      0.00      0.00      0.00      0.00
23時51分33秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分33秒 veth854270a4     23.00     22.00      5.75      3.57      0.00      0.00      0.00      0.00
23時51分33秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時51分33秒 veth8c54fcdc    141.00    135.00     15.38     16.12      0.00      0.00      0.00      0.00
23時51分33秒 veth31d8334d   8328.00   8346.00   6502.75   6697.53      0.00      0.00      0.00      0.55
23時51分33秒 veth8017ce2c   6663.00   6894.00   3019.48   2056.38      0.00      0.00      0.00      0.25

23時51分33秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分34秒        lo      5.00      5.00      0.43      0.43      0.00      0.00      0.00      0.00
23時51分34秒     ens33  26070.00  23002.00   9759.82  10296.07      0.00      0.00      0.00      0.84
23時51分34秒      cni0  11525.00  11748.00   7609.29   7064.11      0.00      0.00      0.00      0.00
23時51分34秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分34秒 veth854270a4      3.00      2.00      0.37      0.26      0.00      0.00      0.00      0.00
23時51分34秒 veth0c9b2fa5      7.00      7.00      1.38      0.86      0.00      0.00      0.00      0.00
23時51分34秒 veth8c54fcdc     57.00     58.00      5.88     10.47      0.00      0.00      0.00      0.00
23時51分34秒 veth31d8334d   7241.00   7261.00   6048.39   6170.00      0.00      0.00      0.00      0.51
23時51分34秒 veth8017ce2c   5758.00   5962.00   2579.66   1749.72      0.00      0.00      0.00      0.21

23時51分34秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分35秒        lo     10.00     10.00      1.52      1.52      0.00      0.00      0.00      0.00
23時51分35秒     ens33  31228.00  27704.00  11602.53  11820.85      0.00      0.00      0.00      0.97
23時51分35秒      cni0  13172.00  13405.00   8355.09   8110.41      0.00      0.00      0.00      0.00
23時51分35秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分35秒 veth854270a4     10.00     13.00      3.27      1.38      0.00      0.00      0.00      0.00
23時51分35秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時51分35秒 veth8c54fcdc     88.00     98.00     10.05     14.27      0.00      0.00      0.00      0.00
23時51分35秒 veth31d8334d   8281.00   8330.00   6602.06   7108.99      0.00      0.00      0.00      0.58
23時51分35秒 veth8017ce2c   6684.00   6855.00   3102.51   2169.04      0.00      0.00      0.00      0.25

23時51分35秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分36秒        lo     17.00     17.00      1.79      1.79      0.00      0.00      0.00      0.00
23時51分36秒     ens33  29903.00  26877.00  10802.61  10944.43      0.00      0.00      0.00      0.90
23時51分36秒      cni0  11901.00  12010.00   7404.43   7241.35      0.00      0.00      0.00      0.00
23時51分36秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分36秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分36秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分36秒 veth8c54fcdc     47.00     54.00      5.98      5.03      0.00      0.00      0.00      0.00
23時51分36秒 veth31d8334d   8363.00   8306.00   6178.50   6546.98      0.00      0.00      0.00      0.54
23時51分36秒 veth8017ce2c   4824.00   4983.00   2241.39   1548.07      0.00      0.00      0.00      0.18

23時51分36秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分37秒        lo     17.00     17.00      3.23      3.23      0.00      0.00      0.00      0.00
23時51分37秒     ens33  32689.00  29146.00  11918.03  12777.40      0.00      0.00      0.00      1.05
23時51分37秒      cni0  14853.00  15074.00   9419.20   8530.38      0.00      0.00      0.00      0.00
23時51分37秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分37秒 veth854270a4     11.00     12.00      3.34      1.31      0.00      0.00      0.00      0.00
23時51分37秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時51分37秒 veth8c54fcdc     97.00    101.00     15.00     16.75      0.00      0.00      0.00      0.00
23時51分37秒 veth31d8334d   8992.00   8922.00   7404.99   7428.37      0.00      0.00      0.00      0.61
23時51分37秒 veth8017ce2c   8061.00   8347.00   3651.80   2538.95      0.00      0.00      0.00      0.30

23時51分37秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分38秒        lo     25.00     25.00      9.62      9.62      0.00      0.00      0.00      0.00
23時51分38秒     ens33  26221.00  23465.00   9306.60  10287.43      0.00      0.00      0.00      0.84
23時51分38秒      cni0  13752.00  14019.00   7939.70   7007.05      0.00      0.00      0.00      0.00
23時51分38秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分38秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分38秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時51分38秒 veth8c54fcdc     58.00     65.00      5.68     10.91      0.00      0.00      0.00      0.00
23時51分38秒 veth31d8334d   7693.00   7610.00   5964.84   6003.76      0.00      0.00      0.00      0.49
23時51分38秒 veth8017ce2c   8460.00   8803.00   3719.53   2555.24      0.00      0.00      0.00      0.30

23時51分38秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分39秒        lo     65.00     65.00     61.87     61.87      0.00      0.00      0.00      0.00
23時51分39秒     ens33  30853.00  27101.00  11505.77  12819.14      0.00      0.00      0.00      1.05
23時51分39秒      cni0  13960.00  14298.00   9674.10   8332.77      0.00      0.00      0.00      0.00
23時51分39秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分39秒 veth854270a4     27.00     33.00      7.14      6.25      0.00      0.00      0.00      0.00
23時51分39秒 veth0c9b2fa5     16.00     16.00      2.27      1.68      0.00      0.00      0.00      0.00
23時51分39秒 veth8c54fcdc     42.00     50.00      5.30      4.66      0.00      0.00      0.00      0.00
23時51分39秒 veth31d8334d   8283.00   8277.00   7791.04   7396.85      0.00      0.00      0.00      0.64
23時51分39秒 veth8017ce2c   7911.00   8241.00   3728.38   2592.49      0.00      0.00      0.00      0.31

23時51分39秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分40秒        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分40秒     ens33  34047.00  30367.00  12372.07  13654.63      0.00      0.00      0.00      1.12
23時51分40秒      cni0  15339.00  15592.00  10059.79   8773.44      0.00      0.00      0.00      0.00
23時51分40秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分40秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分40秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分40秒 veth8c54fcdc     55.00     59.00     10.42     10.15      0.00      0.00      0.00      0.00
23時51分40秒 veth31d8334d   9411.00   9341.00   8026.32   7712.71      0.00      0.00      0.00      0.66
23時51分40秒 veth8017ce2c   8140.00   8459.00   3813.29   2631.10      0.00      0.00      0.00      0.31

23時51分40秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時51分41秒        lo     26.00     26.00     22.26     22.26      0.00      0.00      0.00      0.00
23時51分41秒     ens33  30489.00  27187.00  11099.06  11817.83      0.00      0.00      0.00      0.97
23時51分41秒      cni0  12466.00  12747.00   8274.94   7596.33      0.00      0.00      0.00      0.00
23時51分41秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時51分41秒 veth854270a4     11.00     13.00      3.36      1.38      0.00      0.00      0.00      0.00
23時51分41秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時51分41秒 veth8c54fcdc    174.00    186.00     81.36     82.88      0.00      0.00      0.00      0.01
23時51分41秒 veth31d8334d   8384.00   8497.00   6909.41   6817.59      0.00      0.00      0.00      0.57
23時51分41秒 veth8017ce2c   5393.00   5549.00   2482.73   1733.45      0.00      0.00      0.00      0.20

