Linux 4.18.0-553.144.1.el8_10.x86_64 (g-test-poc-1) 	07/17/26 	_x86_64_	(4 CPU)

13:30:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:30:09     all    4.04    0.00    3.54    0.76    0.76    0.51    0.00    0.00    0.00   90.40
13:30:10     all    3.54    0.00    2.02    0.51    0.51    0.00    0.00    0.00    0.00   93.43
13:30:11     all    3.73    0.00    2.24    0.50    0.75    1.00    0.25    0.00    0.00   91.54
13:30:12     all    4.30    0.00    3.04    0.76    0.25    0.25    0.00    0.00    0.00   91.39
13:30:13     all    2.51    0.00    2.26    0.50    1.01    0.25    0.25    0.00    0.00   93.22
13:30:14     all    3.26    0.00    2.51    0.75    0.25    0.75    0.00    0.00    0.00   92.48
13:30:15     all    3.05    0.00    2.80    0.00    0.76    0.25    0.25    0.00    0.00   92.88
13:30:16     all    3.02    0.00    2.51    0.75    0.75    0.50    0.00    0.00    0.00   92.46
13:30:17     all    3.26    0.00    2.26    1.00    0.25    0.50    0.00    0.00    0.00   92.73
13:30:18     all    3.29    0.00    2.78    0.00    0.76    0.25    0.00    0.00    0.00   92.91
13:30:19     all    2.76    0.00    2.51    1.01    0.25    0.75    0.25    0.00    0.00   92.46
13:30:20     all    3.74    0.00    2.74    0.50    0.75    0.25    0.00    0.00    0.00   92.02
13:30:21     all    3.54    0.00    2.78    0.76    0.25    0.51    0.00    0.00    0.00   92.15
13:30:22     all    3.27    0.00    2.02    0.50    0.76    0.50    0.00    0.00    0.00   92.95
13:30:23     all    3.03    0.00    2.27    0.76    0.76    0.25    0.00    0.00    0.00   92.93
13:30:24     all    3.05    0.00    3.05    0.25    0.25    0.51    0.00    0.00    0.00   92.89
13:30:25     all    3.26    0.00    2.51    0.50    0.75    0.25    0.25    0.00    0.00   92.48
13:30:26     all    3.01    0.00    2.26    1.00    0.25    0.75    0.00    0.00    0.00   92.73
13:30:27     all    3.79    0.00    2.78    0.51    1.01    0.25    0.25    0.00    0.00   91.41
13:30:28     all    2.78    0.00    3.03    0.76    0.25    0.76    0.00    0.00    0.00   92.42
13:30:29     all    3.27    0.00    1.51    0.75    0.75    0.25    0.25    0.00    0.00   93.22
13:30:30     all    3.24    0.00    3.24    0.50    0.75    0.50    0.00    0.00    0.00   91.77
13:30:31     all    3.54    0.00    2.78    0.51    0.25    0.51    0.00    0.00    0.00   92.42
13:30:32     all    3.49    0.00    2.24    0.50    0.75    0.50    0.25    0.00    0.00   92.27
13:30:33     all    2.54    0.00    2.80    0.76    0.51    0.25    0.00    0.00    0.00   93.13
13:30:34     all    4.06    0.00    2.28    0.51    0.51    0.76    0.00    0.00    0.00   91.88
13:30:35     all    2.99    0.00    2.74    0.75    0.75    0.25    0.00    0.00    0.00   92.52
13:30:36     all    2.78    0.00    2.03    0.51    0.25    0.51    0.25    0.00    0.00   93.67
13:30:37     all    2.79    0.00    2.54    0.51    0.76    0.51    0.00    0.00    0.00   92.89
13:30:38     all    3.52    0.00    2.51    0.75    0.75    0.00    0.25    0.00    0.00   92.21
13:30:39     all    3.01    0.00    2.51    0.25    0.25    0.75    0.00    0.00    0.00   93.23
13:30:40     all    3.50    0.00    2.75    1.00    1.00    0.25    0.00    0.00    0.00   91.50
13:30:41     all    3.29    0.00    2.28    0.25    0.00    0.51    0.25    0.00    0.00   93.42
13:30:42     all    3.27    0.00    2.76    0.75    1.01    0.75    0.00    0.00    0.00   91.46
13:30:43     all    3.26    0.00    2.76    1.00    0.50    0.25    0.00    0.00    0.00   92.23
13:30:44     all    3.28    0.00    2.02    0.25    0.51    0.51    0.25    0.00    0.00   93.18
13:30:45     all    3.53    0.00    3.27    0.76    0.76    0.50    0.00    0.00    0.00   91.18
13:30:46     all    6.00    0.00    6.00    0.50    0.75    0.50    0.00    0.00    0.00   86.25
13:30:47     all    3.50    0.00    2.25    1.00    0.75    0.75    0.25    0.00    0.00   91.50
13:30:48     all    3.81    0.00    3.05    0.51    0.51    0.00    0.00    0.00    0.00   92.13
13:30:49     all    3.76    0.00    2.51    0.50    0.50    0.75    0.00    0.00    0.00   91.98
13:30:50     all    2.78    0.00    1.77    1.01    0.76    0.51    0.00    0.00    0.00   93.16
13:30:51     all    3.52    0.00    3.27    0.25    0.50    0.25    0.25    0.00    0.00   91.96
13:30:52     all    3.03    0.00    2.02    0.51    0.51    0.51    0.00    0.00    0.00   93.43
13:30:53     all    2.76    0.00    2.76    0.75    0.50    0.50    0.25    0.00    0.00   92.48
13:30:54     all    5.06    0.00    4.30    0.51    0.51    0.51    0.00    0.00    0.00   89.11
13:30:55     all    2.79    0.00    1.78    0.25    1.02    0.25    0.25    0.00    0.00   93.65
13:30:56     all    3.52    0.00    2.76    0.75    0.25    0.50    0.00    0.00    0.00   92.21
13:30:57     all    4.46    0.00    3.47    0.74    0.74    0.74    0.25    0.00    0.00   89.60
13:30:58     all    3.05    0.00    2.29    0.51    0.76    0.00    0.00    0.00    0.00   93.38
13:30:59     all    3.76    0.00    2.51    0.75    0.25    0.75    0.00    0.00    0.00   91.98
13:31:00     all    3.25    0.00    3.50    0.75    1.00    0.50    0.00    0.00    0.00   91.00
13:31:01     all    3.53    0.00    2.27    0.76    0.25    0.50    0.00    0.00    0.00   92.70
13:31:02     all    3.51    0.00    2.26    0.75    0.75    0.25    0.00    0.00    0.00   92.48
13:31:03     all    3.77    0.00    3.02    0.25    0.75    0.75    0.50    0.00    0.00   90.95
13:31:04     all    3.54    0.00    2.78    0.76    0.25    0.25    0.00    0.00    0.00   92.42
13:31:05     all    3.02    0.00    2.26    1.01    0.75    0.75    0.25    0.00    0.00   91.96
13:31:06     all    3.75    0.00    3.25    0.50    0.75    0.25    0.25    0.00    0.00   91.25
13:31:07     all    4.00    0.00    2.75    0.25    0.25    0.75    0.00    0.00    0.00   92.00
13:31:08     all    3.27    0.00    2.27    1.01    0.76    0.25    0.00    0.00    0.00   92.44
13:31:09     all    1.52    0.00    1.78    0.00    0.51    0.00    0.00    0.00    0.00   96.19
