ts_ns,query_type,latency_ms
1783817281650540990,select,31.331
1783817281689180076,update,115.991
1783817281912150206,select,26.972
1783817281942678813,update,62.707
1783817282110456319,select,27.341
1783817282141866734,update,56.256
1783817282302685243,select,25.507
1783817282331233807,update,53.625
1783817282490002909,select,23.393
1783817282516972206,update,56.134
1783817282677486994,select,24.752
1783817282705077215,update,60.272
1783817282870437510,select,32.330
1783817282905842130,update,69.326
1783817283080171826,select,32.749
1783817283116207292,update,72.188
1783817283293466426,select,29.155
1783817283326030165,update,80.976
1783817283512365321,select,29.623
1783817283545106278,update,70.391
1783817283721537309,select,28.487
1783817283753909192,update,55.411
1783817283913899391,select,26.266
1783817283943272208,update,70.327
1783817284118587140,select,27.596
1783817284150027797,update,64.446
1783817284319831766,select,34.176
1783817284357867169,update,65.516
1783817284528479519,select,26.665
1783817284559069705,update,74.081
1783817284738957530,select,32.155
1783817284774819342,update,63.921
1783817284943820479,select,25.987
1783817284973172663,update,62.159
1783817285139577880,select,26.568
1783817285169042828,update,61.384
1783817285335377332,select,24.443
1783817285363195130,update,65.087
1783817285533060495,select,26.952
1783817285563683095,update,55.974
1783817285724418321,select,21.822
1783817285749808026,update,53.662
1783817285907801592,select,24.369
1783817285935185694,update,50.643
1783817286090208816,select,24.683
1783817286118821566,update,52.125
1783817286275779547,select,24.599
1783817286303610817,update,53.357
1783817286461505576,select,22.542
1783817286487799448,update,52.461
1783817286644599626,select,23.689
1783817286672241171,update,49.901
1783817286827054837,select,24.300
1783817286854673289,update,69.052
1783817287028522907,select,24.308
1783817287055884639,update,57.524
1783817287217631150,select,21.935
1783817287243249830,update,47.251
1783817287394650534,select,26.001
1783817287423907936,update,56.301
1783817287585546079,select,24.298
1783817287612978023,update,47.814
1783817287765436659,select,23.397
1783817287791875110,update,47.956
1783817287944342353,select,21.544
1783817287969650760,update,49.129
1783817288123966942,select,22.682
1783817288150407897,update,49.612
1783817288304878032,select,21.622
1783817288330063246,update,48.591
1783817288483771562,select,21.849
1783817288508545237,update,45.358
1783817288658213666,select,23.067
1783817288684721989,update,48.917
1783817288838837372,select,22.545
1783817288864880435,update,74.334
1783817289043599258,select,24.346
1783817289071774918,update,54.212
1783817289230534163,select,21.748
1783817289255355939,update,45.792
1783817289406536287,select,22.233
1783817289432421633,update,53.748
1783817289591258596,select,24.969
1783817289619424070,update,48.119
1783817289773464626,select,23.453
1783817289800459701,update,50.200
1783817289955476070,select,23.849
1783817289982563410,update,52.217
1783817290139207314,select,22.121
1783817290164783414,update,48.091
1783817290318349149,select,22.388
1783817290344694598,update,49.000
1783817290498773885,select,23.050
1783817290525064389,update,51.510
1783817290681096233,select,22.483
1783817290706813238,update,50.851
1783817290862893943,select,48.036
1783817290914629352,update,50.473
1783817291070365896,select,24.342
1783817291098746653,update,56.030
1783817291260078331,select,24.704
1783817291288311340,update,49.746
1783817291444217934,select,25.967
1783817291473059016,update,51.236
1783817291629120890,select,21.724
1783817291653944443,update,51.442
1783817291810564015,select,22.971
1783817291836833813,update,65.110
1783817292007692100,select,24.217
1783817292035598239,update,54.893
1783817292196117246,select,21.643
1783817292221353461,update,47.661
1783817292374176491,select,21.936
1783817292399422757,update,49.685
1783817292553555526,select,21.773
1783817292578401072,update,46.630
1783817292729254175,select,22.036
1783817292754381014,update,49.989
1783817292909729781,select,21.779
1783817292934754284,update,46.613
1783817293085851142,select,22.770
1783817293111859911,update,52.196
1783817293268894500,select,22.492
1783817293295046665,update,47.653
1783817293447475777,select,22.044
1783817293472620061,update,48.762
1783817293626196837,select,23.249
1783817293652572880,update,49.396
1783817293807321768,select,22.462
1783817293833374894,update,50.092
1783817293988634826,select,23.151
1783817294014929667,update,50.378
1783817294169920335,select,23.032
1783817294196008871,update,52.258
1783817294353226389,select,23.718
1783817294381015909,update,46.380
1783817294532012465,select,21.800
1783817294556901162,update,52.012
1783817294713441830,select,24.228
1783817294740649109,update,50.261
1783817294896090980,select,24.547
1783817294924982046,update,49.130
1783817295079067472,select,24.462
1783817295107888635,update,56.651
1783817295269491932,select,20.686
1783817295293355213,update,47.936
1783817295446338445,select,23.646
1783817295474086495,update,50.176
1783817295628646936,select,21.883
1783817295653615840,update,49.907
1783817295808309465,select,21.455
1783817295833055771,update,53.568
1783817295991296731,select,23.184
1783817296017349177,update,51.457
1783817296173714404,select,23.310
1783817296201059569,update,44.746
1783817296351197381,select,23.068
1783817296377280764,update,45.660
1783817296527670070,select,21.079
1783817296552001463,update,49.771
1783817296706362314,select,23.098
1783817296733746108,update,47.005
1783817296886234080,select,21.700
1783817296910940426,update,47.359
1783817297063300259,select,22.534
1783817297088769062,update,44.721
1783817297238303352,select,21.825
1783817297263257483,update,43.932
1783817297412499989,select,22.524
1783817297438916266,update,44.780
1783817297589066930,select,22.037
1783817297614104895,update,48.483
1783817297767288164,select,24.034
1783817297794471411,update,49.986
1783817297949386833,select,26.876
1783817297979237456,update,52.008
1783817298135851463,select,23.599
1783817298163069986,update,60.231
1783817298328605815,select,23.767
1783817298355758426,update,59.197
1783817298521178586,select,22.264
1783817298546702733,update,47.733
1783817298699142722,select,26.461
1783817298729002267,update,54.328
1783817298888094672,select,24.049
1783817298916661830,update,47.304
1783817299069517920,select,23.147
1783817299096073006,update,48.196
1783817299249313224,select,25.017
1783817299277477436,update,47.579
1783817299429655556,select,24.376
1783817299457192511,update,59.261
1783817299622043162,select,25.214
1783817299650857327,update,50.294
1783817299807049785,select,24.233
1783817299834228648,update,46.464
1783817299986034651,select,23.640
1783817300012712148,update,53.731
1783817300171516539,select,23.940
1783817300198978059,update,52.706
1783817300357288842,select,23.944
1783817300385755306,update,50.149
1783817300540428932,select,24.815
1783817300568761929,update,52.452
1783817300726297141,select,23.367
1783817300753392423,update,50.343
1783817300908058195,select,23.931
1783817300936900117,update,52.249
1783817301094041846,select,22.659
1783817301119953281,update,59.572
1783817301283969994,select,23.738
1783817301310555947,update,49.550
1783817301466366716,select,21.785
1783817301491352097,update,45.647
1783817301641538907,select,23.774
1783817301669166946,update,50.851
1783817301825313443,select,23.851
1783817301852921707,update,49.407
1783817302006926456,select,25.724
1783817302035576698,update,45.947
1783817302186463731,select,21.184
1783817302210847689,update,47.064
1783817302363363494,select,21.622
1783817302388197896,update,45.465
1783817302538032384,select,21.814
1783817302563043651,update,47.836
1783817302715857508,select,23.417
1783817302743519114,update,53.228
1783817302901596596,select,24.100
1783817302928983109,update,50.229
1783817303084867954,select,24.075
1783817303113437928,update,57.200
1783817303275910347,select,22.826
1783817303302055117,update,52.146
1783817303459140682,select,25.400
1783817303488230016,update,49.787
1783817303643650053,select,22.974
1783817303669731014,update,52.766
1783817303828041407,select,23.721
1783817303854971471,update,51.072
1783817304012114331,select,25.381
1783817304041214276,update,52.786
1783817304199175872,select,24.090
1783817304226600082,update,49.200
1783817304381157225,select,22.341
1783817304407354795,update,53.286
1783817304565336752,select,22.957
1783817304592380155,update,58.678
1783817304756351642,select,21.894
1783817304781615270,update,51.184
1783817304938607879,select,24.183
1783817304966057606,update,51.289
1783817305122213337,select,24.865
1783817305150419418,update,51.263
1783817305306923728,select,22.726
1783817305333632935,update,51.469
1783817305490518845,select,26.113
1783817305519725632,update,57.482
1783817305681809793,select,21.872
1783817305706947407,update,49.602
1783817305862351907,select,28.719
1783817305894879137,update,49.086
1783817306049156028,select,25.888
1783817306078442389,update,47.888
1783817306231037907,select,22.481
1783817306256962605,update,48.588
1783817306411331822,select,22.051
1783817306437822954,update,50.579
1783817306593269831,select,21.880
1783817306618063336,update,54.253
1783817306777095860,select,23.417
1783817306804187648,update,49.791
1783817306959591393,select,25.028
1783817306988042332,update,54.207
1783817307147271700,select,21.147
1783817307171414460,update,48.917
1783817307326110216,select,23.226
1783817307352448822,update,50.415
1783817307508435811,select,23.115
1783817307535007098,update,48.534
1783817307688139270,select,22.556
1783817307713725736,update,47.539
1783817307865613114,select,29.010
1783817307897665612,update,49.441
1783817308051786553,select,24.740
1783817308079896566,update,52.965
1783817308238270716,select,21.474
1783817308262956179,update,47.298
1783817308414644835,select,24.171
1783817308442068959,update,43.666
1783817308590588842,select,22.266
1783817308615940861,update,49.350
1783817308769710923,select,22.095
1783817308794880899,update,45.091
1783817308945524083,select,22.161
1783817308970964585,update,47.892
1783817309124740292,select,23.346
1783817309151114043,update,54.785
1783817309310499976,select,21.580
1783817309336593747,update,47.832
1783817309489085110,select,20.756
1783817309512868171,update,48.381
1783817309665920287,select,25.656
1783817309694720047,update,55.226
1783817309854574164,select,25.889
1783817309884042969,update,50.208
1783817310038813857,select,22.403
1783817310064462495,update,54.271
1783817310224438815,select,26.023
1783817310254085168,update,55.140
1783817310414032338,select,24.325
1783817310441722441,update,55.695
1783817310602894089,select,22.377
1783817310629464394,update,52.928
1783817310786877574,select,25.964
1783817310815964730,update,61.446
1783817310981742812,select,23.076
1783817311007996385,update,54.822
1783817311167418814,select,22.153
1783817311193274600,update,52.410
1783817311351179712,select,24.334
1783817311379067536,update,57.041
1783817311541503127,select,23.673
1783817311569022739,update,53.028
1783817311727584389,select,22.963
1783817311753959444,update,53.095
1783817311911965653,select,23.519
1783817311938735811,update,53.633
1783817312097477553,select,24.773
1783817312125436270,update,59.322
1783817312291320376,select,22.670
1783817312317386955,update,50.312
1783817312472824828,select,24.883
1783817312501899065,update,50.141
1783817312657150102,select,22.489
1783817312682775607,update,55.098
1783817312842361699,select,24.332
1783817312870496392,update,66.576
1783817313043267432,select,24.990
1783817313071255635,update,79.647
1783817313256532764,select,28.513
1783817313288541513,update,62.790
1783817313456165302,select,26.066
1783817313485382425,update,55.948
1783817313646100648,select,24.244
1783817313674712580,update,53.308
1783817313833029245,select,25.318
1783817313861833026,update,68.019
1783817314036053938,select,27.253
1783817314067206791,update,67.231
1783817314239212122,select,26.294
1783817314268761802,update,54.434
1783817314427853853,select,23.489
1783817314454470034,update,54.783
1783817314613635663,select,22.962
1783817314639650393,update,52.481
1783817314797448741,select,23.101
1783817314823791198,update,54.506
1783817314983064404,select,28.328
1783817315015079843,update,60.019
1783817315179923699,select,25.128
1783817315208586053,update,49.997
1783817315363787791,select,24.458
1783817315391505370,update,58.523
1783817315554736563,select,24.411
1783817315583180263,update,54.806
1783817315742854665,select,21.984
1783817315768889215,update,49.919
1783817315923379945,select,20.793
1783817315947337440,update,43.662
1783817316095393675,select,19.557
1783817316118032116,update,46.296
1783817316270023444,select,20.658
1783817316293997387,update,51.213
1783817316449916220,select,20.555
1783817316473615561,update,43.874
1783817316622549802,select,22.119
1783817316648076976,update,43.225
1783817316796546801,select,20.137
1783817316820985780,update,44.183
1783817316970560101,select,20.094
1783817316993920130,update,42.151
1783817317140712011,select,20.415
1783817317164470728,update,43.100
1783817317312209034,select,19.668
1783817317334988703,update,41.630
1783817317481323043,select,19.433
1783817317503763813,update,46.212
1783817317654275349,select,20.416
1783817317677564685,update,44.426
1783817317826438007,select,20.449
1783817317849894185,update,52.418
1783817318006862421,select,20.279
1783817318030113284,update,43.935
1783817318178942511,select,20.552
1783817318202889088,update,43.169
1783817318351756129,select,21.480
1783817318376689804,update,44.511
1783817318526462302,select,20.786
1783817318550527509,update,48.921
1783817318705196974,select,20.885
1783817318729681543,update,45.146
1783817318880154230,select,24.676
1783817318907946830,update,42.425
1783817319055499590,select,19.797
1783817319078923598,update,45.559
1783817319228966936,select,21.438
1783817319253474707,update,45.589
1783817319403730291,select,20.454
1783817319427407597,update,43.986
1783817319576000201,select,21.219
1783817319600416851,update,45.764
1783817319751708234,select,19.612
1783817319774341338,update,46.376
1783817319925996057,select,20.243
1783817319949368137,update,44.434
1783817320098416389,select,20.671
1783817320123907621,update,44.702
1783817320273079652,select,21.151
1783817320297452451,update,44.782
1783817320447078808,select,21.561
1783817320471999641,update,52.088
1783817320628720198,select,21.456
1783817320653496513,update,47.298
1783817320807311457,select,21.327
1783817320831877051,update,44.654
1783817320981044978,select,20.250
1783817321004269593,update,45.921
