125	3013
16	3007
93	3011
5	3012
100	3010
104	3010
99	3010
69	3011
91	3009
89	3010
95	3008
54	3009
87	3009
55	3012
77	3007
80	3010
123	3011
88	3010
33	3010
4	3012
1	3012
20	3011
11	3008
13	3010
15	3009
113	3010
30	3012
28	3011
37	3009
67	3010
2	3008
107	3014
96	3011
9	3010
101	3008
45	3011
84	3015
23	3012
94	3009
51	3011
31	3012
59	3011
22	3009
34	3009
25	3012
109	3012
83	3008
73	3012
70	3008
12	3008
71	3009
26	3011
106	3010
117	3012
46	3009
127	3009
79	3010
60	3010
36	3007
90	3009
41	3009
8	3010
105	3008
19	3010
7	3009
35	3009
39	3009
6	3011
82	3008
47	3013
72	3010
57	3010
111	3008
18	3010
62	3011
98	3014
48	3012
40	3009
78	3011
122	3011
124	3012
56	3012
64	3010
68	3009
63	3010
58	3014
114	3010
17	3010
75	3010
108	3010
50	3012
65	3012
43	3014
81	3014
10	3008
21	3009
103	3008
38	3011
42	3010
115	3012
119	3009
44	3007
27	3015
110	3009
116	3009
49	3009
66	3011
118	3013
3	3013
86	3012
61	3013
76	3011
52	3010
97	3009
120	3011
32	3011
14	3009
29	3011
121	3012
74	3009
126	3009
85	3011
102	3010
92	3011
128	3009
53	3012
24	3010
112	3011
