Linux 4.18.0-425.3.1.el8.x86_64 (l-dbm-labroom-1) 	西元2026年05月31日 	_x86_64_	(4 CPU)

11時21分15秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11時21分16秒  all    3.55    0.00    3.81    0.00    0.76    2.54    0.00    0.00    0.00   89.34
11時21分17秒  all    2.03    0.00    3.04    0.00    0.76    2.03    0.00    0.00    0.00   92.15
11時21分18秒  all    2.54    0.00    2.80    0.00    0.76    1.78    0.00    0.00    0.00   92.11
11時21分19秒  all    6.53    0.00    4.27    0.00    0.75    1.26    0.00    0.00    0.00   87.19
11時21分20秒  all    2.78    0.00    2.02    0.00    0.51    1.52    0.00    0.00    0.00   93.18
11時21分21秒  all    2.00    0.00    3.25    0.00    0.75    1.25    0.00    0.00    0.00   92.75
11時21分22秒  all    1.52    0.00    2.53    0.00    0.25    1.52    0.00    0.00    0.00   94.18
11時21分23秒  all    1.77    0.00    2.53    0.00    1.01    1.27    0.00    0.00    0.00   93.42
11時21分24秒  all    2.02    0.00    2.52    0.00    0.50    1.76    0.00    0.00    0.00   93.20
11時21分25秒  all    2.52    0.00    2.77    0.00    0.76    1.26    0.00    0.00    0.00   92.70
11時21分26秒  all    2.28    0.00    2.79    0.00    0.51    1.78    0.00    0.00    0.00   92.64
11時21分27秒  all    2.26    0.00    3.27    0.00    0.75    2.01    0.00    0.00    0.00   91.71
11時21分28秒  all    2.02    0.00    2.77    0.00    1.26    1.76    0.00    0.00    0.00   92.19
11時21分29秒  all    2.26    0.00    3.02    0.00    0.25    1.51    0.00    0.00    0.00   92.96
11時21分30秒  all    2.03    0.00    3.05    0.00    0.51    1.52    0.00    0.00    0.00   92.89
11時21分31秒  all    2.02    0.00    2.27    0.00    1.01    1.51    0.00    0.00    0.00   93.20
11時21分32秒  all    2.55    0.00    2.30    0.00    0.26    1.53    0.00    0.00    0.00   93.37
11時21分33秒  all    1.76    0.00    2.51    0.00    1.01    1.76    0.00    0.00    0.00   92.96
11時21分34秒  all    1.76    0.00    2.01    0.00    0.50    1.01    0.00    0.00    0.00   94.72
11時21分35秒  all    2.26    0.00    2.76    0.00    0.75    1.76    0.00    0.00    0.00   92.46
11時21分36秒  all    2.53    0.00    3.54    0.00    0.51    1.77    0.00    0.00    0.00   91.67
11時21分37秒  all    2.30    0.00    2.56    0.00    1.02    1.79    0.00    0.00    0.00   92.33
11時21分38秒  all    2.28    0.00    2.03    0.00    0.51    1.27    0.00    0.00    0.00   93.92
11時21分39秒  all    1.78    0.00    2.04    0.00    0.76    1.78    0.00    0.00    0.00   93.64
11時21分40秒  all    2.04    0.00    2.29    0.00    0.76    1.78    0.00    0.00    0.00   93.13
11時21分41秒  all    2.27    0.00    3.28    0.00    0.76    1.52    0.00    0.00    0.00   92.17
11時21分42秒  all    2.29    0.00    2.80    0.00    0.76    2.04    0.00    0.00    0.00   92.11
11時21分43秒  all    2.53    0.00    3.04    0.00    0.76    2.03    0.00    0.00    0.00   91.65
11時21分44秒  all    2.30    0.00    2.30    0.00    0.77    1.53    0.00    0.00    0.00   93.09
11時21分45秒  all    2.01    0.00    2.76    0.00    0.75    1.75    0.00    0.00    0.00   92.73
11時21分46秒  all    2.79    0.00    2.79    0.00    0.51    2.03    0.00    0.00    0.00   91.88
11時21分47秒  all    2.27    0.00    3.03    0.00    1.01    1.77    0.00    0.00    0.00   91.92
11時21分48秒  all    3.27    0.00    2.77    0.00    0.50    1.51    0.00    0.00    0.00   91.94
11時21分49秒  all    2.01    0.00    2.26    0.00    1.01    1.51    0.00    0.00    0.00   93.22
11時21分50秒  all    1.51    0.00    3.27    0.00    0.25    1.76    0.00    0.00    0.00   93.22
11時21分51秒  all    2.28    0.00    3.04    0.00    1.01    1.52    0.00    0.00    0.00   92.15
11時21分52秒  all    2.28    0.00    3.29    0.00    0.76    2.03    0.00    0.00    0.00   91.65
11時21分53秒  all    2.78    0.00    2.78    0.00    0.76    2.02    0.00    0.00    0.00   91.67
