procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 2579264   7420 4851820    0    0     0     1    0    0  0  0 100  0  0
 0  0      0 2567208   7420 4851868    0    0     0     0 27300 27490  4  5 92  0  0
 0  0      0 2565956   7420 4851868    0    0     0     0 26987 28592  2  5 94  0  0
 1  0      0 2564976   7420 4851868    0    0     0     0 27121 29240  2  5 93  0  0
 0  0      0 2564412   7420 4851868    0    0     0     0 28193 30532  2  5 94  0  0
 0  0      0 2563024   7420 4851868    0    0     0     0 28730 31025  2  5 94  0  0
 1  0      0 2562120   7420 4851868    0    0     0    44 27686 29973  2  5 93  0  0
 1  0      0 2561348   7420 4851868    0    0     0     0 29527 32419  2  5 93  0  0
 2  0      0 2560996   7420 4851868    0    0     0     0 25294 28367  2  5 94  0  0
 1  0      0 2580988   7420 4851868    0    0     0   200 28355 28784  9  8 84  0  0
 1  0      0 2585524   7420 4851868    0    0     0    68 25611 28985  3  6 92  0  0
 0  0      0 2585128   7420 4851872    0    0     0     0 27856 29499  2  5 93  0  0
 0  0      0 2585216   7420 4851872    0    0     0     0 24779 26381  2  5 94  0  0
 1  0      0 2585036   7420 4851872    0    0     0     0 26765 28199  2  5 93  0  0
 0  0      0 2585256   7420 4851884    0    0     0     0 29568 31508  3  5 93  0  0
 0  0      0 2585600   7420 4851884    0    0     0     0 27133 30017  2  5 92  0  0
 0  0      0 2585996   7420 4851884    0    0     0     0 27541 30151  2  5 94  0  0
 1  0      0 2585872   7420 4851884    0    0     0    96 29516 32388  2  5 92  0  0
 1  0      0 2586212   7420 4851884    0    0     0     0 27332 30028  2  5 93  0  0
 2  0      0 2586464   7420 4851884    0    0     0     0 28801 31179  2  5 93  0  0
 0  0      0 2586448   7420 4851884    0    0     0     0 24682 27281  2  5 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2585800   7420 4851888    0    0     0     0 25901 26876  2  4 94  0  0
 0  0      0 2585792   7420 4851888    0    0     0     0 26204 27979  2  5 94  0  0
 0  0      0 2586064   7420 4851888    0    0     0     0 25289 26503  3  6 92  0  0
 0  0      0 2585768   7420 4851888    0    0     0     0 25592 26105  2  5 93  0  0
 1  0      0 2585680   7420 4851888    0    0     0     0 28604 29261  3  6 92  0  0
 1  0      0 2586272   7420 4851888    0    0     0     0 29462 33177  3  5 92  0  0
 1  0      0 2585796   7420 4851896    0    0     0   120 29462 32954  2  5 93  0  0
 1  0      0 2585852   7420 4851896    0    0     0     0 27063 30370  2  5 93  0  0
 0  0      0 2585940   7420 4851900    0    0     0     0 27446 28958  3  5 92  0  0
 0  0      0 2585948   7420 4851900    0    0     0     0 27158 28998  3  5 92  0  0
 0  0      0 2586216   7420 4851904    0    0     0     0 27985 30132  3  5 93  0  0
 1  0      0 2586188   7420 4851908    0    0     0     0 24996 27420  2  5 93  0  0
 0  0      0 2586312   7420 4851908    0    0     0     0 27851 28632  3  5 92  0  0
 2  0      0 2586552   7420 4851908    0    0     0     0 29045 32150  2  6 92  0  0
 0  0      0 2586688   7420 4851908    0    0     0     0 28908 32349  3  5 92  0  0
 1  0      0 2586192   7420 4851908    0    0     0     0 26291 29405  2  5 94  0  0
 0  0      0 2586176   7420 4851908    0    0     0     0 27018 27889  3  5 92  0  0
 0  0      0 2586148   7420 4851908    0    0     0     0 27545 29994  2  5 93  0  0
 2  0      0 2586148   7420 4851908    0    0     0     0 25014 26795  2  5 92  0  0
 1  0      0 2586272   7420 4851924    0    0     0     0 27257 29109  2  5 93  0  0
 1  0      0 2586412   7420 4851924    0    0     0     0 27716 31140  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 2586272   7420 4851928    0    0     0     0 29552 32298  2  5 93  0  0
 0  0      0 2586620   7420 4851932    0    0     0     0 25046 28127  2  5 93  0  0
 0  0      0 2586060   7420 4851936    0    0     0     0 25885 26618  2  5 93  0  0
 1  0      0 2586364   7420 4851940    0    0     0     0 28028 29210  2  6 92  0  0
 0  0      0 2586528   7420 4851940    0    0     0     0 30276 32933  2  6 92  0  0
 2  0      0 2586496   7420 4851940    0    0     0     0 28332 31240  2  5 93  0  0
 1  0      0 2586596   7420 4851940    0    0     0    84 28051 31128  2  6 92  0  0
 1  0      0 2586284   7420 4851940    0    0     0     0 29185 30408  3  6 92  0  0
 0  0      0 2586256   7420 4851940    0    0     0     0 28934 31973  2  6 92  0  0
 0  0      0 2562080   7420 4851944    0    0     0     4 29087 32425  5  6 90  0  0
 1  0      0 2561536   7420 4851944    0    0     0     0 28715 31127  2  5 93  0  0
 0  0      0 2561448   7420 4851956    0    0     0    16 29573 32576  3  6 92  0  0
 2  0      0 2561484   7420 4851956    0    0     0     0 27906 31539  3  6 92  0  0
 2  0      0 2561524   7420 4851956    0    0     0     0 27875 29329  2  5 93  0  0
 1  0      0 2561300   7420 4851956    0    0     0     0 28066 30994  3  5 92  0  0
 0  0      0 2561608   7420 4851956    0    0     0   129 28853 31462  2  5 93  0  0
 1  0      0 2561408   7420 4851956    0    0     0     0 28847 32060  3  5 92  0  0
 0  0      0 2561772   7420 4851960    0    0     0     0 23473 25979  2  4 94  0  0
 1  0      0 2561396   7420 4851960    0    0     0     0 28273 29152  3  6 92  0  0
 0  0      0 2561348   7420 4851960    0    0     0     0 28478 30338  3  5 92  0  0
 1  0      0 2561520   7420 4851960    0    0     0     0 28188 31118  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2561688   7420 4851960    0    0     0     0 26775 28988  3  6 92  0  0
 2  0      0 2561272   7420 4851964    0    0     0     0 28423 30069  2  6 92  0  0
 0  0      0 2561000   7420 4851972    0    0     0     0 28639 32127  3  5 92  0  0
 0  0      0 2561624   7420 4851972    0    0     0     0 24538 27377  2  4 94  0  0
 1  0      0 2561564   7420 4851972    0    0     0     0 29913 31590  3  5 92  0  0
 0  0      0 2561876   7420 4851972    0    0     0     0 27744 30788  2  5 93  0  0
 1  0      0 2585476   7420 4851972    0    0     0   268 24240 25287  8  8 84  0  0
 2  0      0 2585776   7420 4851972    0    0     0     0 27525 29125  3  6 92  0  0
 1  0      0 2585412   7420 4851976    0    0     0     0 25191 27164  2  5 93  0  0
