63	3065
58	3059
68	3059
56	3059
43	3062
114	3063
75	3057
44	3063
110	3062
108	3064
115	3060
50	3059
38	3060
119	3059
65	3072
122	3064
81	3061
49	3060
103	3062
42	3065
10	3071
21	3069
64	3069
116	3064
27	3060
124	3059
17	3062
69	3066
4	3064
55	3065
54	3056
100	3067
93	3062
104	3063
125	3067
87	3061
89	3059
77	3066
11	3062
91	3066
80	3068
1	3061
95	3070
5	3061
33	3060
99	3061
13	3061
16	3069
20	3056
123	3063
88	3065
39	3065
62	3058
82	3073
105	3064
72	3062
19	3062
18	3059
8	3058
90	3058
35	3066
78	3067
6	3066
79	3059
47	3065
48	3068
111	3067
40	3066
7	3074
41	3061
60	3059
98	3063
57	3061
36	3073
71	3054
34	3063
70	3065
2	3064
83	3067
94	3059
51	3059
59	3055
9	3060
127	3062
15	3068
73	3062
101	3066
106	3072
25	3064
109	3060
84	3062
31	3068
26	3062
96	3066
12	3064
45	3075
117	3061
22	3059
113	3062
67	3074
28	3060
46	3061
23	3059
37	3059
107	3066
30	3067
29	3065
118	3059
92	3061
32	3063
3	3068
74	3058
126	3066
128	3065
102	3061
61	3065
14	3064
121	3066
112	3067
52	3052
66	3065
97	3061
53	3067
120	3066
85	3058
24	3057
86	3058
76	3058
