33	3016
125	3020
91	3015
55	3021
11	3018
5	3017
95	3016
123	3014
69	3017
87	3015
16	3015
89	3014
20	3018
104	3017
13	3015
77	3015
93	3015
88	3015
100	3017
4	3016
80	3020
1	3018
54	3012
99	3015
105	3014
36	3013
18	3019
82	3015
98	3020
48	3016
111	3014
40	3018
39	3016
62	3018
79	3018
8	3016
47	3018
72	3015
57	3015
7	3017
6	3015
41	3016
35	3016
90	3015
78	3014
60	3017
19	3013
63	3017
65	3018
81	3018
49	3014
50	3015
124	3021
75	3015
44	3017
122	3018
110	3015
119	3014
17	3015
64	3017
58	3022
38	3020
42	3015
43	3020
10	3014
108	3016
103	3014
115	3018
114	3015
56	3020
27	3020
116	3016
68	3015
21	3017
97	3013
92	3018
120	3018
32	3018
126	3017
14	3013
118	3025
3	3016
53	3018
24	3016
112	3016
66	3017
74	3016
85	3016
76	3017
52	3013
128	3014
29	3017
86	3019
102	3017
121	3015
61	3017
15	3015
51	3016
37	3017
59	3014
109	3015
25	3019
2	3015
46	3014
9	3013
127	3014
94	3018
34	3016
22	3016
107	3016
96	3017
73	3017
31	3021
45	3016
30	3018
28	3017
71	3016
23	3016
67	3013
106	3018
117	3019
84	3021
12	3014
83	3017
70	3016
26	3016
113	3015
101	3013
