97	3010
29	3017
52	3012
112	3015
61	3015
92	3016
3	3016
24	3014
85	3014
14	3012
53	3016
86	3016
76	3015
118	3022
120	3014
74	3013
128	3012
102	3013
121	3015
66	3015
32	3015
126	3015
44	3010
10	3013
114	3012
65	3017
116	3012
50	3014
63	3015
58	3019
103	3012
64	3014
115	3016
124	3017
43	3019
68	3013
27	3017
122	3014
110	3013
56	3018
38	3013
42	3013
17	3013
81	3017
21	3014
49	3011
108	3013
119	3013
75	3015
16	3014
89	3013
54	3011
88	3012
99	3013
69	3014
4	3014
55	3016
77	3014
123	3013
5	3015
33	3015
13	3014
87	3013
91	3012
80	3017
11	3018
93	3014
104	3015
125	3017
1	3015
20	3015
95	3014
100	3016
127	3012
23	3014
73	3015
34	3013
67	3012
46	3012
28	3015
71	3013
26	3014
45	3014
12	3013
117	3016
51	3014
31	3017
101	3011
96	3015
106	3016
84	3018
83	3014
37	3014
30	3015
109	3014
107	3015
2	3014
15	3013
25	3015
70	3012
22	3013
113	3013
9	3012
94	3013
59	3013
7	3014
41	3013
82	3014
105	3011
72	3013
62	3015
36	3010
111	3011
78	3013
57	3013
48	3014
90	3013
35	3014
39	3015
6	3012
8	3016
60	3012
40	3013
19	3011
18	3017
79	3016
98	3019
47	3015
