Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-2) 	西元2026年06月23日 	_x86_64_	(4 CPU)

00時08分01秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
00時08分02秒  all    1.76    0.00    1.26    0.00    0.25    0.50    0.00    0.00    0.00   96.23
00時08分03秒  all    1.75    0.00    1.00    0.25    0.50    0.00    0.00    0.00    0.00   96.51
00時08分04秒  all    4.00    0.00    3.25    2.50    0.50    1.00    0.00    0.00    0.00   88.75
00時08分05秒  all   11.45    0.00    7.63   10.94    1.27    2.04    0.00    0.00    0.00   66.67
00時08分06秒  all    9.28    0.00    6.96    9.79    1.03    1.55    0.00    0.00    0.00   71.39
00時08分07秒  all    1.50    0.00    1.00    0.50    0.25    0.50    0.00    0.00    0.00   96.24
00時08分08秒  all    1.01    0.00    1.01    0.76    0.00    0.00    0.00    0.00    0.00   97.22
00時08分09秒  all    1.25    0.00    1.25    0.50    0.50    0.50    0.00    0.00    0.00   96.01
00時08分10秒  all    0.76    0.00    0.76    0.25    0.51    0.25    0.00    0.00    0.00   97.47
00時08分11秒  all    1.26    0.00    1.26    0.50    0.25    0.25    0.00    0.00    0.00   96.48
00時08分12秒  all    1.01    0.00    0.76    0.50    0.00    0.25    0.00    0.00    0.00   97.48
00時08分13秒  all    3.23    0.00    2.24    1.74    0.25    0.50    0.00    0.00    0.00   92.04
00時08分14秒  all   18.73    0.00   16.71   16.96    2.28    2.78    0.00    0.00    0.00   42.53
00時08分15秒  all   14.62    0.00   12.56   16.92    1.28    2.56    0.00    0.00    0.00   52.05
00時08分16秒  all    1.52    0.00    1.02    0.51    0.25    0.00    0.00    0.00    0.00   96.70
00時08分17秒  all    1.00    0.00    0.75    0.50    0.25    0.50    0.00    0.00    0.00   96.99
00時08分18秒  all    1.50    0.00    1.00    0.50    0.25    0.25    0.00    0.00    0.00   96.50
00時08分19秒  all    1.26    0.00    1.01    0.50    0.50    0.50    0.00    0.00    0.00   96.23
00時08分20秒  all    1.01    0.00    1.01    0.50    0.25    0.25    0.00    0.00    0.00   96.98
00時08分21秒  all    1.26    0.00    1.26    0.25    0.25    0.25    0.00    0.00    0.00   96.73
