procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 184720    204 4872816    0    0   107   840  531  641 17  3 79  0  0
10  0      0 153928    204 4897828    0    0 23160  4159 32240 43667 70 18  9  3  0
 9  0      0 150380    204 4892100    0    0 12288  4743 26016 44170 73 16  9  3  0
 6  0      0 156800    204 4874832    0    0 53108  5139 24313 44641 71 16 11  2  0
21  0      0 152788    204 4852984    0    0 16288  5634 25210 51278 70 16 10  4  0
10  2      0 161904    204 4839252    0    0  5088  5669 29676 53123 67 16 10  7  0
 6  0      0 154200    204 4830728    0    0 16032  5665 25432 51865 72 14 12  2  0
 7  0      0 158908    204 4819412    0    0 21033  6374 29688 58975 69 15 13  3  0
13  0      0 149840    204 4820188    0    0 12468  5656 27362 50799 70 16 12  2  0
 7  1      0 152856    204 4779392    0    0 26156  5830 29961 54263 73 14 11  2  0
 8  0      0 298740    204 4737324    0    0  8432  7780 37912 75528 67 17 14  2  0
14  0      0 289452    204 4742524    0    0  1656  7816 40485 88427 61 15 21  3  0
14  1      0 280696    204 4746660    0    0   420  7592 39068 83437 61 15 21  3  0
12  0      0 228460    204 4751532    0    0  1368  7219 37781 78686 63 15 19  3  0
 3  0      0 221192    204 4756600    0    0   892  8414 41250 88081 60 16 21  3  0
13  0      0 212796    204 4760648    0    0   468  8202 41746 92933 61 16 19  4  0
11  1      0 199572    204 4765476    0    0   532 10562 39092 83662 60 16 21  3  0
 5  0      0 193760    204 4770260    0    0  1104  8357 40314 87840 62 16 19  3  0
15  0      0 188008    204 4775176    0    0   592  8240 37741 85396 62 13 22  3  0
13  1      0 183068    204 4780380    0    0  1420  7919 41397 87750 63 15 20  3  0
 3  0      0 180164    204 4785336    0    0   656  8714 41536 91699 59 17 21  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 180324    204 4790016    0    0   396  8597 44098 93974 60 15 21  3  0
13  1      0 175412    204 4794868    0    0   492  9002 42621 89910 62 15 20  3  0
 9  0      0 167304    204 4737296    0    0   432  7577 36926 84179 62 15 20  3  0
 8  1      0 163012    204 4741836    0    0   600  8654 40259 90762 61 15 21  3  0
12  0      0 155536    204 4748296    0    0  2332  8662 43547 93483 61 16 19  3  0
 9  0      0 175604    204 4722984    0    0   624  7757 41136 88850 60 15 21  3  0
 8  0      0 170824    204 4703600    0    0  2844 27350 37543 91854 61 16 21  3  0
16  0      0 161768    204 4701128    0    0  1780 149754 27832 58198 67 14 17  3  0
11  1      0 152540    204 4709060    0    0   800 173788 30864 56711 72 16 10  2  0
10  0      0 162648    204 4704828    0    0  1632 175415 32042 65367 71 15 12  2  0
 9  1      0 735200    204 4135264    0    0  1152 152124 31413 64716 68 17 13  3  0
16  0      0 726840    204 4159020    0    0  8904 19063 35547 72805 64 15 14  7  0
12  1      0 725588    204 4183028    0    0  9220 17174 36467 79548 66 15 12  7  0
10  1      0 731208    204 4211044    0    0  9840 23036 33256 74016 66 14 12  7  0
11  1      0 786288    204 4232296    0    0  8244 16521 30036 66169 65 13 15  7  0
10  2      0 779228    204 4257468    0    0  9596 17575 36605 72930 69 16  8  6  0
10  2      0 758072    204 4282676    0    0 10596 18945 35984 77344 65 15 13  8  0
 9  0      0 741776    204 4303124    0    0  7660 16509 36330 77502 66 15 14  6  0
12  0      0 719044    204 4325900    0    0  8772 18984 34108 71507 67 15 12  6  0
 4  0      0 699040    204 4348640    0    0  8396 16832 32291 70294 65 14 14  7  0
10  2      0 675216    204 4368408    0    0  6948 16876 37447 78202 67 14 14  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 651064    204 4390396    0    0  8200 17256 37555 81005 64 14 15  7  0
11  0      0 623588    204 4413472    0    0  8200 20045 38798 81347 64 15 15  6  0
13  0      0 606512    204 4440024    0    0  7628 22328 36044 77718 66 14 13  7  0
12  0      0 579488    204 4461320    0    0  7432 17903 36977 77621 64 15 14  6  0
12  0      0 551452    204 4484776    0    0  9140 18172 38005 78175 68 15 11  6  0
15  0      0 516460    204 4510780    0    0  9940 19223 33714 74040 68 13 12  7  0
 6  1      0 494188    204 4534336    0    0  8700 19111 38650 81376 67 16 10  7  0
 7  0      0 769300    204 4253612    0    0  5648 19755 39411 87758 63 16 16  5  0
 7  0      0 761008    204 4259488    0    0  1608  8397 43866 96185 62 16 19  3  0
11  1      0 757856    204 4266004    0    0  2236  8934 42757 94508 61 16 20  3  0
14  1      0 745484    204 4271284    0    0  1276 10539 37805 84195 62 14 22  3  0
12  1      0 738392    204 4277272    0    0  1604  9205 41525 94377 62 15 20  3  0
 7  0      0 732284    204 4283132    0    0  1420  8656 43122 93891 61 15 21  3  0
 4  0      0 739028    204 4288672    0    0  1560  8347 42192 94402 62 15 20  3  0
 6  1      0 736660    204 4293704    0    0   664  8506 42685 94951 61 16 20  3  0
 9  0      0 736848    204 4299784    0    0  2352  8165 38601 83574 62 14 21  3  0
 7  1      0 734616    204 4306244    0    0  1668  9268 41248 92627 61 15 21  3  0
16  0      0 729256    204 4311652    0    0  1412  8100 39279 87527 61 16 20  3  0
12  1      0 722728    204 4317500    0    0  1576  8951 41154 93513 62 16 19  3  0
16  0      0 706508    204 4332240    0    0 10880  7596 37749 82067 61 17 19  3  0
 6  0      0 699444    204 4336288    0    0   784  6762 32640 72391 65 14 18  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 689900    204 4341456    0    0  1004  8296 36522 82025 65 15 17  3  0
 7  0      0 681992    204 4346500    0    0   552  9483 39522 90443 61 16 19  4  0
 9  0      0 673996    204 4351908    0    0  1260  8347 42277 93331 61 16 20  3  0
11  1      0 665936    204 4356544    0    0   744  8580 40703 90820 62 15 21  3  0
10  0      0 655636    204 4363048    0    0  2408  8067 35956 80454 62 15 20  3  0
 6  0      0 659512    204 4367128    0    0   504 10323 34309 78042 63 14 20  3  0
10  0      0 649796    204 4373304    0    0  2172  8097 41937 91657 61 16 20  3  0
19  1      0 645776    204 4377976    0    0   784  7888 42373 92515 61 16 21  3  0
15  0      0 635280    204 4384412    0    0  2148  9081 41523 92518 62 15 20  3  0
14  0      0 629176    204 4389368    0    0   472  8682 38770 89683 59 16 22  4  0
14  0      0 623080    204 4395200    0    0  2136  7901 38548 81928 63 14 20  3  0
14  1      0 619088    204 4400452    0    0  1064  8509 43954 96597 62 16 19  3  0
11  1      0 612348    204 4407232    0    0  2888  8662 40544 89720 62 15 20  3  0
10  0      0 603808    204 4413364    0    0  2156  8425 41099 90147 62 15 20  3  0
 9  0      0 595716    204 4419032    0    0   772  9279 43433 96074 61 16 20  3  0
 7  0      0 587748    204 4424676    0    0  1608  7777 36760 84081 63 15 19  3  0
12  0      0 576968    204 4432100    0    0  3308  8953 42574 91691 63 14 20  3  0
 3  0      0 570864    204 4436852    0    0   684  8925 40454 90897 61 15 21  3  0
 6  1      0 562308    204 4442088    0    0   628  8661 40862 92533 60 16 22  3  0
 4  0      0 551492    204 4449296    0    0  2764  8549 43030 94568 60 16 21  3  0
16  2      0 543108    204 4453976    0    0   516  8860 38850 85641 63 14 20  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 529500    204 4458648    0    0   684 11224 42007 91384 63 15 19  3  0
 9  0      0 525060    204 4463632    0    0   504  8378 42455 93608 63 15 19  2  0
 5  1      0 517780    204 4469952    0    0  1680  8880 43408 95474 62 15 20  3  0
12  0      0 513064    204 4474876    0    0   620  8950 40779 94529 61 16 20  3  0
13  0      0 511208    204 4479836    0    0  1304  7793 39020 86909 63 14 20  3  0
13  1      0 507292    204 4485092    0    0   664  8995 40689 89053 61 16 21  3  0
11  0      0 505880    204 4490468    0    0  1440  8591 42323 93283 63 16 19  3  0
14  0      0 502256    204 4494904    0    0   512  8047 41260 90124 62 16 20  3  0
12  1      0 492496    204 4503192    0    0  4044  8380 41857 92618 61 15 20  3  0
 2  0      0 481620    204 4510620    0    0  3212  8899 40009 87220 64 15 19  3  0
 9  1      0 471984    204 4517496    0    0  2588  8229 40277 87637 62 16 19  3  0
 7  0      0 462844    204 4523248    0    0  1628  8508 40904 92097 60 16 20  3  0
10  1      0 455672    204 4527996    0    0   732  8095 42607 93503 62 15 20  3  0
 7  0      0 446620    204 4532632    0    0   564  8920 43383 90754 62 16 18  3  0
