procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 2595416   7420 4858872    0    0     0     1    0    0  0  0 100  0  0
 0  0      0 2582428   7420 4858944    0    0     0    71 46710 42556  4  8 88  0  0
 0  0      0 2577084   7420 4858944    0    0     0     0 34273 35559  2  5 92  0  0
 0  0      0 2574048   7420 4858944    0    0     0     0 34455 36084  2  5 92  0  0
 1  0      0 2572036   7420 4858944    0    0     0     0 28636 28994  2  5 94  0  0
 1  0      0 2570028   7420 4858944    0    0     0     0 36752 37850  2  5 93  0  0
 1  0      0 2569524   7420 4858944    0    0     0    44 36481 39084  2  6 92  0  0
 1  0      0 2569256   7420 4858944    0    0     0     0 37032 39665  2  6 92  0  0
 1  0      0 2568932   7420 4858944    0    0     0     0 35998 38633  2  5 92  0  0
 2  0      0 2568980   7420 4858944    0    0     0     0 29709 30744  2  5 93  0  0
 0  0      0 2569064   7420 4858944    0    0     0     0 35813 35888  2  6 92  0  0
 0  0      0 2568948   7420 4858948    0    0     0     0 38818 40021  2  6 91  0  0
 0  0      0 2569160   7420 4858948    0    0     0    44 34565 36435  2  6 92  0  0
 0  0      0 2568972   7420 4858948    0    0     0     0 36971 39025  3  6 92  0  0
 1  0      0 2568476   7420 4858960    0    0     0     0 28839 30166  2  4 94  0  0
 2  0      0 2568448   7420 4858960    0    0     0     0 34282 35217  2  6 92  0  0
 0  0      0 2568008   7420 4858960    0    0     0     0 35516 36778  2  6 92  0  0
 0  0      0 2568404   7420 4858960    0    0     0    48 36859 38788  3  6 91  0  0
 0  0      0 2568152   7420 4858960    0    0     0     0 36640 40210  2  6 92  0  0
 0  0      0 2568316   7420 4858960    0    0     0     0 27286 28746  2  5 93  0  0
 0  0      0 2542716   7420 4858960    0    0     0     4 35645 35803  5  7 88  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2543640   7420 4858968    0    0     0     0 36889 37601  3  6 91  0  0
 0  0      0 2543736   7420 4858968    0    0     0     0 36198 38511  3  6 91  0  0
 0  0      0 2542956   7420 4858968    0    0     0    56 35451 37408  2  6 92  0  0
 0  0      0 2543296   7420 4858968    0    0     0     0 31134 32892  2  5 93  0  0
 1  0      0 2543388   7420 4858968    0    0     0     0 32192 33713  2  5 92  0  0
 1  0      0 2543008   7420 4858968    0    0     0     0 38217 40316  2  6 92  0  0
 0  0      0 2542888   7420 4858976    0    0     0     0 38554 41806  2  6 92  0  0
 0  0      0 2543108   7420 4858980    0    0     0    44 34998 37693  3  6 92  0  0
 0  0      0 2542856   7420 4858980    0    0     0     0 33975 36567  2  6 92  0  0
 0  0      0 2543080   7420 4858980    0    0     0     0 32452 33301  2  5 93  0  0
 1  0      0 2543100   7420 4858980    0    0     0   145 39315 41131  3  6 91  0  0
 0  0      0 2543040   7420 4858984    0    0     0     0 34699 36821  2  5 93  0  0
 0  0      0 2542464   7420 4858984    0    0     0     0 34705 36307  2  6 92  0  0
 0  0      0 2542176   7420 4858984    0    0     0    44 33863 35367  3  6 92  0  0
 0  0      0 2541732   7420 4858984    0    0     0     0 31539 33184  2  5 93  0  0
 0  0      0 2542124   7420 4858984    0    0     0     0 38184 39823  2  6 92  0  0
 3  0      0 2541660   7420 4858984    0    0     0     0 39085 41542  3  6 91  0  0
 1  0      0 2564344   7420 4858984    0    0     0   268 33518 36437  8  8 84  0  0
 1  0      0 2564360   7420 4858988    0    0     0     0 38477 40486  2  6 91  0  0
 2  0      0 2564920   7420 4859000    0    0     0     0 31100 32700  2  5 93  0  0
 0  0      0 2564832   7420 4859000    0    0     0     0 37261 38870  2  6 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 2564572   7420 4859004    0    0     0     0 35500 37827  2  6 92  0  0
 0  0      0 2564636   7420 4859016    0    0     0     0 36834 38688  3  6 91  0  0
 0  0      0 2564688   7420 4859016    0    0     0     0 32156 33563  2  5 93  0  0
 0  0      0 2563988   7420 4859016    0    0     0     0 29519 30959  2  5 93  0  0
 0  0      0 2564424   7420 4859016    0    0     0     0 40295 40874  3  7 90  0  0
 0  0      0 2564320   7420 4859016    0    0     0     0 36912 39721  3  7 91  0  0
 0  0      0 2564368   7420 4859016    0    0     0     0 37184 39048  3  6 92  0  0
 1  0      0 2564192   7420 4859016    0    0     0   112 36546 38964  3  7 90  0  0
 0  0      0 2563940   7420 4859016    0    0     0     0 28531 29559  2  5 93  0  0
 0  0      0 2564128   7420 4859020    0    0     0     0 37057 37916  3  7 90  0  0
 0  0      0 2564480   7420 4859020    0    0     0     0 37847 40225  2  6 92  0  0
 1  0      0 2564536   7420 4859032    0    0     0     0 35509 37952  3  6 91  0  0
 0  0      0 2564088   7420 4859032    0    0     0     0 32470 34602  2  6 92  0  0
 1  0      0 2564496   7420 4859032    0    0     0    56 32596 34107  2  5 93  0  0
 0  0      0 2565244   7420 4859032    0    0     0     0 37312 38365  3  6 91  0  0
