Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-1) 	西元2026年06月21日 	_x86_64_	(4 CPU)

07時12分25秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07時12分26秒  all   27.62    0.00    5.37    1.79    1.02    2.05    0.00    0.00    0.00   62.15
07時12分27秒  all   22.48    0.00    5.17    1.81    1.29    1.81    0.00    0.00    0.00   67.44
07時12分28秒  all   22.14    0.00    5.60    1.78    1.27    1.78    0.00    0.00    0.00   67.43
07時12分29秒  all   22.25    0.00    4.35    1.53    1.28    1.79    0.00    0.00    0.00   68.80
07時12分30秒  all   18.78    0.00    4.31    2.03    1.27    1.52    0.00    0.00    0.00   72.08
07時12分31秒  all   20.00    0.00    3.90    1.82    1.04    1.30    0.00    0.00    0.00   71.95
07時12分32秒  all   24.94    0.00    5.66    1.80    0.77    2.06    0.00    0.00    0.00   64.78
07時12分33秒  all   23.59    0.00    4.36    1.54    1.28    1.79    0.00    0.00    0.00   67.44
07時12分34秒  all   23.27    0.00    4.09    2.05    1.02    2.05    0.00    0.00    0.00   67.52
07時12分35秒  all   22.42    0.00    4.38    1.80    1.03    1.80    0.00    0.00    0.00   68.56
07時12分36秒  all   22.05    0.00    4.36    1.79    1.03    1.79    0.00    0.00    0.00   68.97
07時12分37秒  all   20.25    0.00    4.81    2.28    1.01    1.77    0.00    0.00    0.00   69.87
07時12分38秒  all   24.68    0.00    5.40    1.80    1.03    1.54    0.00    0.00    0.00   65.55
07時12分39秒  all   17.56    0.00    4.07    2.04    1.27    1.78    0.00    0.00    0.00   73.28
07時12分40秒  all   20.41    0.00    4.85    1.53    1.02    1.53    0.00    0.00    0.00   70.66
07時12分41秒  all   18.41    0.00    3.84    1.28    1.28    1.79    0.00    0.00    0.00   73.40
07時12分42秒  all   16.33    0.00    4.08    1.53    0.77    1.28    0.00    0.00    0.00   76.02
07時12分43秒  all   22.16    0.00    4.90    1.80    1.03    2.06    0.00    0.00    0.00   68.04
07時12分44秒  all   16.41    0.00    3.33    1.54    1.03    1.54    0.00    0.00    0.00   76.15
07時12分45秒  all   20.46    0.00    4.35    1.79    1.28    1.28    0.00    0.00    0.00   70.84
07時12分46秒  all   21.23    0.00    3.84    0.77    1.28    1.79    0.00    0.00    0.00   71.10
07時12分47秒  all   19.17    0.00    4.66    1.55    0.78    1.55    0.00    0.00    0.00   72.28
07時12分48秒  all   19.07    0.00    5.15    1.29    1.29    2.06    0.00    0.00    0.00   71.13
07時12分49秒  all   19.39    0.00    4.34    1.02    1.02    1.53    0.00    0.00    0.00   72.70
07時12分50秒  all   24.36    0.00    4.36    1.03    1.03    1.79    0.00    0.00    0.00   67.44
07時12分51秒  all   23.59    0.00    5.64    1.03    1.03    1.54    0.00    0.00    0.00   67.18
07時12分52秒  all   23.59    0.00    3.85    1.03    1.03    2.05    0.00    0.00    0.00   68.46
07時12分53秒  all   23.65    0.00    5.14    0.77    1.03    1.80    0.00    0.00    0.00   67.61
07時12分54秒  all   19.34    0.00    4.33    1.27    1.27    1.27    0.00    0.00    0.00   72.52
07時12分55秒  all   20.87    0.00    4.58    1.78    1.02    1.78    0.00    0.00    0.00   69.97
07時12分56秒  all   21.03    0.00    4.10    2.05    0.77    1.54    0.00    0.00    0.00   70.51
07時12分57秒  all   17.59    0.00    3.77    1.26    0.75    1.26    0.00    0.00    0.00   75.38
07時12分58秒  all   15.35    0.00    3.84    0.26    1.02    1.28    0.00    0.00    0.00   78.26
07時12分59秒  all   11.68    0.00    2.28    1.02    1.02    1.02    0.00    0.00    0.00   82.99
07時13分00秒  all   13.81    0.00    3.58    0.51    1.02    1.02    0.00    0.00    0.00   80.05
07時13分01秒  all   21.72    0.00    4.04    1.01    1.26    1.52    0.00    0.00    0.00   70.45
07時13分02秒  all   16.96    0.00    3.54    0.76    0.76    1.52    0.00    0.00    0.00   76.46
07時13分03秒  all   15.72    0.00    4.12    0.52    0.77    1.29    0.00    0.00    0.00   77.58
07時13分04秒  all   13.16    0.00    3.80    0.25    1.01    1.27    0.00    0.00    0.00   80.51
07時13分05秒  all   13.49    0.00    2.80    1.02    1.02    1.53    0.00    0.00    0.00   80.15
07時13分06秒  all   16.54    0.00    4.07    0.51    0.76    1.27    0.00    0.00    0.00   76.84
07時13分07秒  all   15.91    0.00    4.29    0.76    1.01    1.26    0.00    0.00    0.00   76.77
07時13分08秒  all   13.66    0.00    3.61    0.52    0.77    1.03    0.00    0.00    0.00   80.41
07時13分09秒  all   16.16    0.00    3.79    0.51    1.01    1.52    0.00    0.00    0.00   77.02
07時13分10秒  all   11.93    0.00    3.05    0.76    0.76    1.27    0.00    0.00    0.00   82.23
07時13分11秒  all   12.88    0.00    3.79    0.76    1.01    1.01    0.00    0.00    0.00   80.56
07時13分12秒  all   19.18    0.00    3.58    0.51    0.77    1.28    0.00    0.00    0.00   74.68
07時13分13秒  all   14.36    0.00    3.85    0.77    1.03    1.03    0.00    0.00    0.00   78.97
07時13分14秒  all   12.34    0.00    3.53    0.50    1.01    1.51    0.00    0.00    0.00   81.11
07時13分15秒  all   16.58    0.00    3.83    0.77    1.02    1.53    0.00    0.00    0.00   76.28
07時13分16秒  all   13.64    0.00    3.79    0.76    0.76    1.01    0.00    0.00    0.00   80.05
07時13分17秒  all   13.33    0.00    3.33    0.51    1.03    1.28    0.00    0.00    0.00   80.51
07時13分18秒  all   12.79    0.00    3.32    0.51    0.77    0.77    0.00    0.00    0.00   81.84
07時13分19秒  all   18.48    0.00    4.05    1.01    0.76    1.77    0.00    0.00    0.00   73.92
07時13分20秒  all   17.30    0.00    4.83    0.25    1.02    1.53    0.00    0.00    0.00   75.06
07時13分21秒  all   14.40    0.00    3.34    0.77    1.03    1.03    0.00    0.00    0.00   79.43
07時13分22秒  all   14.43    0.00    3.29    1.01    1.01    1.27    0.00    0.00    0.00   78.99
07時13分23秒  all   13.92    0.00    2.84    0.77    0.52    1.03    0.00    0.00    0.00   80.93
07時13分24秒  all   12.69    0.00    3.30    0.25    1.02    1.27    0.00    0.00    0.00   81.47
07時13分25秒  all   13.71    0.00    4.31    0.51    1.02    1.52    0.00    0.00    0.00   78.93
07時13分26秒  all   16.92    0.00    4.36    1.03    0.77    1.28    0.00    0.00    0.00   75.64
07時13分27秒  all   23.21    0.00    4.59    0.26    1.02    1.79    0.00    0.00    0.00   69.13
07時13分28秒  all   17.05    0.00    4.07    1.02    1.27    1.27    0.00    0.00    0.00   75.32
07時13分29秒  all   20.20    0.00    3.54    0.76    1.01    1.77    0.00    0.00    0.00   72.73
07時13分30秒  all   21.63    0.00    4.33    0.76    1.02    1.53    0.00    0.00    0.00   70.74
07時13分31秒  all   16.45    0.00    3.60    0.51    1.03    1.54    0.00    0.00    0.00   76.86
07時13分32秒  all   24.24    0.00    4.80    1.26    1.01    1.52    0.00    0.00    0.00   67.17
07時13分33秒  all   23.14    0.00    4.88    1.03    1.03    2.06    0.00    0.00    0.00   67.87
07時13分34秒  all   23.21    0.00    4.85    0.77    1.02    1.53    0.00    0.00    0.00   68.62
07時13分35秒  all   25.06    0.00    3.80    1.01    1.27    2.03    0.00    0.00    0.00   66.84
07時13分36秒  all   23.08    0.00    4.36    1.28    0.77    2.05    0.00    0.00    0.00   68.46
07時13分37秒  all   25.06    0.00    4.39    0.52    1.03    1.55    0.00    0.00    0.00   67.44
07時13分38秒  all   25.90    0.00    4.87    1.03    1.28    2.05    0.00    0.00    0.00   64.87
07時13分39秒  all   22.84    0.00    5.33    1.27    1.02    1.78    0.00    0.00    0.00   67.77
07時13分40秒  all   22.86    0.00    4.16    0.52    1.04    1.56    0.00    0.00    0.00   69.87
07時13分41秒  all   23.92    0.00    4.83    1.27    1.02    1.78    0.00    0.00    0.00   67.18
07時13分42秒  all   21.68    0.00    5.10    0.77    1.28    1.79    0.00    0.00    0.00   69.39
07時13分43秒  all   21.50    0.00    4.15    0.78    1.04    1.55    0.00    0.00    0.00   70.98
07時13分44秒  all   24.68    0.00    5.14    0.77    1.03    2.31    0.00    0.00    0.00   66.07
07時13分45秒  all   29.44    0.00    5.58    0.76    1.27    1.78    0.00    0.00    0.00   61.17
07時13分46秒  all   26.65    0.00    4.82    1.27    1.02    2.03    0.00    0.00    0.00   64.21
07時13分47秒  all   22.82    0.00    4.36    0.77    1.03    1.79    0.00    0.00    0.00   69.23
07時13分48秒  all   21.65    0.00    4.64    0.77    1.29    1.80    0.00    0.00    0.00   69.85
07時13分49秒  all   20.76    0.00    4.56    0.76    1.01    2.03    0.00    0.00    0.00   70.89
07時13分50秒  all   25.26    0.00    5.10    1.28    1.28    1.79    0.00    0.00    0.00   65.31
07時13分51秒  all   29.90    0.00    4.64    0.77    1.29    1.80    0.00    0.00    0.00   61.60
07時13分52秒  all   21.65    0.00    4.64    0.77    1.03    1.80    0.00    0.00    0.00   70.10
07時13分53秒  all   23.91    0.00    4.63    0.77    1.03    2.06    0.00    0.00    0.00   67.61
07時13分54秒  all   21.48    0.00    4.09    1.02    1.02    1.53    0.00    0.00    0.00   70.84
07時13分55秒  all   21.43    0.00    5.36    1.02    1.02    1.53    0.00    0.00    0.00   69.64
07時13分56秒  all   23.60    0.00    4.57    0.76    1.02    1.78    0.00    0.00    0.00   68.27
07時13分57秒  all   30.05    0.00    4.80    1.77    1.01    2.02    0.00    0.00    0.00   60.35
07時13分58秒  all   29.26    0.00    5.60    1.53    1.02    1.53    0.00    0.00    0.00   61.07
07時13分59秒  all   22.70    0.00    5.10    0.77    1.28    2.04    0.00    0.00    0.00   68.11
07時14分00秒  all   19.33    0.00    3.61    1.03    0.77    1.55    0.00    0.00    0.00   73.71
07時14分01秒  all   22.03    0.00    4.30    0.76    1.27    1.52    0.00    0.00    0.00   70.13
07時14分02秒  all   20.71    0.00    4.29    0.51    1.26    2.02    0.00    0.00    0.00   71.21
07時14分03秒  all   24.37    0.00    5.33    1.52    1.02    1.78    0.00    0.00    0.00   65.99
07時14分04秒  all   20.72    0.00    4.60    0.51    1.02    1.53    0.00    0.00    0.00   71.61
07時14分05秒  all   22.08    0.00    4.06    1.02    1.27    1.78    0.00    0.00    0.00   69.80
07時14分06秒  all   24.94    0.00    5.40    1.03    0.77    1.80    0.00    0.00    0.00   66.07
07時14分07秒  all   23.47    0.00    4.59    1.28    0.77    1.79    0.00    0.00    0.00   68.11
07時14分08秒  all   22.45    0.00    4.85    2.04    1.02    1.53    0.00    0.00    0.00   68.11
07時14分09秒  all   25.00    0.00    5.05    1.52    1.52    2.02    0.00    0.00    0.00   64.90
07時14分10秒  all   20.93    0.00    4.13    1.03    1.03    1.29    0.00    0.00    0.00   71.58
07時14分11秒  all   24.94    0.00    4.33    0.76    1.02    1.78    0.00    0.00    0.00   67.18
07時14分12秒  all   20.15    0.00    4.59    0.77    1.02    1.53    0.00    0.00    0.00   71.94
07時14分13秒  all   24.43    0.00    5.60    0.76    1.27    2.04    0.00    0.00    0.00   65.90
07時14分14秒  all   19.90    0.00    4.13    0.78    1.03    1.81    0.00    0.00    0.00   72.35
07時14分15秒  all   19.14    0.00    4.79    1.26    1.01    1.76    0.00    0.00    0.00   72.04
07時14分16秒  all   19.85    0.00    4.07    0.76    1.02    1.53    0.00    0.00    0.00   72.77
07時14分17秒  all   19.28    0.00    4.11    0.77    0.77    1.54    0.00    0.00    0.00   73.52
07時14分18秒  all   18.56    0.00    4.38    0.77    1.03    1.55    0.00    0.00    0.00   73.71
07時14分19秒  all   22.60    0.00    3.90    0.78    1.04    1.56    0.00    0.00    0.00   70.13
07時14分20秒  all   19.64    0.00    4.85    1.02    1.02    1.53    0.00    0.00    0.00   71.94
07時14分21秒  all   21.32    0.00    4.31    0.76    1.27    1.78    0.00    0.00    0.00   70.56
07時14分22秒  all   24.62    0.00    4.82    0.76    1.02    2.03    0.00    0.00    0.00   66.75
07時14分23秒  all   19.90    0.00    4.13    0.52    1.03    1.55    0.00    0.00    0.00   72.87
07時14分24秒  all   21.27    0.00    4.30    1.01    1.27    2.03    0.00    0.00    0.00   70.13
07時14分25秒  all   24.94    0.00    4.83    0.76    0.76    1.53    0.00    0.00    0.00   67.18
07時14分26秒  all   23.06    0.00    4.15    0.52    1.30    1.55    0.00    0.00    0.00   69.43
07時14分27秒  all   19.69    0.00    4.86    1.02    1.02    1.79    0.00    0.00    0.00   71.61
07時14分28秒  all   18.93    0.00    4.35    0.77    1.02    1.53    0.00    0.00    0.00   73.40
07時14分29秒  all   20.87    0.00    4.58    0.76    1.02    1.78    0.00    0.00    0.00   70.99
07時14分30秒  all   20.20    0.00    4.35    0.77    1.02    1.53    0.00    0.00    0.00   72.12
07時14分31秒  all   20.98    0.00    3.89    1.04    1.04    1.81    0.00    0.00    0.00   71.24
07時14分32秒  all   23.10    0.00    4.82    0.76    1.02    1.78    0.00    0.00    0.00   68.53
07時14分33秒  all   20.00    0.00    3.85    1.03    1.03    1.28    0.00    0.00    0.00   72.82
07時14分34秒  all   19.80    0.00    3.81    0.76    1.02    1.78    0.00    0.00    0.00   72.84
07時14分35秒  all   19.90    0.00    4.59    0.51    1.02    1.53    0.00    0.00    0.00   72.45
07時14分36秒  all   20.87    0.00    3.82    0.76    1.02    1.78    0.00    0.00    0.00   71.76
07時14分37秒  all   20.46    0.00    4.09    1.02    1.28    1.79    0.00    0.00    0.00   71.36
07時14分38秒  all   19.74    0.00    3.64    0.26    0.78    1.04    0.00    0.00    0.00   74.55
07時14分39秒  all   20.96    0.00    3.28    1.01    1.26    2.02    0.00    0.00    0.00   71.46
07時14分40秒  all   22.59    0.00    4.06    1.02    1.02    1.52    0.00    0.00    0.00   69.80
07時14分41秒  all   24.62    0.00    4.62    0.77    0.77    1.79    0.00    0.00    0.00   67.44
07時14分42秒  all   21.83    0.00    4.57    0.76    1.27    1.78    0.00    0.00    0.00   69.80
07時14分43秒  all   18.62    0.00    3.83    0.77    1.02    1.28    0.00    0.00    0.00   74.49
07時14分44秒  all   18.44    0.00    4.42    0.78    1.04    1.82    0.00    0.00    0.00   73.51
