89	3026
77	3026
123	3026
11	3025
93	3025
54	3021
100	3023
33	3025
87	3024
104	3028
99	3024
13	3023
91	3024
4	3027
80	3029
20	3026
95	3019
88	3025
69	3025
125	3025
16	3021
55	3030
1	3025
5	3027
92	3026
74	3024
53	3022
86	3028
112	3024
120	3027
32	3025
14	3023
76	3024
121	3022
61	3026
52	3018
66	3024
3	3022
128	3027
24	3026
102	3023
118	3030
97	3020
126	3031
85	3020
29	3026
15	3023
109	3024
127	3030
94	3025
25	3024
113	3026
106	3024
23	3023
96	3025
28	3026
34	3029
37	3025
70	3026
67	3020
12	3022
31	3027
22	3022
30	3030
46	3024
51	3025
107	3024
2	3023
71	3027
26	3030
101	3022
84	3027
73	3024
59	3022
45	3022
117	3029
9	3022
83	3027
48	3022
39	3021
62	3024
60	3030
82	3020
40	3027
57	3023
36	3024
18	3025
6	3024
41	3022
8	3025
47	3023
105	3022
111	3017
19	3021
78	3023
79	3029
98	3027
72	3025
90	3024
7	3026
35	3024
10	3022
17	3024
119	3025
116	3024
58	3031
56	3034
110	3022
42	3023
124	3028
75	3027
27	3023
43	3021
64	3023
44	3022
38	3026
68	3024
65	3024
81	3023
21	3027
103	3023
122	3024
49	3022
115	3023
50	3026
63	3022
108	3022
114	3024
