procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 2037372   7420 5394708    0    0     0     1    0    1  0  0 100  0  0
 0  0      0 2015424   7420 5394752    0    0     0     0 34226 30601  5  7 88  0  0
 0  0      0 2012568   7420 5394752    0    0     0     0 22754 24211  2  4 93  0  0
 0  0      0 2009840   7420 5394752    0    0     0     0 21560 23327  2  4 93  0  0
 1  0      0 2011276   7420 5394760    0    0     0    33 22603 24338  2  5 93  0  0
 0  0      0 2010368   7420 5394760    0    0     0     0 23845 25654  2  4 94  0  0
 0  0      0 2007328   7420 5394760    0    0     0     0 25700 27295  2  5 93  0  0
 0  0      0 2006796   7420 5394772    0    0     0     0 24290 26140  3  6 92  0  0
 2  0      0 2006396   7420 5394772    0    0     0   209 24054 25913  3  4 94  0  0
 0  0      0 2005600   7420 5394772    0    0     0     0 23175 25171  2  4 94  0  0
 0  0      0 2004952   7420 5394772    0    0     0     0 18995 20626  2  4 95  0  0
 0  0      0 2005772   7420 5394784    0    0     0    23 20502 22544  3  4 93  0  0
 0  0      0 2005252   7420 5394784    0    0     0     0 19453 21191  2  5 93  0  0
 0  0      0 2005068   7420 5394784    0    0     0     0 20321 21977  2  5 93  0  0
 0  0      0 2005216   7420 5394808    0    0     0    26 20473 22304  3  6 91  0  0
 1  0      0 2005076   7420 5394812    0    0     0     0 21967 23588  2  5 93  0  0
 0  0      0 2005132   7420 5394812    0    0     0     0 22371 23801  2  5 92  0  0
 0  0      0 2003792   7420 5394812    0    0     0     0 23307 24795  2  5 92  0  0
 0  0      0 2004836   7420 5394824    0    0     0     0 24620 25986  3  6 91  0  0
 0  0      0 2004744   7420 5394824    0    0     0     0 25021 26569  3  6 92  0  0
 0  0      0 2005508   7420 5394824    0    0     0    36 23822 25520  3  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2004812   7420 5394844    0    0     0    26 25283 26699  3  7 90  0  0
 2  0      0 2004384   7420 5394848    0    0     0     0 22095 23414  3  5 92  0  0
 1  0      0 2004084   7420 5394848    0    0     0     0 24222 25529  3  6 92  0  0
 0  0      0 2003184   7420 5394848    0    0     0     0 20530 22350  2  4 93  0  0
 1  0      0 2004324   7420 5394860    0    0     0     0 23657 25442  3  6 91  0  0
 1  0      0 2004448   7420 5394860    0    0     0     0 24565 25969  3  6 92  0  0
 2  0      0 2004024   7420 5394868    0    0     0     0 21492 22739  3  5 92  0  0
 0  0      0 2004564   7420 5394888    0    0     0    26 24114 25550  3  6 91  0  0
 1  0      0 2004604   7420 5394888    0    0     0     0 25401 26799  2  5 92  0  0
 0  0      0 1981256   7420 5394888    0    0     0    16 23093 24746  4  5 91  0  0
 0  0      0 1980724   7420 5394888    0    0     0     0 25633 27321  2  5 93  0  0
 1  0      0 1979552   7420 5394912    0    0     0    30 25779 27136  4  7 90  0  0
 1  0      0 1980092   7420 5394912    0    0     0     0 22138 23499  2  4 94  0  0
