procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13656816   1076 1211220    0    0    25   263  145   15  2  1 97  0  0
 1  0      0 13663084   1076 1211344    0    0     0  4023 33608 43385  9  8 80  3  0
 0  0      0 13663068   1076 1211344    0    0     0   646 5264 7732  1  2 96  1  0
 0  0      0 13663100   1076 1211344    0    0     0   395 4195 5925  1  1 97  1  0
 0  0      0 13662940   1076 1211348    0    0     0   694 4686 6777  1  2 97  1  0
 0  0      0 13662684   1076 1211348    0    0     0   945 5320 7576  1  2 96  1  0
 0  0      0 13662684   1076 1211348    0    0     0   568 4586 6571  1  2 96  1  0
 1  0      0 13662204   1076 1211352    0    0     0   637 4456 6374  1  2 96  1  0
 0  0      0 13662236   1076 1211352    0    0     0   386 4060 5684  2  2 96  1  0
 0  0      0 13661876   1076 1211332    0    0     0   598 4281 6122  1  2 96  1  0
 0  0      0 13661876   1076 1211332    0    0     0   916 5308 7560  1  2 97  1  0
 0  0      0 13661580   1076 1211336    0    0     0   621 4568 6494  2  2 96  1  0
 1  0      0 13661388   1076 1211340    0    0     0   591 4492 6293  1  2 96  1  0
 0  0      0 13661356   1076 1211340    0    0     0   341 3954 5517  1  2 97  0  0
 0  0      0 13661260   1076 1211340    0    0     0   539 4283 6058  2  2 96  1  0
 0  0      0 13660476   1076 1211344    0    0     0  3267 12572 18452  3  4 91  3  0
 0  0      0 13660732   1076 1211348    0    0     0   570 4855 6972  1  2 96  1  0
 3  0      0 13660252   1076 1211348    0    0     0   592 4686 6442  1  2 96  1  0
 0  0      0 13660300   1076 1211348    0    0     0   381 4231 5922  1  2 97  0  0
 0  0      0 13659996   1076 1211352    0    0     0   588 4498 6424  1  2 96  1  0
 0  0      0 13659772   1076 1211356    0    0     0   941 5292 7669  2  2 96  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13659452   1076 1211356    0    0     0   568 4607 6586  1  2 97  1  0
 6  0      0 13659756   1076 1211356    0    0    24   671 4655 6430  2  2 96  1  0
 0  0      0 13659340   1076 1211392    0    0     0   798 4287 5991  1  2 97  0  0
 0  0      0 13659372   1076 1211392    0    0     0   573 4456 6315  1  2 97  1  0
 0  0      0 13658956   1076 1211396    0    0     0   940 5293 7688  1  2 96  1  0
 0  0      0 13659244   1076 1211396    0    0     0   510 4399 6344  1  2 97  1  0
 0  0      0 13658796   1076 1211396    0    0     0   587 4564 6375  1  2 97  1  0
 0  0      0 13658828   1076 1211404    0    0     0   339 4056 5742  1  1 98  1  0
 0  0      0 13658508   1076 1211400    0    0     0   635 4565 6283  1  2 96  0  0
 0  0      0 13659928   1076 1211400    0    0     0  3521 14389 20375  3  5 89  3  0
 3  0      0 13659744   1076 1211400    0    0     0   582 5002 7181  1  1 97  1  0
 0  0      0 13659808   1076 1211408    0    0     0   632 4749 6673  1  2 96  1  0
 0  0      0 13659552   1076 1211408    0    0     0   431 4270 6107  1  1 97  1  0
 0  0      0 13659584   1076 1211408    0    0     0   749 4621 6577  1  1 97  1  0
 1  0      0 13659328   1076 1211404    0    0     0   949 5342 7642  1  2 97  1  0
 0  0      0 13659232   1076 1211408    0    0     0   602 4925 6991  1  2 96  1  0
 3  0      0 13659104   1076 1211408    0    0     0   626 4770 6706  1  2 97  1  0
 0  0      0 13659072   1076 1211412    0    0     0   388 4159 5897  1  2 97  1  0
 0  0      0 13658976   1076 1211412    0    0     0   604 4609 6467  1  1 97  1  0
 0  0      0 13659136   1076 1211412    0    0     0  1132 5401 7790  1  2 96  1  0
 0  0      0 13659152   1076 1211412    0    0     0   534 4658 6536  1  1 97  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13659216   1076 1211412    0    0     0   594 4517 6332  1  2 96  1  0
 0  0      0 13659248   1076 1211412    0    0     0   343 4140 5670  1  2 97  0  0
 0  0      0 13658816   1076 1211416    0    0     0   585 4539 6343  1  2 96  1  0
 0  0      0 13659168   1076 1211416    0    0     0  3045 11606 17292  3  3 92  3  0
 0  0      0 13658880   1076 1211424    0    0     0   577 4904 7013  1  1 97  1  0
 0  0      0 13659072   1076 1211424    0    0     0   666 4798 6747  1  2 97  1  0
 0  0      0 13659008   1076 1211424    0    0     0   392 4045 5825  1  1 97  0  0
 0  0      0 13659232   1076 1211432    0    0     0   598 4797 6687  1  2 96  1  0
 0  0      0 13659264   1076 1211436    0    0     0  1008 5604 8039  1  1 97  1  0
 0  0      0 13659232   1076 1211436    0    0     0   606 4885 6924  1  2 97  1  0
 0  0      0 13659040   1076 1211436    0    0     0   632 4823 6676  1  2 96  1  0
 0  0      0 13659008   1076 1211436    0    0     0   767 4228 5800  1  2 97  0  0
 0  0      0 13658880   1076 1211440    0    0     0   609 4688 6550  1  2 97  1  0
 0  0      0 13658944   1076 1211440    0    0     0  1086 5692 8087  1  2 96  1  0
 0  0      0 13658944   1076 1211440    0    0     0   568 5165 7390  1  2 97  1  0
 0  0      0 13658816   1076 1211440    0    0     0   609 4719 6788  1  2 97  1  0
 0  0      0 13658944   1076 1211444    0    0     0   359 4130 5687  1  2 97  1  0
 0  0      0 13659008   1076 1211444    0    0     0   566 4533 6490  1  2 97  1  0
 0  0      0 13658896   1076 1211448    0    0     0  2555 10444 15000  2  4 92  2  0
 0  0      0 13657652   1076 1211464    0    0     0   582 5690 7877  2  2 96  1  0
