Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-1) 	西元2026年06月22日 	_x86_64_	(4 CPU)

14時00分14秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14時00分15秒  all   56.85    0.00   12.44    2.03    1.52    4.06    0.00    0.00    0.00   23.10
14時00分16秒  all   53.71    0.00   11.51    2.30    1.53    3.07    0.00    0.00    0.00   27.88
14時00分17秒  all   57.14    0.00   10.46    2.55    1.53    3.32    0.00    0.00    0.00   25.00
14時00分18秒  all   47.94    0.00    9.54    3.09    1.55    3.35    0.00    0.00    0.00   34.54
14時00分19秒  all   50.13    0.00   11.76    3.07    1.53    3.32    0.00    0.00    0.00   30.18
14時00分20秒  all   49.10    0.00   10.80    3.08    1.80    2.83    0.00    0.00    0.00   32.39
14時00分21秒  all   52.41    0.00   11.14    2.28    1.52    3.29    0.00    0.00    0.00   29.37
14時00分22秒  all   50.00    0.00   11.28    2.82    1.28    3.08    0.00    0.00    0.00   31.54
14時00分23秒  all   53.44    0.00   11.20    2.54    1.78    3.56    0.00    0.00    0.00   27.48
14時00分24秒  all   49.87    0.00   11.45    3.31    1.53    3.31    0.00    0.00    0.00   30.53
14時00分25秒  all   54.12    0.00   12.37    2.06    1.80    3.35    0.00    0.00    0.00   26.29
14時00分26秒  all   49.74    0.00   10.97    2.81    1.53    3.57    0.00    0.00    0.00   31.38
14時00分27秒  all   58.93    0.00   11.22    2.30    1.79    3.32    0.00    0.00    0.00   22.45
14時00分28秒  all   53.06    0.00   13.01    2.55    1.53    3.32    0.00    0.00    0.00   26.53
14時00分29秒  all   48.35    0.00   10.69    3.05    1.53    3.05    0.00    0.00    0.00   33.33
14時00分30秒  all   52.79    0.00   11.68    3.05    1.78    3.81    0.00    0.00    0.00   26.90
14時00分31秒  all   52.54    0.00   12.18    2.79    1.52    3.05    0.00    0.00    0.00   27.92
14時00分32秒  all   54.73    0.00   11.00    2.81    1.28    3.07    0.00    0.00    0.00   27.11
14時00分33秒  all   50.63    0.00   10.63    3.04    1.52    3.29    0.00    0.00    0.00   30.89
