procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 14316080     28 618524    0    0    28   189  614  945  1  1 98  0  0
 0  0      0 14312360     28 622004    0    0   356  6954 32964 41044 16  8 72  5  0
 2  0      0 14306756     28 624204    0    0    28  5555 26904 36841 13  6 77  4  0
 3  0      0 14300444     28 626852    0    0    52  6464 28250 38319 13  7 76  5  0
 2  1      0 14290688     28 630660    0    0    88  7611 29577 39465 16  6 73  5  0
 0  0      0 14275684     28 632476    0    0    24  4645 23055 30624 13  5 78  4  0
 0  0      0 14269452     28 635344    0    0     0  5483 24309 33579 12  6 79  4  0
 1  0      0 14286784     28 645760    0    0    28 14116 28744 36635 16  7 72  6  0
 0  0      0 14261396     28 657504    0    0   264 71971 26486 31337 30  7 54  9  0
 1  1      0 14271796     28 646844    0    0    56  6595 32025 44485 14  6 74  6  0
 0  0      0 14265036     28 649928    0    0    56  6505 27082 36174 13  6 75  5  0
 0  0      0 14259428     28 652356    0    0    24  6129 27376 37419 12  7 77  4  0
 2  0      0 14259868     28 653980    0    0    28  5357 27100 37023 12  6 78  4  0
 2  0      0 14252936     28 656912    0    0     0  6526 28526 38229 14  6 76  5  0
 0  0      0 14246040     28 659828    0    0    28  5966 26986 37250 12  6 78  4  0
 0  0      0 14239260     28 662480    0    0     0  6161 28204 37681 14  7 75  5  0
 0  1      0 14232400     28 665032    0    0     0  6218 26117 35977 12  5 79  4  0
 1  0      0 14226576     28 667788    0    0    28  5727 26713 37487 13  5 78  4  0
 0  0      0 14220364     28 670172    0    0     0  6218 29387 41532 13  6 76  5  0
 3  0      0 14216304     28 672084    0    0     0  4367 21887 30466  9  5 82  4  0
 0  0      0 14210896     28 674108    0    0    24  5168 26396 34404 12  6 78  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 14205684     28 676500    0    0     0  5506 25989 34888 12  6 79  4  0
 0  1      0 14200548     28 678504    0    0     0  4951 23366 31556 11  5 80  4  0
 0  0      0 14195424     28 681016    0    0     0  5838 28600 38963 12  6 78  4  0
 2  1      0 14187116     28 684196    0    0    40  6937 26265 35892 14  6 75  5  0
 0  0      0 14180448     28 687176    0    0    28  6668 29102 38757 16  7 72  5  0
 1  0      0 14171328     28 690656    0    0     0  7384 28620 38253 15  6 74  5  0
