Linux 4.18.0-553.139.1.el8_10.x86_64 (g-test-poc-2) 	07/11/26 	_x86_64_	(4 CPU)

21:06:27     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:06:28     all    4.27    0.00    1.76    0.75    1.01    0.50    0.00    0.00    0.00   91.71
21:06:29     all    2.77    0.00    1.76    0.76    0.50    0.25    0.00    0.00    0.00   93.95
21:06:30     all    2.26    0.00    1.50    0.50    0.50    0.00    0.00    0.00    0.00   95.24
21:06:31     all    2.53    0.00    1.27    0.25    0.25    0.25    0.00    0.00    0.00   95.44
21:06:32     all    1.52    0.00    1.52    0.25    0.51    0.25    0.00    0.00    0.00   95.96
21:06:33     all    2.28    0.00    1.01    0.51    0.25    0.25    0.00    0.00    0.00   95.70
21:06:34     all    1.77    0.00    1.77    0.51    0.51    0.00    0.00    0.00    0.00   95.44
21:06:35     all    1.54    0.00    1.03    0.26    0.51    0.00    0.00    0.00    0.00   96.67
21:06:36     all    2.02    0.00    1.51    0.50    0.25    0.25    0.00    0.00    0.00   95.47
21:06:37     all    2.03    0.00    1.27    0.25    0.51    0.25    0.00    0.00    0.00   95.70
21:06:38     all    2.79    0.00    1.52    1.02    0.25    0.00    0.00    0.00    0.00   94.42
21:06:39     all    2.03    0.00    1.52    0.51    0.51    0.25    0.00    0.00    0.00   95.19
21:06:40     all    2.02    0.00    1.52    0.51    0.51    0.00    0.00    0.00    0.00   95.45
21:06:41     all    3.01    0.00    1.25    0.25    0.50    0.50    0.25    0.00    0.00   94.24
21:06:42     all    1.79    0.00    1.28    0.00    0.26    0.00    0.26    0.00    0.00   96.43
21:06:43     all    3.27    0.00    2.02    0.25    0.76    0.25    0.00    0.00    0.00   93.45
21:06:44     all    4.53    0.00    4.03    1.26    0.50    0.50    0.00    0.00    0.00   89.17
21:06:45     all    1.77    0.00    1.52    0.00    0.76    0.25    0.00    0.00    0.00   95.71
21:06:46     all    2.81    0.00    1.28    0.26    0.00    0.00    0.00    0.00    0.00   95.66
21:06:47     all    2.78    0.00    3.29    0.51    1.01    0.25    0.00    0.00    0.00   92.15
21:06:48     all    5.79    0.00    2.27    0.76    0.25    0.00    0.25    0.00    0.00   90.68
21:06:49     all    2.27    0.00    1.77    1.26    0.76    0.51    0.00    0.00    0.00   93.43
21:06:50     all    2.03    0.00    1.52    0.51    0.25    0.25    0.00    0.00    0.00   95.44
21:06:51     all    2.53    0.00    1.52    0.00    0.51    0.00    0.25    0.00    0.00   95.19
21:06:52     all    1.78    0.00    1.53    0.76    0.25    0.00    0.00    0.00    0.00   95.67
21:06:53     all    2.01    0.00    1.25    0.25    0.75    0.75    0.00    0.00    0.00   94.99
21:06:54     all    2.54    0.00    1.52    0.76    0.25    0.00    0.00    0.00    0.00   94.92
21:06:55     all    3.02    0.00    1.51    0.00    0.50    0.25    0.00    0.00    0.00   94.72
21:06:56     all    1.78    0.00    1.53    0.51    0.51    0.00    0.00    0.00    0.00   95.67
21:06:57     all    2.52    0.00    1.26    0.25    0.50    0.50    0.00    0.00    0.00   94.96
