Linux 4.18.0-425.3.1.el8.x86_64 (l-dbm-labroom-1) 	西元2026年06月09日 	_x86_64_	(4 CPU)

00時32分47秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
00時32分48秒  all    7.30    0.00    6.80    0.00    1.26    3.27    0.00    0.00    0.00   81.36
00時32分49秒  all    2.52    0.00    2.52    0.00    0.50    1.26    0.00    0.00    0.00   93.20
00時32分50秒  all    3.79    0.00    3.79    0.00    1.01    2.53    0.00    0.00    0.00   88.89
00時32分51秒  all    3.49    0.00    4.24    0.00    1.00    2.24    0.00    0.00    0.00   89.03
00時32分52秒  all    3.80    0.00    3.29    0.00    1.01    2.53    0.00    0.00    0.00   89.37
00時32分53秒  all    2.81    0.00    3.07    0.00    0.77    2.05    0.00    0.00    0.00   91.30
00時32分54秒  all    2.28    0.00    3.54    0.00    1.01    2.03    0.00    0.00    0.00   91.14
00時32分55秒  all    3.02    0.00    3.52    0.00    0.75    2.01    0.00    0.00    0.00   90.70
00時32分56秒  all    4.25    0.00    4.25    0.00    1.00    2.50    0.00    0.00    0.00   88.00
00時32分57秒  all    3.08    0.00    4.10    0.00    0.77    2.05    0.00    0.00    0.00   90.00
00時32分58秒  all    3.52    0.00    3.52    0.00    1.01    2.76    0.00    0.00    0.00   89.20
00時32分59秒  all    2.81    0.00    3.32    0.00    1.02    2.30    0.00    0.00    0.00   90.54
00時33分00秒  all    2.30    0.00    3.07    0.00    0.77    2.05    0.00    0.00    0.00   91.82
00時33分01秒  all    2.77    0.00    4.03    0.00    0.76    2.27    0.00    0.00    0.00   90.18
00時33分02秒  all    5.13    0.00    4.36    0.00    1.03    2.31    0.00    0.00    0.00   87.18
00時33分03秒  all    3.54    0.00    3.79    0.00    1.26    2.53    0.00    0.00    0.00   88.89
00時33分04秒  all    3.28    0.00    4.29    0.00    0.51    2.27    0.00    0.00    0.00   89.65
00時33分05秒  all    4.27    0.00    4.02    0.00    1.01    2.26    0.00    0.00    0.00   88.44
00時33分06秒  all    3.28    0.00    4.04    0.00    1.26    2.53    0.00    0.00    0.00   88.89
00時33分07秒  all    3.03    0.00    4.04    0.00    1.01    2.27    0.00    0.00    0.00   89.65
00時33分08秒  all    3.78    0.00    4.03    0.00    0.76    2.27    0.00    0.00    0.00   89.17
00時33分09秒  all    2.52    0.00    3.53    0.00    0.76    2.02    0.00    0.00    0.00   91.18
00時33分10秒  all    4.34    0.00    3.57    0.00    1.02    2.30    0.00    0.00    0.00   88.78
00時33分11秒  all    4.50    0.00    5.25    0.00    1.25    2.75    0.00    0.00    0.00   86.25
00時33分12秒  all    4.03    0.00    4.53    0.00    1.01    2.52    0.00    0.00    0.00   87.91
00時33分13秒  all    3.52    0.00    4.02    0.00    1.26    2.51    0.00    0.00    0.00   88.69
00時33分14秒  all    2.57    0.00    3.60    0.00    0.26    2.06    0.00    0.00    0.00   91.52
00時33分15秒  all    4.25    0.00    4.00    0.00    1.25    2.75    0.00    0.00    0.00   87.75
00時33分16秒  all    2.54    0.00    3.31    0.00    1.02    2.04    0.00    0.00    0.00   91.09
00時33分17秒  all    3.32    0.00    3.57    0.00    0.77    2.30    0.00    0.00    0.00   90.05
00時33分18秒  all    3.07    0.00    4.35    0.00    0.77    2.30    0.00    0.00    0.00   89.51
00時33分19秒  all    3.04    0.00    4.05    0.00    1.27    2.53    0.00    0.00    0.00   89.11
00時33分20秒  all    7.59    0.00    5.82    0.00    0.76    2.53    0.00    0.00    0.00   83.29
00時33分21秒  all    6.08    0.00    4.30    0.00    1.01    2.28    0.00    0.00    0.00   86.33
00時33分22秒  all    3.52    0.00    4.52    0.00    1.01    2.76    0.00    0.00    0.00   88.19
00時33分23秒  all    3.50    0.00    4.25    0.00    1.00    2.25    0.00    0.00    0.00   89.00
00時33分24秒  all    2.28    0.00    3.80    0.00    1.01    2.28    0.00    0.00    0.00   90.63
00時33分25秒  all    3.30    0.00    3.05    0.00    0.76    2.03    0.00    0.00    0.00   90.86
00時33分26秒  all    3.31    0.00    4.07    0.00    1.02    2.29    0.00    0.00    0.00   89.31
00時33分27秒  all    3.30    0.00    3.55    0.00    0.76    2.03    0.00    0.00    0.00   90.36
00時33分28秒  all    3.02    0.00    3.02    0.00    0.75    2.01    0.00    0.00    0.00   91.21
00時33分29秒  all    3.49    0.00    3.99    0.00    1.00    2.24    0.00    0.00    0.00   89.28
00時33分30秒  all    3.05    0.00    2.80    0.00    0.76    1.78    0.00    0.00    0.00   91.60
00時33分31秒  all    3.29    0.00    3.80    0.00    0.51    2.28    0.00    0.00    0.00   90.13
00時33分32秒  all    3.02    0.00    3.77    0.00    1.01    2.51    0.00    0.00    0.00   89.70
00時33分33秒  all    3.02    0.00    2.77    0.00    1.26    1.76    0.00    0.00    0.00   91.18
00時33分34秒  all    3.27    0.00    3.77    0.00    0.50    2.01    0.00    0.00    0.00   90.45
00時33分35秒  all    2.28    0.00    3.55    0.00    0.76    1.78    0.00    0.00    0.00   91.62
00時33分36秒  all    3.05    0.00    3.55    0.00    0.76    2.28    0.00    0.00    0.00   90.36
00時33分37秒  all    3.50    0.00    4.00    0.00    1.00    2.25    0.00    0.00    0.00   89.25
00時33分38秒  all    2.28    0.00    3.30    0.00    0.76    2.28    0.00    0.00    0.00   91.37
00時33分39秒  all    3.30    0.00    3.30    0.00    1.02    2.03    0.00    0.00    0.00   90.36
00時33分40秒  all    3.29    0.00    3.80    0.00    0.76    2.28    0.00    0.00    0.00   89.87
00時33分41秒  all    3.27    0.00    3.77    0.00    0.75    2.01    0.00    0.00    0.00   90.20
00時33分42秒  all    3.03    0.00    4.04    0.00    0.76    2.27    0.00    0.00    0.00   89.90
00時33分43秒  all    3.53    0.00    4.03    0.00    1.01    2.27    0.00    0.00    0.00   89.17
