procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0    256 237824   7420 7287528    0    0     0     1    0    0  0  0 100  0  0
 0  0    256 224540   7420 7287572    0    0     0     0 15250 13043  4  3 93  0  0
 1  0    256 221780   7420 7287572    0    0     0     0 12405 12180  2  2 96  0  0
 0  0    256 217000   7420 7287572    0    0     0    56 22967 23646  2  5 94  0  0
 0  0    256 216284   7420 7287572    0    0     0     0 26617 27250  2  5 93  0  0
 2  0    256 215280   7420 7287572    0    0     0     0 27647 28384  2  5 93  0  0
 0  0    256 213016   7420 7287572    0    0     0     0 25772 26479  2  5 93  0  0
 0  0    256 211668   7420 7287572    0    0     0     0 29431 29923  3  5 92  0  0
 0  0    256 211244   7420 7287572    0    0     0     0 27421 27801  2  5 93  0  0
 2  0    256 210588   7420 7287572    0    0     0     0 28058 28891  3  6 92  0  0
 0  0    256 209784   7420 7287572    0    0     0     0 27995 28909  3  5 92  0  0
 0  0    256 209416   7420 7287580    0    0     0     0 28031 28814  3  5 92  0  0
 0  0    256 209148   7420 7287580    0    0     0     0 28487 29124  3  6 92  0  0
 0  0    256 208860   7420 7287580    0    0     0     0 28800 29768  2  5 92  0  0
 0  0    256 208920   7420 7287588    0    0     0     0 28991 29915  3  5 93  0  0
 0  0    256 209336   7420 7287592    0    0     0     0 28462 29438  3  6 92  0  0
 1  0    256 209776   7420 7287592    0    0     0     0 28424 29485  2  5 93  0  0
 1  0    256 209436   7420 7287592    0    0     0     0 26813 27576  3  5 92  0  0
 1  0    256 233384   7420 7287592    0    0     0   272 28246 29173  9  7 84  0  0
 0  0    256 233056   7420 7287592    0    0     0     0 29288 29343  2  6 92  0  0
 3  0    256 232500   7420 7287592    0    0     0    21 27650 28248  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0    256 232796   7420 7287596    0    0     0     0 28667 28902  3  6 91  0  0
 1  0    256 232740   7420 7287596    0    0     0     0 27557 27996  2  5 93  0  0
 2  0    256 232900   7420 7287596    0    0     0     0 26903 27366  2  5 93  0  0
 0  0    256 232804   7420 7287596    0    0     0     0 28238 28904  2  4 94  0  0
 2  0    256 232800   7420 7287596    0    0     0     0 27299 28178  2  5 93  0  0
 0  0    256 232984   7420 7287596    0    0     0     0 27481 28509  3  6 92  0  0
 0  0    256 232488   7420 7287604    0    0     0     0 28109 28732  3  5 92  0  0
 0  0    256 232252   7420 7287608    0    0     0   112 28174 29304  3  5 92  0  0
 0  0    256 232224   7420 7287608    0    0     0     0 28132 29106  2  5 93  0  0
 0  0    256 232264   7420 7287608    0    0     0     0 28388 29540  2  6 92  0  0
 1  0    256 231804   7420 7287608    0    0     0     0 27154 28233  2  5 93  0  0
 0  0    256 232336   7420 7287612    0    0     0     0 27416 28051  3  6 92  0  0
 1  0    256 232608   7420 7287612    0    0     0     0 28715 29023  3  5 92  0  0
 1  0    256 232588   7420 7287612    0    0     0     0 28018 29088  2  5 92  0  0
 1  0    256 232304   7420 7287612    0    0     0     0 29337 29981  3  5 92  0  0
 1  0    256 232132   7420 7287612    0    0     0     0 27456 28080  3  5 93  0  0
 0  0    256 232148   7420 7287612    0    0     0     0 26941 27827  2  5 93  0  0
 0  0    256 232448   7420 7287612    0    0     0     0 26635 27582  2  5 93  0  0
 0  0    256 232468   7420 7287612    0    0     0    48 28660 29105  3  5 92  0  0
 0  0    256 232068   7420 7287628    0    0     0     0 28770 29308  3  6 92  0  0
 1  0    256 231900   7420 7287628    0    0     0     0 28129 29038  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0    256 231900   7420 7287632    0    0     0     0 25062 26081  3  5 92  0  0
 0  0    256 232148   7420 7287640    0    0     0     0 26810 27784  2  5 93  0  0
 0  0    256 232124   7420 7287640    0    0     0     0 28182 28793  2  5 93  0  0
 0  0    256 231908   7420 7287644    0    0     0     0 27879 28222  2  5 93  0  0
 0  0    256 232188   7420 7287644    0    0     0     0 29431 30017  2  5 93  0  0
 0  0    256 232136   7420 7287644    0    0     0     0 28697 29570  3  5 92  0  0
 1  0    256 231816   7420 7287644    0    0     0     0 29200 30086  2  6 92  0  0
 0  0    256 231820   7420 7287644    0    0     0     0 28189 29488  3  5 92  0  0
 1  0    256 232304   7420 7287644    0    0     0   222 29114 30473  2  5 92  0  0
 1  0    256 232144   7420 7287652    0    0     0     0 29045 29323  2  6 92  0  0
 0  0    256 232524   7420 7287652    0    0     0     0 28342 28402  2  5 93  0  0
 0  0    256 232020   7420 7287664    0    0     0     0 27850 27889  2  6 92  0  0
 1  0    256 231928   7420 7287664    0    0     0     0 28834 29667  3  5 92  0  0
 2  0    256 231752   7420 7287664    0    0     0     0 27783 29162  3  5 92  0  0
 0  0    256 231900   7420 7287664    0    0     0     0 28688 29964  2  5 92  0  0
 0  0    256 231440   7420 7287664    0    0     0     0 28433 29584  3  5 92  0  0
 2  0    256 232196   7420 7287664    0    0     0     0 28085 29211  2  5 92  0  0
 2  0    256 214972   7420 7287664    0    0     0     0 29194 29724  4  6 90  0  0
 0  0    256 205812   7420 7287676    0    0     0   348 28437 29010  8  6 86  0  0
 1  0    256 204748   7420 7287676    0    0     0     0 27678 28570  2  5 93  0  0
 1  0    256 205996   7420 7287676    0    0     0     0 28259 29566  2  6 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0    256 206008   7420 7287676    0    0     0     0 28523 30343  3  6 92  0  0
 0  0    256 205936   7420 7287680    0    0     0     0 27613 28906  3  5 92  0  0
 0  0    256 206324   7420 7287688    0    0     0     0 29084 30090  3  6 92  0  0
 1  0    256 206668   7420 7287688    0    0     0     0 28262 29106  2  6 92  0  0
 0  0    256 205888   7420 7287688    0    0     0     0 29420 29976  2  5 93  0  0
 1  0    256 205664   7420 7287688    0    0     0     0 28784 29246  2  5 93  0  0
 1  0    256 206648   7420 7287688    0    0     0     0 29376 30424  2  5 93  0  0
 0  0    256 206484   7420 7287688    0    0     0     0 28682 30017  2  5 93  0  0
 3  0    256 206404   7420 7287688    0    0     0     0 28972 29626  2  6 92  0  0
 1  0    256 206280   7420 7287688    0    0     0     0 29867 30463  2  5 93  0  0
 0  0    256 206836   7420 7287688    0    0     0     0 28340 29207  3  5 92  0  0
 0  0    256 206756   7420 7287692    0    0     0     0 28304 29009  2  5 93  0  0
 1  0    256 206832   7420 7287692    0    0     0     0 28547 29642  2  5 93  0  0
 2  0    256 206252   7420 7287692    0    0     0     0 30105 30938  3  5 92  0  0
 1  0    256 206652   7420 7287700    0    0     0     0 26566 27271  2  5 93  0  0
 0  0    256 230656   7420 7287704    0    0     0   272 26804 26895  8  7 85  0  0
 0  0    256 230724   7420 7287704    0    0     0     0 27329 27756  2  5 92  0  0
 0  0    256 231216   7420 7287704    0    0     0     0 29169 30526  2  5 93  0  0
 1  0    256 231140   7420 7287712    0    0     0   159 27805 29524  2  5 93  0  0
 0  0    256 231636   7420 7287712    0    0     0     0 29316 30176  2  5 93  0  0
 0  0    256 231240   7420 7287712    0    0     0     0 28360 29690  2  5 92  0  0
