procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0    256 263620   7420 7285720    0    0     0     1    0    0  0  0 100  0  0
 0  0    256 249484   7420 7285760    0    0     0     0 13283 12078  3  3 94  0  0
 0  0    256 244984   7420 7285760    0    0     0     0 22008 22821  2  4 94  0  0
 0  0    256 241956   7420 7285760    0    0     0     0 26398 27587  3  5 92  0  0
 1  0    256 218388   7420 7285760    0    0     0     4 26588 28210  5  5 90  0  0
 1  0    256 218264   7420 7285760    0    0     0     0 25752 27203  2  5 93  0  0
 0  0    256 217828   7420 7285760    0    0     0     0 27456 29050  3  5 92  0  0
 0  0    256 217960   7420 7285760    0    0     0     0 26712 28530  2  5 94  0  0
 0  0    256 217680   7420 7285760    0    0     0     0 27803 29472  3  5 92  0  0
 3  0    256 217604   7420 7285760    0    0     0     0 27727 29279  2  5 93  0  0
 0  0    256 217336   7420 7285760    0    0     0     0 26047 27496  2  5 93  0  0
 0  0    256 216992   7420 7285764    0    0     0     0 27396 28991  3  5 93  0  0
 0  0    256 216540   7420 7285764    0    0     0     0 27612 29157  3  6 92  0  0
 0  0    256 215964   7420 7285764    0    0     0     0 27709 29350  3  5 93  0  0
 1  0    256 215816   7420 7285772    0    0     0     0 27257 29166  2  5 93  0  0
 0  0    256 215996   7420 7285776    0    0     0     0 27053 28833  2  5 93  0  0
 3  0    256 215972   7420 7285776    0    0     0     0 28290 29629  2  5 93  0  0
 3  0    256 216300   7420 7285776    0    0     0     0 28047 29500  2  5 93  0  0
 4  0    256 216220   7420 7285776    0    0     0    74 27386 29088  2  5 92  0  0
 0  0    256 216080   7420 7285776    0    0     0     0 28699 30398  2  6 92  0  0
 0  0    256 216036   7420 7285776    0    0     0     0 27660 29416  3  5 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0    256 215844   7420 7285780    0    0     0     0 28142 29918  2  5 93  0  0
 2  0    256 238556   7420 7285780    0    0     0   272 25750 27296  8  7 86  0  0
 0  0    256 238556   7420 7285780    0    0     0     0 28385 30032  3  6 91  0  0
 1  0    256 238376   7420 7285780    0    0     0     0 27691 29233  3  5 92  0  0
 0  0    256 238500   7420 7285780    0    0     0     0 26751 28314  3  5 92  0  0
