procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0   2560 919208   5796 6514564    0    0     0     1    0    0  0  0 100  0  0
 3  0   2560 906208   5796 6514648    0    0     0     0 25479 25568  6  9 84  0  0
 0  0   2560 905324   5796 6514672    0    0     0     0 23577 25423  2  5 93  0  0
 5  0   2560 924880   5796 6514680    0    0     0    88 25421 26183  6  7 87  0  0
 0  0   2560 927796   5796 6514680    0    0     0   176 24783 25979  6  6 88  0  0
 1  0   2560 927564   5796 6514680    0    0     0     0 25630 26507  2  5 93  0  0
 1  0   2560 927036   5796 6514680    0    0     0    82 23342 24281  3  5 93  0  0
 1  0   2560 926880   5796 6514680    0    0     0     0 23371 24799  2  5 93  0  0
 0  0   2560 926920   5796 6514680    0    0     0   168 25566 26601  3  6 92  0  0
 2  0   2560 927148   5796 6514680    0    0     0     0 24764 26394  3  6 92  0  0
 1  0   2560 926952   5796 6514680    0    0     0     0 24480 25982  3  6 91  0  0
 1  0   2560 927420   5796 6514684    0    0     0     0 25467 26601  2  6 92  0  0
 1  0   2560 926888   5796 6514684    0    0     0     0 25281 26401  3  6 92  0  0
 0  0   2560 927648   5796 6514688    0    0     0     0 21457 22592  3  5 93  0  0
 0  0   2560 927548   5796 6514696    0    0     0     0 25966 27010  2  5 93  0  0
 0  0   2560 927072   5796 6514696    0    0     0     0 25907 28125  2  5 93  0  0
 1  0   2560 927204   5796 6514696    0    0     0     0 27015 28511  3  5 93  0  0
 1  0   2560 926696   5796 6514696    0    0     0     0 23201 25122  2  5 94  0  0
 1  0   2560 927344   5796 6514696    0    0     0     0 25361 26988  2  5 93  0  0
 2  0   2560 927648   5796 6514696    0    0     0     0 23893 25210  2  5 93  0  0
 0  0   2560 926956   5796 6514696    0    0     0     0 25415 26344  3  5 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   2560 926904   5796 6514700    0    0     0     0 25078 26891  2  4 94  0  0
 0  0   2560 926528   5796 6514700    0    0     0     0 27185 29068  2  5 93  0  0
 0  0   2560 926696   5796 6514700    0    0     0     0 23164 25384  2  5 94  0  0
 0  0   2560 926428   5796 6514700    0    0     0     0 25676 27153  2  5 93  0  0
 0  0   2560 926352   5796 6514700    0    0     0     0 24572 26557  2  5 93  0  0
 1  0   2560 926432   5796 6514700    0    0     0     0 26384 27654  2  5 93  0  0
 1  0   2560 926076   5796 6514708    0    0     0     0 26519 28629  3  5 92  0  0
 0  0   2560 925900   5796 6514708    0    0     0     0 23863 25150  2  5 93  0  0
 0  0   2560 926024   5796 6514712    0    0     0     0 23385 24732  3  4 93  0  0
 0  0   2560 926200   5796 6514712    0    0     0     0 24202 25466  2  5 93  0  0
 2  0   2560 926168   5796 6514712    0    0     0     0 24826 25993  2  4 94  0  0
 1  0   2560 926172   5796 6514716    0    0     0     0 25571 26880  2  5 93  0  0
 0  0   2560 926160   5796 6514716    0    0     0     0 25071 26881  2  5 93  0  0
 0  0   2560 926108   5796 6514716    0    0     0     0 24545 25944  2  4 94  0  0
 1  0   2560 925884   5796 6514716    0    0     0     0 24897 26895  2  4 94  0  0
 0  0   2560 926008   5796 6514716    0    0     0     0 26300 27743  2  5 93  0  0
 0  0   2560 925788   5796 6514716    0    0     0   232 26030 28098  2  4 94  0  0
 1  0   2560 926220   5796 6514716    0    0     0     0 23049 24583  2  4 94  0  0
 0  0   2560 926228   5796 6514720    0    0     0    68 22257 23428  2  4 94  0  0
 0  0   2560 926156   5796 6514732    0    0     0     0 26185 27753  2  5 94  0  0
 0  0   2560 925468   5796 6514732    0    0     0     0 24848 26488  2  5 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 925076   5796 6514736    0    0     0     0 25563 27285  2  5 93  0  0
 1  0   2560 925412   5796 6514744    0    0     0     0 26709 28166  2  4 94  0  0
 1  0   2560 925716   5796 6514744    0    0     0     4 22988 24629  2  5 93  0  0
 0  0   2560 926076   5796 6514748    0    0     0     0 25207 26598  2  5 93  0  0
 0  0   2560 901432   5796 6514748    0    0     0     4 23309 24457  4  4 92  0  0
 1  0   2560 901244   5796 6514752    0    0     0     0 24523 25775  2  4 93  0  0
 0  0   2560 901240   5796 6514752    0    0     0     0 24343 26151  2  5 94  0  0
 0  0   2560 900908   5796 6514752    0    0     0     8 22611 23985  2  4 94  0  0
 2  0   2560 900576   5796 6514752    0    0     0     0 25516 26988  3  5 93  0  0
 0  0   2560 900740   5796 6514756    0    0     0     0 23419 24860  2  4 94  0  0
 2  0   2560 900856   5796 6514756    0    0     0     0 25076 26835  2  5 93  0  0
 0  0   2560 901068   5796 6514768    0    0     0     0 24876 26590  2  5 93  0  0
 0  0   2560 900656   5796 6514768    0    0     0     0 25247 26884  2  5 93  0  0
 1  0   2560 901192   5796 6514768    0    0     0     0 23636 25127  2  4 95  0  0
 0  0   2560 901644   5796 6514768    0    0     0     0 25450 26726  2  5 93  0  0
 0  0   2560 902176   5796 6514768    0    0     0     0 24775 26023  2  5 93  0  0
 0  0   2560 901732   5796 6514768    0    0     0     0 24684 25899  2  5 93  0  0
 1  0   2560 901836   5796 6514772    0    0     0     0 24959 26351  2  5 93  0  0
 0  0   2560 901908   5796 6514772    0    0     0     0 22325 23873  2  4 94  0  0
 1  0   2560 901872   5796 6514772    0    0     0     0 25014 26052  2  5 93  0  0
 0  0   2560 901380   5796 6514772    0    0     0     0 26787 28077  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 901584   5796 6514788    0    0     0     0 25400 27503  2  5 93  0  0
 0  0   2560 926204   5796 6514792    0    0     0   264 25843 27484  7  6 87  0  0
 1  0   2560 926100   5796 6514784    0    0     0     0 25942 27522  2  5 93  0  0
 0  0   2560 924912   5796 6514784    0    0     0     0 22773 24086  2  4 95  0  0
 0  0   2560 924940   5796 6514784    0    0     0    96 26045 27289  2  5 93  0  0
 1  0   2560 924740   5796 6514784    0    0     0     0 24540 25822  2  5 93  0  0
 5  0   2560 924896   5796 6514784    0    0     0     0 24253 25430  2  4 94  0  0
 0  0   2560 924460   5796 6514784    0    0     0    44 24574 25887  2  5 93  0  0
 0  0   2560 924588   5796 6514784    0    0     0     0 22066 23113  2  5 94  0  0
 1  0   2560 924676   5796 6514784    0    0     0     0 23805 25041  2  5 94  0  0
 1  0   2560 924600   5796 6514788    0    0     0     0 24997 26200  3  5 92  0  0
 0  0   2560 924760   5796 6514792    0    0     0     0 24008 25219  2  5 93  0  0
 0  0   2560 925128   5796 6514792    0    0     0    52 26197 27427  2  5 93  0  0
 1  0   2560 924580   5796 6514792    0    0     0     0 25520 27006  2  5 93  0  0
 0  0   2560 924652   5796 6514792    0    0     0     0 23942 25681  2  4 94  0  0
 0  0   2560 925196   5796 6514800    0    0     0     0 24988 26581  2  5 93  0  0
 1  0   2560 924840   5796 6514800    0    0     0     0 25401 27091  2  4 94  0  0
 1  0   2560 925140   5796 6514804    0    0     0     8 24155 25636  2  5 93  0  0
 0  0   2560 925376   5796 6514808    0    0     0     0 24975 26458  2  5 93  0  0
 0  0   2560 925372   5796 6514808    0    0     0     0 24959 26253  2  4 94  0  0
 1  0   2560 925288   5796 6514808    0    0     0     0 23793 25428  2  4 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   2560 925076   5796 6514808    0    0     0     0 25124 26359  2  5 93  0  0
 1  0   2560 925180   5796 6514812    0    0     0   108 25064 27100  2  4 94  0  0
 1  0   2560 925360   5796 6514812    0    0     0     0 25367 27304  2  4 94  0  0
 0  0   2560 925184   5796 6514816    0    0     0     0 24272 25729  2  5 94  0  0
 0  0   2560 925396   5796 6514824    0    0     0     0 24797 26241  2  5 94  0  0
 2  0   2560 925540   5796 6514824    0    0     0     0 26629 28695  3  5 93  0  0
 0  0   2560 925224   5796 6514828    0    0     0     0 23277 24367  2  5 93  0  0
 0  0   2560 925116   5796 6514836    0    0     0     0 25773 27853  2  6 92  0  0
 0  0   2560 925316   5796 6514836    0    0     0     0 23458 25351  1  4 94  0  0
 1  0   2560 924524   5796 6514836    0    0     0     0 25407 26407  3  6 92  0  0
 2  0   2560 924440   5796 6514836    0    0     0     0 25358 26450  2  5 92  0  0
 0  0   2560 925108   5796 6514840    0    0     0     0 25803 27122  2  5 93  0  0
 1  0   2560 925492   5796 6514840    0    0     0     0 24204 25410  3  5 93  0  0
 0  0   2560 925252   5796 6514840    0    0     0   156 25420 26665  2  5 94  0  0
 0  0   2560 925076   5796 6514840    0    0     0     0 23465 24914  2  5 93  0  0
 1  0   2560 925320   5796 6514840    0    0     0     0 25530 26395  2  5 93  0  0
 0  0   2560 925212   5796 6514840    0    0     0     0 25185 26619  2  4 94  0  0
 1  0   2560 924940   5796 6514840    0    0     0     0 25556 27703  2  5 93  0  0
 1  0   2560 924828   5796 6514840    0    0     0     0 25124 26798  2  5 93  0  0
 0  0   2560 924340   5796 6514844    0    0     0     0 25190 26770  2  5 93  0  0
 0  0   2560 924348   5796 6514852    0    0     0     0 23928 25101  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   2560 900492   5796 6514852    0    0     0     4 23645 25015  5  5 90  0  0
 0  0   2560 900720   5796 6514856    0    0     0     0 24015 25641  2  5 93  0  0
 3  0   2560 900468   5796 6514856    0    0     0     0 23720 25294  2  5 94  0  0
 2  0   2560 900068   5796 6514856    0    0     0     0 23253 24514  2  5 93  0  0
 0  0   2560 900148   5796 6514856    0    0     0     0 24509 25985  2  5 93  0  0
 1  0   2560 900420   5796 6514856    0    0     0     0 22503 23853  1  5 94  0  0
 0  0   2560 900620   5796 6514856    0    0     0     0 24126 25502  2  5 93  0  0
 0  0   2560 901160   5796 6514856    0    0     0     0 24143 25412  2  5 93  0  0
 0  0   2560 900968   5796 6514856    0    0     0     0 22819 24018  2  5 93  0  0
 0  0   2560 900964   5796 6514856    0    0     0     0 22400 23339  2  5 93  0  0
 0  0   2560 900608   5796 6514856    0    0     0     0 21849 23269  2  5 93  0  0
 0  0   2560 899744   5796 6514860    0    0     0    76 22356 23594  2  5 93  0  0
 0  0   2560 900384   5796 6514868    0    0     0     0 22587 23855  2  5 94  0  0
 0  0   2560 900676   5796 6514868    0    0     0     0 24874 25998  2  5 93  0  0
 2  0   2560 900300   5796 6514872    0    0     0     0 22277 23762  2  4 94  0  0
 0  0   2560 900528   5796 6514876    0    0     0     0 25230 26472  2  5 93  0  0
 0  0   2560 901244   5796 6514880    0    0     0     0 23273 24198  2  5 92  0  0
 1  0   2560 900864   5796 6514880    0    0     0     8 24153 25251  2  5 93  0  0
 1  0   2560 921660   5796 6514880    0    0     0   152 24904 25741  6  7 87  0  0
 0  0   2560 925088   5796 6514880    0    0     0   112 26103 27364  5  6 89  0  0
 1  0   2560 924820   5796 6514880    0    0     0     0 24050 25817  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 925012   5796 6514880    0    0     0     0 23976 25376  2  5 93  0  0
 1  0   2560 925120   5796 6514884    0    0     0    25 24403 25690  2  5 93  0  0
 0  0   2560 925288   5796 6514884    0    0     0     0 25432 27314  2  5 93  0  0
 0  0   2560 924904   5796 6514888    0    0     0     0 23649 25229  2  4 94  0  0
 0  0   2560 924636   5796 6514892    0    0     0     0 24151 25732  2  6 92  0  0
 1  0   2560 924808   5796 6514896    0    0     0     0 23728 25061  2  5 93  0  0
 0  0   2560 924952   5796 6514904    0    0     0   124 24426 25745  2  5 92  0  0
 0  0   2560 924984   5796 6514908    0    0     0     0 22390 23734  2  4 94  0  0
 3  0   2560 924796   5796 6514908    0    0     0     0 25644 27017  2  5 93  0  0
 0  0   2560 924912   5796 6514908    0    0     0     0 24186 26091  2  5 93  0  0
 0  0   2560 924600   5796 6514908    0    0     0     0 24596 26239  2  5 93  0  0
 0  0   2560 924804   5796 6514912    0    0     0     0 22887 23895  2  5 93  0  0
 0  0   2560 925108   5796 6514912    0    0     0     0 24663 25734  3  5 93  0  0
 0  0   2560 924716   5796 6514912    0    0     0     0 24461 25659  2  5 93  0  0
 0  0   2560 924628   5796 6514912    0    0     0     0 24686 26426  2  5 93  0  0
 1  0   2560 924292   5796 6514916    0    0     0     0 24605 26470  2  5 93  0  0
