ts_ns,query_type,latency_ms
1783028779839480570,select,11.265
1783028779853915779,update,18.653
1783028779977923814,select,8.784
1783028779990521111,update,9.478
1783028780105351748,select,7.588
1783028780116297301,update,9.052
1783028780229913453,select,8.688
1783028780242795310,update,13.408
1783028780361107360,select,9.218
1783028780373827713,update,9.724
1783028780488822576,select,7.576
1783028780499816593,update,8.135
1783028780613691137,select,7.930
1783028780625900389,update,8.233
1783028780740315473,select,7.930
1783028780751541172,update,8.454
1783028780864464727,select,8.051
1783028780875912742,update,9.852
1783028780990295970,select,8.624
1783028781002947804,update,8.954
1783028781116460421,select,8.298
1783028781127980225,update,9.941
1783028781242503476,select,7.578
1783028781253888536,update,8.028
1783028781366266706,select,9.981
1783028781379423635,update,9.117
1783028781492895013,select,10.467
1783028781507053564,update,10.100
1783028781622487972,select,7.165
1783028781633866557,update,9.561
1783028781748770623,select,9.082
1783028781760930372,update,7.978
1783028781874346432,select,7.058
1783028781884487521,update,9.961
1783028781999434897,select,7.629
1783028782011859005,update,7.960
1783028782124403815,select,7.313
1783028782134797868,update,8.562
1783028782248307825,select,8.534
1783028782260013470,update,8.764
1783028782373497139,select,7.363
1783028782385114231,update,8.107
1783028782497525020,select,7.841
1783028782509973500,update,8.242
1783028782622781305,select,8.324
1783028782634430263,update,8.637
1783028782747858862,select,7.623
1783028782758824782,update,8.107
1783028782872020867,select,7.736
1783028782883417335,update,8.011
1783028782996487843,select,7.553
1783028783007801305,update,8.395
1783028783121432205,select,7.411
1783028783131996191,update,8.542
1783028783245656227,select,8.684
1783028783258393988,update,8.453
1783028783371324648,select,8.014
1783028783382945417,update,9.445
1783028783498673945,select,8.149
1783028783510154775,update,8.506
1783028783623624878,select,7.401
1783028783635029048,update,9.548
1783028783749229664,select,7.316
1783028783759761940,update,7.968
1783028783872285965,select,7.995
1783028783884330748,update,9.169
1783028783998475817,select,8.164
1783028784009984224,update,10.495
1783028784126260377,select,7.736
1783028784138966371,update,8.608
1783028784253372283,select,9.247
1783028784266119475,update,8.500
1783028784380212302,select,9.538
1783028784393197906,update,8.381
1783028784506508514,select,8.364
1783028784519009664,update,8.311
1783028784632539010,select,7.932
1783028784644897552,update,8.382
1783028784759161330,select,9.645
1783028784772163773,update,8.892
1783028784887839090,select,8.303
1783028784899398937,update,8.990
1783028785013145031,select,8.586
1783028785024848538,update,8.418
1783028785137728616,select,7.489
1783028785148456198,update,8.936
1783028785262469501,select,7.521
1783028785273339413,update,10.276
1783028785388656732,select,8.215
1783028785401070270,update,9.121
1783028785516185605,select,8.484
1783028785529467880,update,10.546
1783028785644614223,select,8.457
1783028785656310436,update,10.739
1783028785773019719,select,7.732
1783028785783683257,update,8.414
1783028785896542852,select,9.664
1783028785910952901,update,13.849
1783028786030140273,select,7.480
1783028786041907822,update,9.550
1783028786155737457,select,8.128
1783028786167375874,update,8.247
1783028786280486524,select,9.244
1783028786292909805,update,8.612
1783028786406324866,select,8.297
1783028786417840999,update,8.500
1783028786531296455,select,7.946
1783028786542334080,update,9.686
1783028786658666621,select,7.095
1783028786669016589,update,8.637
1783028786784626780,select,8.042
1783028786796253561,update,11.376
1783028786913022375,select,9.085
1783028786925343078,update,8.765
1783028787039532843,select,8.876
1783028787053039710,update,8.870
1783028787167539557,select,7.793
1783028787179065362,update,10.576
1783028787294430704,select,7.979
1783028787306291241,update,8.644
1783028787419863800,select,8.288
1783028787431184420,update,9.393
1783028787545560099,select,7.510
1783028787556292590,update,9.244
1783028787672324856,select,7.128
1783028787682890205,update,8.063
1783028787795452373,select,9.059
1783028787807492234,update,7.731
1783028787919711847,select,7.313
1783028787930055582,update,7.933
1783028788043481547,select,7.186
1783028788054800767,update,8.656
1783028788168767231,select,8.738
1783028788180809313,update,9.362
1783028788296680951,select,10.517
1783028788310565644,update,8.706
1783028788425395881,select,8.992
1783028788437910721,update,10.728
1783028788553897305,select,8.820
1783028788565851396,update,9.541
1783028788680613706,select,8.224
1783028788692399328,update,8.420
1783028788806920641,select,8.998
1783028788819055497,update,8.989
1783028788933567483,select,10.477
1783028788947718715,update,8.543
1783028789061161020,select,10.288
1783028789075251083,update,11.002
1783028789191030717,select,7.552
1783028789201917281,update,9.065
1783028789315782353,select,7.877
1783028789327175407,update,10.508
1783028789445419354,select,9.321
1783028789458121320,update,10.746
1783028789574135982,select,9.208
1783028789587102578,update,9.292
1783028789701648122,select,7.493
1783028789712472728,update,9.501
1783028789827244785,select,8.317
1783028789839314770,update,9.482
1783028789953842053,select,7.774
1783028789965193681,update,9.783
1783028790080784447,select,7.946
1783028790092055317,update,9.051
1783028790205970760,select,8.527
1783028790218427412,update,9.560
1783028790333489860,select,7.967
1783028790345207350,update,9.118
1783028790460028525,select,8.960
1783028790472535344,update,8.532
1783028790586520867,select,8.382
1783028790598411286,update,9.558
1783028790713745776,select,10.047
1783028790726900329,update,9.284
1783028790840720422,select,8.884
1783028790852896178,update,8.900
1783028790967289001,select,8.577
1783028790979290970,update,9.693
1783028791093958452,select,8.093
1783028791106910996,update,9.472
1783028791222037243,select,7.140
1783028791233764237,update,8.108
1783028791346303344,select,7.557
1783028791357950352,update,8.234
1783028791471344847,select,8.435
1783028791483271135,update,8.386
1783028791596384787,select,7.855
1783028791608842239,update,8.140
1783028791721640617,select,8.234
1783028791732896730,update,8.205
1783028791846060845,select,8.199
1783028791857183455,update,8.964
1783028791970881599,select,7.289
1783028791981819683,update,9.285
1783028792095849695,select,7.853
1783028792107550633,update,9.093
1783028792222345772,select,7.467
1783028792232848164,update,8.042
1783028792346184387,select,7.795
1783028792357244598,update,9.001
1783028792472546288,select,8.281
1783028792483739705,update,9.389
1783028792597933712,select,7.302
1783028792609206079,update,8.928
1783028792723436643,select,7.336
1783028792733795317,update,8.562
1783028792847361546,select,7.814
1783028792858403985,update,8.410
1783028792972024183,select,6.821
1783028792981777078,update,8.605
1783028793095923659,select,8.232
1783028793107475908,update,9.814
1783028793221982942,select,8.336
1783028793233970566,update,10.527
1783028793350648831,select,8.255
1783028793362998398,update,8.931
1783028793477501232,select,8.636
1783028793489523268,update,10.394
1783028793605421904,select,7.490
1783028793616027348,update,9.542
1783028793731317838,select,7.387
1783028793743300961,update,10.326
1783028793858163801,select,8.468
1783028793870197338,update,8.320
1783028793983012875,select,9.302
1783028793995854373,update,9.479
1783028794111443261,select,8.432
1783028794123895264,update,9.281
1783028794238984067,select,8.440
1783028794251053946,update,9.545
1783028794365111571,select,8.519
1783028794377007352,update,9.184
1783028794491363631,select,7.658
1783028794502295235,update,9.455
1783028794616671379,select,7.477
1783028794628159960,update,9.901
1783028794742682866,select,8.181
1783028794755904756,update,9.898
1783028794870869295,select,7.347
1783028794881228040,update,9.003
1783028794996656359,select,7.492
1783028795008184188,update,10.191
1783028795124347264,select,8.882
1783028795136277061,update,8.318
1783028795249295245,select,7.616
1783028795260453925,update,8.347
1783028795373594050,select,7.657
1783028795384456351,update,9.265
1783028795498311456,select,9.488
1783028795511000600,update,8.852
1783028795624973527,select,7.182
1783028795636807540,update,9.123
1783028795750980760,select,8.115
1783028795762216289,update,8.253
1783028795875056094,select,7.590
1783028795886365369,update,8.978
1783028796000147589,select,7.742
1783028796011195953,update,7.980
1783028796123900911,select,6.962
1783028796133893065,update,8.103
1783028796246632362,select,7.200
1783028796257420539,update,9.644
1783028796372746797,select,7.899
1783028796383642345,update,10.449
1783028796499792167,select,7.899
1783028796511449377,update,8.530
1783028796625562545,select,9.241
1783028796638232795,update,8.192
1783028796751537040,select,6.795
1783028796761308806,update,8.343
1783028796875536765,select,7.280
1783028796885833001,update,8.280
1783028796999553308,select,10.112
1783028797014039777,update,9.342
1783028797127795452,select,7.064
1783028797137907881,update,8.739
1783028797251505781,select,7.078
1783028797263291455,update,7.780
1783028797376870025,select,7.148
1783028797386980531,update,9.406
1783028797500619762,select,7.205
1783028797510788473,update,8.154
1783028797623646342,select,6.881
1783028797633636807,update,8.959
1783028797747591615,select,8.277
1783028797759615012,update,8.254
1783028797873190234,select,7.123
1783028797883608010,update,8.827
1783028797997657694,select,7.099
1783028798008358322,update,8.183
1783028798121707430,select,7.944
1783028798134506809,update,10.572
1783028798249885555,select,8.073
1783028798261347975,update,9.727
1783028798376423769,select,7.644
1783028798387089067,update,8.621
1783028798500453059,select,7.200
1783028798510953738,update,8.702
1783028798624367412,select,8.282
1783028798635859632,update,8.246
1783028798748747236,select,7.973
1783028798759908198,update,8.907
1783028798873598263,select,8.759
1783028798888052296,update,8.665
1783028799001417790,select,7.662
1783028799012246436,update,8.202
1783028799125158570,select,7.399
1783028799136444932,update,8.239
1783028799249504736,select,7.635
1783028799260265007,update,8.539
1783028799374220752,select,8.455
1783028799386003356,update,8.811
1783028799499694103,select,8.418
1783028799511483376,update,8.743
1783028799625529351,select,8.860
1783028799637786048,update,9.534
1783028799751825730,select,7.694
1783028799762613521,update,8.317
1783028799875770880,select,7.101
1783028799886034939,update,9.454
1783028800000093584,select,7.284
1783028800010382189,update,9.188
1783028800124572949,select,7.329
1783028800134866904,update,7.645
1783028800246958517,select,8.763
1783028800258791292,update,11.437
1783028800376186703,select,7.923
1783028800388375823,update,8.475
1783028800501882239,select,8.008
1783028800513678707,update,8.331
1783028800626528151,select,8.073
1783028800637962490,update,10.209
