Linux 4.18.0-553.139.1.el8_10.x86_64 (g-test-poc-3) 	07/11/26 	_x86_64_	(4 CPU)

19:15:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:15:58     all    1.76    0.00    1.76    0.25    0.25    0.25    0.00    0.00    0.00   95.72
19:15:59     all    1.75    0.00    1.00    0.75    0.50    0.25    0.25    0.00    0.00   95.49
19:16:00     all    0.75    0.00    0.25    0.50    0.25    0.25    0.00    0.00    0.00   98.00
19:16:01     all    0.76    0.00    0.25    0.00    0.50    0.00    0.00    0.00    0.00   98.49
19:16:02     all    1.01    0.00    1.01    0.25    0.25    0.00    0.00    0.00    0.00   97.49
19:16:03     all    1.75    0.00    0.50    0.75    0.25    0.25    0.00    0.00    0.00   96.51
19:16:04     all    1.01    0.00    0.50    0.76    0.50    0.00    0.00    0.00    0.00   97.23
19:16:05     all    1.50    0.00    0.50    0.25    0.25    0.00    0.00    0.00    0.00   97.49
19:16:06     all    0.51    0.00    0.51    0.00    0.25    0.00    0.00    0.00    0.00   98.74
19:16:07     all    2.76    0.00    0.75    0.75    0.75    0.00    0.00    0.00    0.00   94.99
19:16:08     all    2.00    0.00    1.00    1.00    0.00    0.25    0.00    0.00    0.00   95.75
19:16:09     all    2.99    0.00    1.00    2.24    0.75    0.50    0.00    0.00    0.00   92.52
19:16:10     all    1.25    0.00    0.50    0.25    0.25    0.00    0.00    0.00    0.00   97.75
19:16:11     all    1.50    0.00    0.25    0.25    0.25    0.00    0.00    0.00    0.00   97.74
19:16:12     all    1.25    0.00    0.50    0.25    0.50    0.25    0.00    0.00    0.00   97.25
19:16:13     all    1.76    0.00    0.50    0.75    0.25    0.00    0.25    0.00    0.00   96.48
19:16:14     all    1.00    0.00    0.75    0.50    0.75    0.25    0.00    0.00    0.00   96.75
19:16:15     all    1.51    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   97.98
19:16:16     all    0.50    0.00    0.50    0.50    0.25    0.00    0.00    0.00    0.00   98.25
19:16:17     all   10.63    0.00    1.27    2.78    0.76    0.25    0.00    0.00    0.00   84.30
19:16:18     all    3.25    0.00    3.25    1.00    1.00    0.00    0.00    0.00    0.00   91.50
19:16:19     all    2.25    0.00    0.75    1.00    0.00    0.50    0.00    0.00    0.00   95.50
19:16:20     all    1.01    0.00    0.50    0.25    0.50    0.00    0.00    0.00    0.00   97.73
19:16:21     all    1.00    0.00    0.75    0.25    0.50    0.00    0.00    0.00    0.00   97.51
19:16:22     all    2.01    0.00    1.76    0.25    0.50    0.00    0.00    0.00    0.00   95.48
19:16:23     all    1.75    0.00    0.75    0.75    0.00    0.25    0.00    0.00    0.00   96.50
19:16:24     all    2.00    0.00    0.25    0.25    0.75    0.25    0.00    0.00    0.00   96.50
19:16:25     all    0.25    0.00    0.50    0.50    0.25    0.00    0.00    0.00    0.00   98.49
19:16:26     all    1.00    0.00    1.00    0.00    0.00    0.25    0.00    0.00    0.00   97.74
19:16:27     all    2.98    0.00    0.50    1.24    0.74    0.00    0.00    0.00    0.00   94.54
19:16:28     all    1.01    0.00    0.51    0.00    0.25    0.00    0.00    0.00    0.00   98.23
19:16:29     all    1.76    0.00    0.50    1.26    0.00    0.00    0.00    0.00    0.00   96.47
19:16:30     all    0.75    0.00    0.50    0.25    1.00    0.25    0.00    0.00    0.00   97.25
19:16:31     all    0.25    0.00    0.76    0.00    0.00    0.25    0.00    0.00    0.00   98.74
19:16:32     all    1.25    0.00    0.50    0.50    0.00    0.00    0.00    0.00    0.00   97.74
19:16:33     all    1.50    0.00    0.25    0.75    1.00    0.25    0.00    0.00    0.00   96.26
19:16:34     all    1.76    0.00    0.76    0.76    0.00    0.00    0.00    0.00    0.00   96.73
19:16:35     all    1.25    0.00    0.50    0.25    0.50    0.00    0.00    0.00    0.00   97.51
19:16:36     all    1.01    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   98.74
19:16:37     all    2.26    0.00    0.75    1.26    0.50    0.25    0.00    0.00    0.00   94.97
19:16:38     all    3.78    0.00    1.51    1.76    0.76    0.00    0.00    0.00    0.00   92.19
19:16:39     all    2.26    0.00    0.50    0.75    0.25    0.00    0.00    0.00    0.00   96.23
19:16:40     all    0.75    0.00    0.25    0.00    0.50    0.25    0.00    0.00    0.00   98.24
19:16:41     all    1.00    0.00    0.50    0.25    0.25    0.50    0.00    0.00    0.00   97.49
19:16:42     all    1.23    0.00    0.74    0.74    0.49    0.00    0.00    0.00    0.00   96.79
19:16:43     all    1.02    0.00    0.51    0.25    0.25    0.25    0.00    0.00    0.00   97.72
19:16:44     all    1.76    0.00    0.50    1.26    0.00    0.00    0.00    0.00    0.00   96.47
19:16:45     all    0.50    0.00    0.75    0.25    1.00    0.00    0.00    0.00    0.00   97.50
19:16:46     all    0.76    0.00    0.25    0.25    0.00    0.00    0.00    0.00    0.00   98.74
19:16:47     all    2.53    0.00    0.76    0.76    0.25    0.00    0.00    0.00    0.00   95.71
19:16:48     all    1.49    0.00    0.99    0.74    0.74    0.00    0.00    0.00    0.00   96.04
19:16:49     all    1.76    0.00    0.76    0.76    0.00    0.25    0.00    0.00    0.00   96.47
19:16:50     all    1.25    0.00    0.25    0.50    0.25    0.25    0.00    0.00    0.00   97.50
19:16:51     all    1.00    0.00    0.75    0.25    0.75    0.00    0.00    0.00    0.00   97.26
