Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-3) 	西元2026年06月11日 	_x86_64_	(4 CPU)

15時29分19秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15時29分20秒  all   29.11    0.00    5.32   11.90    0.76    3.80    0.00    0.00    0.00   49.11
15時29分21秒  all   28.14    0.00    5.03   11.06    1.01    3.77    0.00    0.00    0.00   51.01
15時29分22秒  all   32.57    0.00    4.83   11.96    1.02    3.82    0.00    0.00    0.00   45.80
15時29分23秒  all   28.36    0.00    4.23   12.19    1.24    3.48    0.00    0.00    0.00   50.50
15時29分24秒  all   30.48    0.00    4.79   12.85    0.76    4.03    0.00    0.00    0.00   47.10
15時29分25秒  all   34.09    0.00    5.30   12.12    1.01    3.79    0.00    0.00    0.00   43.69
15時29分26秒  all   38.69    0.00    3.27    8.04    0.50    2.26    0.00    0.00    0.00   47.24
15時29分27秒  all   36.93    0.00    4.27    8.54    0.75    1.76    0.00    0.00    0.00   47.74
15時29分28秒  all   34.42    0.00    4.02    9.80    0.50    2.51    0.00    0.00    0.00   48.74
15時29分29秒  all   37.78    0.00    5.29    7.05    0.50    1.76    0.00    0.00    0.00   47.61
15時29分30秒  all   37.41    0.00    4.99    8.98    1.25    2.49    0.00    0.00    0.00   44.89
15時29分31秒  all   37.78    0.00    4.79    8.56    0.25    2.02    0.00    0.00    0.00   46.60
15時29分32秒  all   33.67    0.00    4.27    9.80    0.75    2.76    0.00    0.00    0.00   48.74
15時29分33秒  all   31.08    0.00    5.01   11.03    0.50    3.51    0.00    0.00    0.00   48.87
15時29分34秒  all   27.50    0.00    4.50   15.00    0.75    3.00    0.00    0.00    0.00   49.25
15時29分35秒  all   26.82    0.00    3.76   16.29    0.75    3.26    0.00    0.00    0.00   49.12
15時29分36秒  all   32.08    0.00    3.76   12.03    0.50    2.01    0.00    0.00    0.00   49.62
15時29分37秒  all   25.63    0.00    4.57   14.97    1.02    3.55    0.00    0.00    0.00   50.25
15時29分38秒  all   26.79    0.00    5.10   14.03    1.28    3.83    0.00    0.00    0.00   48.98
15時29分39秒  all   25.57    0.00    4.05   13.92    1.01    3.54    0.00    0.00    0.00   51.90
15時29分40秒  all   22.86    0.00    4.02   13.57    1.01    2.76    0.00    0.00    0.00   55.78
15時29分41秒  all   25.51    0.00    4.29   11.87    1.26    3.54    0.00    0.00    0.00   53.54
15時29分42秒  all   27.32    0.00    5.01   12.03    1.00    3.51    0.00    0.00    0.00   51.13
15時29分43秒  all   29.40    0.00    4.02   10.30    1.01    3.27    0.00    0.00    0.00   52.01
15時29分44秒  all   25.31    0.00    4.51   10.78    0.75    3.26    0.00    0.00    0.00   55.39
15時29分45秒  all   25.95    0.00    5.60   11.45    1.27    3.56    0.00    0.00    0.00   52.16
15時29分46秒  all   34.99    0.00    4.47   10.42    0.99    2.73    0.00    0.00    0.00   46.40
15時29分47秒  all   22.37    0.00    4.88   10.54    1.03    3.34    0.00    0.00    0.00   57.84
15時29分48秒  all   29.29    0.00    4.04   11.87    0.76    3.54    0.00    0.00    0.00   50.51
15時29分49秒  all   30.92    0.00    3.74   11.47    0.50    2.99    0.00    0.00    0.00   50.37
15時29分50秒  all   28.72    0.00    3.53   13.10    0.76    3.53    0.00    0.00    0.00   50.38
15時29分51秒  all   32.83    0.00    6.06   12.63    1.26    4.04    0.00    0.00    0.00   43.18
15時29分52秒  all   34.76    0.00    4.79   12.09    1.01    4.03    0.00    0.00    0.00   43.32
15時29分53秒  all   34.26    0.00    5.79   12.09    1.26    4.28    0.00    0.00    0.00   42.32
15時29分54秒  all   34.61    0.00    5.09   10.18    1.02    3.05    0.00    0.00    0.00   46.06
15時29分55秒  all   39.90    0.00    3.54    6.57    0.51    1.77    0.00    0.00    0.00   47.73
15時29分56秒  all   37.53    0.00    5.54    9.07    1.01    2.52    0.00    0.00    0.00   44.33
15時29分57秒  all   37.16    0.00    4.99    7.73    0.50    2.00    0.00    0.00    0.00   47.63
15時29分58秒  all   31.49    0.00    4.79    9.82    1.01    3.27    0.00    0.00    0.00   49.62
15時29分59秒  all   30.33    0.00    4.26   13.28    0.75    3.51    0.00    0.00    0.00   47.87
15時30分00秒  all   24.37    0.00    4.52   15.83    0.75    2.76    0.00    0.00    0.00   51.76
15時30分01秒  all   30.03    0.00    5.34   12.98    1.27    3.56    0.00    0.00    0.00   46.82
15時30分02秒  all   31.39    0.00    5.57   11.14    1.52    4.05    0.00    0.00    0.00   46.33
15時30分03秒  all   33.33    0.00    4.04   12.63    0.76    3.28    0.00    0.00    0.00   45.96
15時30分04秒  all   31.58    0.00    3.76   10.28    0.75    2.76    0.00    0.00    0.00   50.88
15時30分05秒  all   28.68    0.00    4.57   10.66    1.02    3.30    0.00    0.00    0.00   51.78
15時30分06秒  all   22.25    0.00    5.25   10.00    1.00    3.00    0.00    0.00    0.00   58.50
15時30分07秒  all   22.53    0.00    4.05   10.89    1.01    3.29    0.00    0.00    0.00   58.23
15時30分08秒  all   26.93    0.00    3.99   13.22    0.75    3.24    0.00    0.00    0.00   51.87
15時30分09秒  all   22.56    0.00    3.51    9.77    1.00    3.01    0.00    0.00    0.00   60.15
15時30分10秒  all   23.54    0.00    4.30   10.89    1.01    3.04    0.00    0.00    0.00   57.22
15時30分11秒  all   25.13    0.00    4.57   10.41    1.27    3.55    0.00    0.00    0.00   55.08
15時30分12秒  all   33.67    0.00    5.28   10.05    1.01    3.77    0.00    0.00    0.00   46.23
15時30分13秒  all   32.32    0.00    3.54   11.36    0.25    3.54    0.00    0.00    0.00   48.99
15時30分14秒  all   34.01    0.00    5.84   10.66    1.27    4.06    0.00    0.00    0.00   44.16
15時30分15秒  all   34.66    0.00    5.24    9.23    1.25    3.49    0.00    0.00    0.00   46.13
15時30分16秒  all   32.66    0.00    3.29   11.39    0.76    3.54    0.00    0.00    0.00   48.35
15時30分17秒  all   23.98    0.00    3.83   10.46    1.02    3.32    0.00    0.00    0.00   57.40
15時30分18秒  all   28.57    0.00    4.26   11.03    0.50    3.51    0.00    0.00    0.00   52.13
15時30分19秒  all   30.85    0.00    4.48   10.95    0.75    3.48    0.00    0.00    0.00   49.50
15時30分20秒  all   32.49    0.00    5.08    9.14    0.76    3.55    0.00    0.00    0.00   48.98
15時30分21秒  all   35.01    0.00    6.30   10.83    1.76    3.78    0.00    0.00    0.00   42.32
15時30分22秒  all   35.46    0.00    5.10    9.69    1.02    4.34    0.00    0.00    0.00   44.39
15時30分23秒  all   31.67    0.00    4.99   10.47    0.75    3.49    0.00    0.00    0.00   48.63
15時30分24秒  all   30.65    0.00    4.52   11.31    0.75    3.77    0.00    0.00    0.00   48.99
15時30分25秒  all   35.01    0.00    4.28    9.07    0.76    2.52    0.00    0.00    0.00   48.36
15時30分26秒  all   40.45    0.00    2.76    5.53    0.50    2.51    0.00    0.00    0.00   48.24
15時30分27秒  all   37.34    0.00    5.51    7.27    1.00    2.01    0.00    0.00    0.00   46.87
15時30分28秒  all   39.24    0.00    4.30    5.82    0.25    2.28    0.00    0.00    0.00   48.10
15時30分29秒  all   38.94    0.00    4.52    5.78    0.75    2.26    0.00    0.00    0.00   47.74
15時30分30秒  all   36.72    0.00    4.71    6.95    0.74    2.23    0.00    0.00    0.00   48.64
15時30分31秒  all   38.35    0.00    4.01    6.02    0.50    2.01    0.00    0.00    0.00   49.12
15時30分32秒  all   37.16    0.00    4.99    6.48    0.50    2.00    0.00    0.00    0.00   48.88
15時30分33秒  all   30.87    0.00    5.61    8.42    1.28    3.57    0.00    0.00    0.00   50.26
15時30分34秒  all   29.70    0.00    5.08   10.41    1.02    3.55    0.00    0.00    0.00   50.25
15時30分35秒  all   29.72    0.00    5.29   10.83    1.26    3.53    0.00    0.00    0.00   49.37
15時30分36秒  all   26.57    0.00    5.01   10.53    1.00    3.26    0.00    0.00    0.00   53.63
15時30分37秒  all   32.41    0.00    4.52    9.30    0.75    3.02    0.00    0.00    0.00   50.00
15時30分38秒  all   31.76    0.00    4.96    8.68    0.74    2.73    0.00    0.00    0.00   51.12
15時30分39秒  all   28.35    0.00    5.06   11.14    1.01    4.05    0.00    0.00    0.00   50.38
15時30分40秒  all   26.45    0.00    5.04   11.84    1.51    3.78    0.00    0.00    0.00   51.39
15時30分41秒  all   19.65    0.00    3.78    9.82    1.01    3.02    0.00    0.00    0.00   62.72
15時30分42秒  all   27.85    0.00    5.32   10.63    1.01    3.04    0.00    0.00    0.00   52.15
15時30分43秒  all   27.20    0.00    4.03   10.58    0.76    3.78    0.00    0.00    0.00   53.65
15時30分44秒  all   32.74    0.00    5.88   12.28    1.28    4.35    0.00    0.00    0.00   43.48
15時30分45秒  all   34.59    0.00    4.26   11.03    1.00    3.51    0.00    0.00    0.00   45.61
15時30分46秒  all   33.16    0.00    6.08   12.91    1.01    4.30    0.00    0.00    0.00   42.53
15時30分47秒  all   32.91    0.00    5.32   10.63    0.76    2.78    0.00    0.00    0.00   47.59
15時30分48秒  all   34.16    0.00    4.74    9.98    0.75    2.74    0.00    0.00    0.00   47.63
15時30分49秒  all   26.00    0.00    4.25   12.50    0.50    3.50    0.00    0.00    0.00   53.25
15時30分50秒  all   31.14    0.00    5.32   11.90    1.77    4.05    0.00    0.00    0.00   45.82
15時30分51秒  all   26.70    0.00    4.79   10.33    1.01    3.53    0.00    0.00    0.00   53.65
15時30分52秒  all   31.99    0.00    4.28   11.34    0.76    3.53    0.00    0.00    0.00   48.11
15時30分53秒  all   31.50    0.00    4.75   11.50    0.75    3.75    0.00    0.00    0.00   47.75
15時30分54秒  all   30.42    0.00    4.99   12.47    1.00    3.74    0.00    0.00    0.00   47.38
15時30分55秒  all   32.23    0.00    2.79   12.44    0.76    3.30    0.00    0.00    0.00   48.48
15時30分56秒  all   32.25    0.00    4.25   10.00    0.50    3.25    0.00    0.00    0.00   49.75
15時30分57秒  all   39.40    0.00    3.74    6.23    1.00    2.24    0.00    0.00    0.00   47.38
15時30分58秒  all   39.29    0.00    4.03    6.80    0.76    2.52    0.00    0.00    0.00   46.60
15時30分59秒  all   37.44    0.00    7.04    7.04    1.01    2.26    0.00    0.00    0.00   45.23
15時31分00秒  all   38.54    0.00    5.29    5.79    0.50    2.52    0.00    0.00    0.00   47.36
15時31分01秒  all   36.36    0.00    6.82    5.56    0.76    2.27    0.00    0.00    0.00   48.23
15時31分02秒  all   29.93    0.00    4.74   10.22    0.75    3.49    0.00    0.00    0.00   50.87
15時31分03秒  all   29.82    0.00    4.51   10.53    0.75    3.76    0.00    0.00    0.00   50.63
15時31分04秒  all   33.08    0.00    5.56    9.34    1.52    3.79    0.00    0.00    0.00   46.72
15時31分05秒  all   33.58    0.00    4.51    9.02    1.00    4.51    0.00    0.00    0.00   47.37
15時31分06秒  all   34.35    0.00    4.83    9.41    1.02    3.82    0.00    0.00    0.00   46.56
15時31分07秒  all   33.75    0.00    5.04    9.32    1.51    4.03    0.00    0.00    0.00   46.35
15時31分08秒  all   34.94    0.00    4.05    8.10    0.76    2.53    0.00    0.00    0.00   49.62
15時31分09秒  all   32.66    0.00    4.27    9.55    0.50    3.77    0.00    0.00    0.00   49.25
15時31分10秒  all   31.31    0.00    5.81   10.35    1.01    3.79    0.00    0.00    0.00   47.73
15時31分11秒  all   32.07    0.00    6.06    9.34    2.02    4.55    0.00    0.00    0.00   45.96
15時31分12秒  all   25.76    0.00    5.56    8.84    1.26    3.28    0.00    0.00    0.00   55.30
15時31分13秒  all   26.45    0.00    4.79    8.82    1.01    3.27    0.00    0.00    0.00   55.67
15時31分14秒  all   27.68    0.00    5.24    9.98    0.75    4.24    0.00    0.00    0.00   52.12
15時31分15秒  all   30.89    0.00    5.82   10.63    1.52    4.30    0.00    0.00    0.00   46.84
15時31分16秒  all   30.65    0.00    6.28   10.05    1.76    4.52    0.00    0.00    0.00   46.73
15時31分17秒  all   30.46    0.00    5.58    9.64    1.02    3.81    0.00    0.00    0.00   49.49
15時31分18秒  all   26.08    0.00    5.32    9.37    1.27    3.80    0.00    0.00    0.00   54.18
15時31分19秒  all   33.58    0.00    3.01   10.53    0.75    3.01    0.00    0.00    0.00   49.12
15時31分20秒  all   35.50    0.00    5.25    8.75    0.50    3.00    0.00    0.00    0.00   47.00
15時31分21秒  all   31.73    0.00    3.81   10.91    0.76    3.55    0.00    0.00    0.00   49.24
15時31分22秒  all   29.15    0.00    5.03   10.30    0.75    4.02    0.00    0.00    0.00   50.75
15時31分23秒  all   30.40    0.00    5.78   10.80    1.51    4.02    0.00    0.00    0.00   47.49
15時31分24秒  all   26.28    0.00    3.83    8.67    0.77    3.32    0.00    0.00    0.00   57.14
15時31分25秒  all   30.17    0.00    4.49   10.22    1.25    3.74    0.00    0.00    0.00   50.12
15時31分26秒  all   31.00    0.00    5.00   10.50    0.75    3.50    0.00    0.00    0.00   49.25
15時31分27秒  all   34.18    0.00    4.05    9.11    0.51    3.54    0.00    0.00    0.00   48.61
15時31分28秒  all   34.09    0.00    6.06    9.60    1.77    4.04    0.00    0.00    0.00   44.44
15時31分29秒  all   35.68    0.00    5.03    8.54    1.01    3.52    0.00    0.00    0.00   46.23
15時31分30秒  all   36.91    0.00    4.74    8.23    0.75    2.24    0.00    0.00    0.00   47.13
15時31分31秒  all   40.55    0.00    3.02    6.05    0.50    2.27    0.00    0.00    0.00   47.61
15時31分32秒  all   38.38    0.00    5.56    8.08    1.01    2.78    0.00    0.00    0.00   44.19
15時31分33秒  all   36.62    0.00    8.33    9.60    1.26    3.03    0.00    0.00    0.00   41.16
15時31分34秒  all   36.68    0.00    5.03    7.04    0.50    2.26    0.00    0.00    0.00   48.49
15時31分35秒  all   38.75    0.00    6.00    5.75    0.75    2.00    0.00    0.00    0.00   46.75
15時31分36秒  all   35.68    0.00    6.28    7.04    1.01    2.51    0.00    0.00    0.00   47.49
15時31分37秒  all   39.50    0.00    5.25    6.25    1.00    2.50    0.00    0.00    0.00   45.50
15時31分38秒  all   35.52    0.00    4.53    9.07    0.76    3.27    0.00    0.00    0.00   46.85
15時31分39秒  all   33.92    0.00    4.02   10.05    0.50    3.77    0.00    0.00    0.00   47.74
15時31分40秒  all   32.75    0.00    4.25   10.25    1.25    3.75    0.00    0.00    0.00   47.75
15時31分41秒  all   36.43    0.00    5.28    8.79    1.01    3.27    0.00    0.00    0.00   45.23
15時31分42秒  all   35.93    0.00    5.03    9.55    1.01    3.77    0.00    0.00    0.00   44.72
15時31分43秒  all   31.57    0.00    5.56    9.85    1.01    4.29    0.00    0.00    0.00   47.73
15時31分44秒  all   27.18    0.00    5.24   10.97    1.25    3.99    0.00    0.00    0.00   51.37
15時31分45秒  all   24.94    0.00    3.86    9.51    0.51    3.08    0.00    0.00    0.00   58.10
15時31分46秒  all   26.08    0.00    5.32    8.35    1.52    3.29    0.00    0.00    0.00   55.44
