procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   2560 921876   5796 6569916    0    0     0     1    0    0  0  0 100  0  0
 2  0   2560 889528   5796 6570000    0    0     0     0 24150 23088  7  7 86  0  0
 1  0   2560 889408   5796 6570000    0    0     0    44 15611 17008  2  3 96  0  0
 0  0   2560 889160   5796 6570000    0    0     0     0 18649 20181  2  4 95  0  0
 0  0   2560 888908   5796 6570000    0    0     0     0 13601 14560  1  3 96  0  0
 0  0   2560 889248   5796 6570000    0    0     0     0 19398 20928  2  3 95  0  0
 0  0   2560 889408   5796 6570000    0    0     0     0 18215 19866  2  4 95  0  0
 0  0   2560 888892   5796 6570004    0    0     0     0 14765 15972  2  3 96  0  0
 0  0   2560 888620   5796 6570004    0    0     0     0 12394 13463  1  2 97  0  0
 0  0   2560 888044   5796 6570004    0    0     0     0 11678 12714  1  3 97  0  0
 0  0   2560 887596   5796 6570012    0    0     0     0 13255 14394  2  2 96  0  0
 1  0   2560 886676   5796 6570020    0    0     0     0 13965 15157  1  3 95  0  0
 0  0   2560 886652   5796 6570028    0    0     0     0 14609 16005  2  3 95  0  0
 1  0   2560 886868   5796 6570028    0    0     0    36 15761 17157  2  3 95  0  0
 0  0   2560 886284   5796 6570036    0    0     0     0 16090 17447  2  4 95  0  0
 0  0   2560 886308   5796 6570036    0    0     0     0 16936 18447  2  4 95  0  0
 0  0   2560 887076   5796 6570040    0    0     0     0 16597 17669  1  4 95  0  0
 1  0   2560 887112   5796 6570044    0    0     0     0 14215 15220  2  3 95  0  0
 1  0   2560 886540   5796 6570048    0    0     0   136 14709 15883  2  3 95  0  0
 1  0   2560 860812   5796 6570048    0    0     0     4 12359 12959  4  3 93  0  0
 0  0   2560 860580   5796 6570048    0    0     0     0 14326 15592  2  3 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 860440   5796 6570064    0    0     0     0 10915 11611  2  3 96  0  0
 0  0   2560 861092   5796 6570064    0    0     0     0 13020 14239  2  3 96  0  0
 1  0   2560 860800   5796 6570064    0    0     0     0 13258 14243  2  4 95  0  0
 0  0   2560 860440   5796 6570068    0    0     0     0 11269 11969  1  2 97  0  0
 0  0   2560 860084   5796 6570076    0    0     0     0 11539 12405  1  3 96  0  0
 0  0   2560 860104   5796 6570076    0    0     0     0 13588 14557  1  3 96  0  0
 0  0   2560 860800   5796 6570080    0    0     0     0 14733 15832  2  4 95  0  0
 0  0   2560 861016   5796 6570080    0    0     0     0 13356 14033  2  3 95  0  0
 1  0   2560 860348   5796 6570084    0    0     0     0 14599 15804  1  3 96  0  0
 0  0   2560 861244   5796 6570084    0    0     0     0 16873 18254  1  3 95  0  0
 0  0   2560 861796   5796 6570092    0    0     0     0 17000 18609  2  3 95  0  0
 0  0   2560 861940   5796 6570108    0    0     0   151 20037 21717  2  4 93  0  0
 0  0   2560 861792   5796 6570112    0    0     0     0 19658 21198  2  5 93  0  0
 0  0   2560 861944   5796 6570112    0    0     0     0 18985 20209  2  4 95  0  0
 0  0   2560 861308   5796 6570116    0    0     0     0 16071 17002  1  3 96  0  0
 0  0   2560 861376   5796 6570116    0    0     0     0 14176 15138  2  4 95  0  0
 0  0   2560 884884   5796 6570116    0    0     0   272 12682 13115  7  5 88  0  0
 1  0   2560 885132   5796 6570116    0    0     0     0 13892 15478  1  3 96  0  0
 0  0   2560 885464   5796 6570120    0    0     0     0 16186 17508  2  3 95  0  0
 1  0   2560 885372   5796 6570148    0    0     0     0 15970 17424  1  4 95  0  0
 0  0   2560 885712   5796 6570148    0    0     0     0 16637 18544  2  3 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 885532   5796 6570152    0    0     0     0 13984 15109  2  4 94  0  0
 0  0   2560 885684   5796 6570176    0    0     0     0 15127 16402  2  4 94  0  0
 0  0   2560 885508   5796 6570180    0    0     0     0 14215 15542  2  3 96  0  0
 0  0   2560 885552   5796 6570184    0    0     0     0 12921 14653  1  2 96  0  0
 0  0   2560 885908   5796 6570184    0    0     0     0 13142 14323  2  3 95  0  0
 0  0   2560 885532   5796 6570192    0    0     0     0 11719 12666  2  3 96  0  0
 0  0   2560 884900   5796 6570192    0    0     0   164 11001 11987  1  3 96  0  0
 0  0   2560 884028   5796 6570192    0    0     0     0 11623 12496  1  3 96  0  0
 0  0   2560 883956   5796 6570196    0    0     0     0 11447 12106  1  2 97  0  0
 0  0   2560 883908   5796 6570200    0    0     0     0 11257 12048  1  3 96  0  0
 0  0   2560 884564   5796 6570200    0    0     0     0 12342 13277  1  3 96  0  0
 1  0   2560 884940   5796 6570212    0    0     0   172 16943 18432  2  4 94  0  0
 0  0   2560 885604   5796 6570220    0    0     0     0 16435 17859  2  3 95  0  0
 1  0   2560 885588   5796 6570228    0    0     0     0 16079 17650  2  4 94  0  0
 0  0   2560 885868   5796 6570228    0    0     0     0 15771 17132  2  4 94  0  0
 0  0   2560 885872   5796 6570228    0    0     0     0 15394 16546  2  4 94  0  0
 1  0   2560 885628   5796 6570232    0    0     0     0 11677 12245  2  3 96  0  0
 0  0   2560 884880   5796 6570236    0    0     0     0 12575 13364  2  3 95  0  0
 0  0   2560 885316   5796 6570236    0    0     0     0 16557 18130  1  4 95  0  0
 0  0   2560 885780   5796 6570236    0    0     0     0 13597 14587  3  3 95  0  0
 1  0   2560 885020   5796 6570236    0    0     0    65 17054 18635  2  4 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   2560 885300   5796 6570248    0    0     0     0 17961 19356  2  4 94  0  0
 0  0   2560 885784   5796 6570248    0    0     0     0 15858 17290  2  4 95  0  0
 1  0   2560 885960   5796 6570264    0    0     0     0 16232 17824  2  3 95  0  0
 0  0   2560 885648   5796 6570264    0    0     0     0 15476 16863  2  4 95  0  0
 0  0   2560 885148   5796 6570264    0    0     0     0 12181 13050  2  3 95  0  0
 0  0   2560 884236   5796 6570268    0    0     0     0 11973 12918  2  3 96  0  0
 0  0   2560 883796   5796 6570268    0    0     0   140 8535 8766  1  3 96  0  0
 1  0   2560 884024   5796 6570272    0    0     0     0 9382 10034  1  2 97  0  0
 0  0   2560 883664   5796 6570280    0    0     0     0 8493 8864  1  2 97  0  0
 1  0   2560 883432   5796 6570280    0    0     0     0 11282 12197  2  3 96  0  0
 0  0   2560 884644   5796 6570284    0    0     0     0 11853 13288  1  3 96  0  0
 0  0   2560 883832   5796 6570296    0    0     0    27 14126 15584  3  4 93  0  0
 0  0   2560 884500   5796 6570332    0    0     0   156 14642 15980  3  5 93  0  0
 0  0   2560 884452   5796 6570332    0    0     0     0 15288 16824  2  4 94  0  0
 1  0   2560 884884   5796 6570336    0    0     0     0 14872 16199  2  3 95  0  0
 0  0   2560 885184   5796 6570344    0    0     0     0 14912 16227  2  3 95  0  0
 0  0   2560 860844   5796 6570348    0    0     0     4 13178 14014  4  3 93  0  0
 1  0   2560 860124   5796 6570348    0    0     0     0 14622 15611  1  3 95  0  0
 1  0   2560 859412   5796 6570356    0    0     0     0 13819 14998  1  3 96  0  0
 1  0   2560 859024   5796 6570368    0    0     0     0 11518 11922  2  3 96  0  0
 0  0   2560 858816   5796 6570368    0    0     0     0 12716 13705  1  3 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 859320   5796 6570368    0    0     0     0 13892 15331  2  3 95  0  0
 0  0   2560 859872   5796 6570380    0    0     0     0 18385 20116  2  3 95  0  0
 0  0   2560 860872   5796 6570388    0    0     0     0 18216 19658  2  4 95  0  0
 1  0   2560 860664   5796 6570392    0    0     0     0 18863 20233  2  4 94  0  0
 0  0   2560 860388   5796 6570408    0    0     0     0 17182 18392  2  4 95  0  0
 0  0   2560 860532   5796 6570412    0    0     0     0 13435 14516  1  3 96  0  0
 0  0   2560 860276   5796 6570412    0    0     0     0 14907 16019  2  3 95  0  0
 0  0   2560 860436   5796 6570420    0    0     0     0 17389 18718  1  4 95  0  0
 0  0   2560 860532   5796 6570424    0    0     0   111 15835 17216  2  3 95  0  0
 0  0   2560 860684   5796 6570432    0    0     0     0 15921 17034  2  4 94  0  0
 0  0   2560 860672   5796 6570432    0    0     0     0 16732 18060  2  3 95  0  0
 0  0   2560 860436   5796 6570444    0    0     0     0 18177 19778  2  3 95  0  0
 0  0   2560 860592   5796 6570444    0    0     0     0 16859 18214  2  4 94  0  0
 2  0   2560 860916   5796 6570448    0    0     0     0 16187 17403  2  4 94  0  0
 0  0   2560 885480   5796 6570448    0    0     0   272 12727 13226  8  5 88  0  0
 0  0   2560 884712   5796 6570448    0    0     0     0 12623 13443  1  3 96  0  0
 0  0   2560 884008   5796 6570448    0    0     0     0 10941 11653  1  2 97  0  0
 0  0   2560 884064   5796 6570460    0    0     0     0 13188 14063  2  3 95  0  0
