procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0   2560 855216   5796 6649388    0    0     0     1    0    1  0  0 100  0  0
 0  0   2560 831940   5796 6649428    0    0     0     0 37450 34875  6  7 87  0  0
 0  0   2560 829424   5796 6649428    0    0     0    80 31873 35750  3  6 92  0  0
 0  0   2560 829776   5796 6649428    0    0     0     0 32201 34756  3  6 92  0  0
 0  0   2560 829764   5796 6649428    0    0     0     0 28799 31633  2  5 93  0  0
 0  0   2560 830016   5796 6649428    0    0     0     0 28280 29521  2  5 93  0  0
 0  0   2560 829472   5796 6649428    0    0     0     0 33569 34144  3  6 91  0  0
 0  0   2560 829584   5796 6649428    0    0     0     0 30914 33741  2  6 92  0  0
 0  0   2560 829876   5796 6649428    0    0     0     0 26444 28003  2  5 93  0  0
 0  0   2560 829756   5796 6649428    0    0     0     0 28143 29669  2  4 94  0  0
 1  0   2560 829336   5796 6649428    0    0     0     0 27692 29280  2  5 93  0  0
 0  0   2560 830168   5796 6649432    0    0     0     0 28854 29737  2  5 93  0  0
 0  0   2560 829796   5796 6649432    0    0     0     0 31375 32877  2  6 92  0  0
 0  0   2560 829880   5796 6649432    0    0     0     0 29957 31646  2  5 93  0  0
 3  0   2560 829248   5796 6649440    0    0     0     0 28072 29540  2  5 94  0  0
 1  0   2560 829344   5796 6649444    0    0     0     0 28192 29472  2  5 93  0  0
 1  0   2560 829432   5796 6649444    0    0     0     0 27331 29030  3  5 93  0  0
 0  0   2560 829772   5796 6649444    0    0     0     0 26744 28056  3  5 92  0  0
 1  0   2560 829676   5796 6649444    0    0     0     0 28430 29693  2  5 93  0  0
 0  0   2560 829652   5796 6649444    0    0     0     0 27069 28400  2  5 93  0  0
 1  0   2560 829848   5796 6649444    0    0     0     0 28540 29889  3  5 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   2560 829332   5796 6649448    0    0     0     0 28842 29954  3  6 91  0  0
 1  0   2560 828808   5796 6649448    0    0     0     0 28500 30177  3  6 92  0  0
 0  0   2560 828916   5796 6649448    0    0     0     0 24739 26051  2  5 94  0  0
 2  0   2560 829360   5796 6649448    0    0     0     0 30964 32328  2  5 92  0  0
 0  0   2560 829176   5796 6649448    0    0     0     0 30555 32394  2  5 93  0  0
 0  0   2560 829108   5796 6649448    0    0     0     0 31767 32627  2  5 92  0  0
 3  0   2560 821344   5796 6649456    0    0     0     0 29549 31307  3  6 91  0  0
 0  0   2560 805984   5796 6649456    0    0     0     4 31222 32320  4  6 90  0  0
 0  0   2560 805604   5796 6649456    0    0     0    48 26500 28120  2  5 93  0  0
 0  0   2560 805720   5796 6649460    0    0     0     0 28181 28796  2  6 92  0  0
 0  0   2560 805988   5796 6649460    0    0     0     0 30369 31584  3  6 91  0  0
 1  0   2560 805516   5796 6649464    0    0     0     0 31386 32695  3  6 92  0  0
 2  0   2560 805980   5796 6649464    0    0     0    68 27326 29293  2  5 93  0  0
 0  0   2560 805900   5796 6649464    0    0     0     0 30493 32010  2  5 93  0  0
 0  0   2560 805728   5796 6649464    0    0     0     0 27311 29169  2  4 93  0  0
 0  0   2560 805992   5796 6649464    0    0     0     0 28248 29341  3  5 92  0  0
 0  0   2560 805440   5796 6649464    0    0     0     0 28736 30291  3  6 92  0  0
 1  0   2560 805320   5796 6649464    0    0     0     0 29307 30316  2  5 93  0  0
 0  0   2560 804980   5796 6649464    0    0     0     0 30313 31199  2  6 92  0  0
 1  0   2560 805024   5796 6649480    0    0     0     0 29192 30137  2  6 92  0  0
 0  0   2560 804668   5796 6649480    0    0     0     0 29171 30371  2  6 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 805060   5796 6649484    0    0     0     0 30598 31089  3  6 91  0  0
 1  0   2560 804984   5796 6649488    0    0     0    72 31553 33421  3  6 92  0  0
 0  0   2560 804840   5796 6649492    0    0     0     0 29376 30432  2  5 93  0  0
 1  0   2560 805208   5796 6649496    0    0     0     0 29530 30706  3  6 92  0  0
 0  0   2560 828020   5796 6649496    0    0     0   272 28581 29383  8  7 85  0  0
 0  0   2560 828076   5796 6649496    0    0     0     0 27478 28623  2  5 93  0  0
 0  0   2560 827964   5796 6649496    0    0     0     0 28561 29995  2  5 93  0  0
 1  0   2560 827936   5796 6649496    0    0     0     0 28069 29433  2  5 93  0  0
 0  0   2560 829120   5796 6649496    0    0     0     0 27959 28392  3  5 92  0  0
 0  0   2560 828628   5796 6649500    0    0     0     0 29606 30783  3  6 92  0  0
 1  0   2560 828312   5796 6649500    0    0     0     0 29109 30383  2  6 92  0  0
 0  0   2560 828788   5796 6649512    0    0     0     0 29757 30968  2  5 93  0  0
 3  0   2560 828096   5796 6649512    0    0     0     0 29780 31094  3  5 92  0  0
 1  0   2560 827724   5796 6649512    0    0     0     0 31742 33193  2  5 93  0  0
 1  0   2560 828312   5796 6649512    0    0     0     0 28617 30232  3  5 92  0  0
 0  0   2560 828300   5796 6649512    0    0     0     0 28778 29665  3  6 91  0  0
 0  0   2560 828364   5796 6649512    0    0     0     0 21441 22495  2  4 94  0  0
 0  0   2560 828340   5796 6649516    0    0     0    70 23050 23936  2  5 93  0  0
 0  0   2560 828388   5796 6649516    0    0     0     0 25552 26597  3  5 92  0  0
 1  0   2560 828412   5796 6649516    0    0     0     0 24966 26223  3  5 92  0  0
 0  0   2560 828532   5796 6649516    0    0     0     0 28191 29798  3  5 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 828184   5796 6649516    0    0     0     0 26702 27670  2  5 93  0  0
 0  0   2560 828520   5796 6649520    0    0     0     0 25767 26972  2  5 93  0  0
 1  0   2560 829016   5796 6649528    0    0     0     0 28512 29468  2  5 93  0  0
 0  0   2560 828536   5796 6649528    0    0     0     0 25605 26596  3  4 93  0  0
 1  0   2560 828656   5796 6649528    0    0     0     0 27689 28773  3  6 92  0  0
 1  0   2560 828164   5796 6649528    0    0     0     0 28376 29943  2  5 93  0  0
 1  0   2560 828828   5796 6649528    0    0     0     0 31192 32067  2  5 93  0  0
 0  0   2560 828436   5796 6649528    0    0     0     0 29354 30905  3  6 91  0  0
 0  0   2560 827776   5796 6649528    0    0     0     0 29290 30169  3  6 92  0  0
 0  0   2560 828376   5796 6649528    0    0     0     0 29928 30670  3  6 92  0  0
 0  0   2560 828268   5796 6649528    0    0     0     0 28605 29842  3  5 92  0  0
 1  0   2560 827716   5796 6649532    0    0     0    72 31679 32516  2  5 93  0  0
 1  0   2560 828148   5796 6649532    0    0     0     0 30606 33162  2  6 92  0  0
