ts_ns,query_type,latency_ms
1784050668846190076,select,432.878
1784050669284704387,update,407.736
1784050669800562787,select,400.001
1784050670205852202,update,406.055
1784050670719999418,select,397.092
1784050671122687084,update,407.142
1784050671637884895,select,388.329
1784050672031707036,update,419.039
1784050672558477595,select,396.317
1784050672960301795,update,403.660
1784050673472100823,select,391.086
1784050673868785186,update,412.199
1784050674389480110,select,383.025
1784050674777813851,update,404.086
1784050675289823145,select,383.493
1784050675678567225,update,411.698
1784050676198350980,select,403.089
1784050676606826063,update,403.744
1784050677118748601,select,401.607
1784050677525767811,update,416.972
1784050678050677320,select,386.310
1784050678442508284,update,402.946
1784050678953272666,select,389.918
1784050679348434742,update,414.546
1784050679870621374,select,385.169
1784050680261094021,update,385.026
1784050680753931179,select,377.633
1784050681136959947,update,414.009
1784050681658995371,select,399.788
1784050682064208265,update,406.696
1784050682578814487,select,376.260
1784050682960553741,update,401.556
1784050683469840675,select,383.614
1784050683858871668,update,409.194
1784050684375825755,select,389.603
1784050684770726498,update,419.413
1784050685298200167,select,388.222
1784050685691935428,update,401.344
1784050686201447620,select,389.282
1784050686596244856,update,421.854
1784050687126232929,select,383.031
1784050687514727163,update,397.936
1784050688020352084,select,393.061
1784050688418993506,update,405.220
1784050688932330791,select,394.279
1784050689331990599,update,414.901
1784050689854881510,select,374.038
1784050690234432020,update,398.716
1784050690740872091,select,395.823
1784050691142005241,update,396.655
1784050691646762310,select,381.808
1784050692033969218,update,403.730
1784050692545658823,select,388.173
1784050692939178649,update,402.377
1784050693449559528,select,393.792
1784050693848953034,update,419.021
1784050694375975582,select,396.093
1784050694777289274,update,414.759
1784050695299769727,select,401.421
1784050695706759141,update,417.538
1784050696232147672,select,376.654
1784050696613966357,update,456.448
1784050697178539488,select,385.829
1784050697569746420,update,412.354
1784050698090239425,select,392.270
1784050698487906954,update,520.894
1784050699116654628,select,384.348
1784050699506440618,update,510.301
1784050700124712545,select,382.070
1784050700512130546,update,418.901
1784050701039185629,select,392.144
1784050701436957127,update,506.117
1784050702051288986,select,386.959
1784050702443741809,update,424.205
1784050702975978757,select,376.434
1784050703357808464,update,442.738
1784050703908508418,select,387.263
1784050704301102188,update,418.484
1784050704827740825,select,371.587
1784050705204699625,update,406.538
1784050705719184223,select,391.744
1784050706116926929,update,418.286
1784050706643230539,select,403.979
1784050707052693707,update,405.472
1784050707566058136,select,455.896
1784050708029959234,update,613.784
1784050708752958376,select,395.229
1784050709153642997,update,409.114
1784050709670383748,select,400.822
1784050710076884309,update,410.974
1784050710595933628,select,371.882
1784050710973463309,update,405.785
1784050711487426713,select,400.620
1784050711893520284,update,406.456
1784050712407938308,select,383.494
1784050712796838328,update,402.247
1784050713307049338,select,384.329
1784050713696808727,update,417.547
1784050714222066133,select,390.296
1784050714617831233,update,422.353
1784050715148229443,select,374.586
1784050715528477846,update,494.013
1784050716130403416,select,383.145
1784050716518803872,update,510.199
1784050717137788950,select,378.843
1784050717521910440,update,396.304
1784050718026005357,select,397.098
1784050718428482420,update,409.403
1784050718945741737,select,384.811
1784050719336024087,update,409.465
1784050719853953642,select,409.946
1784050720269554447,update,419.937
1784050720797271494,select,388.455
1784050721191463523,update,416.465
1784050721716552636,select,389.579
1784050722111428724,update,413.178
1784050722632585256,select,393.935
1784050723031833884,update,433.312
1784050723573156033,select,391.795
1784050723970267591,update,465.967
1784050724544566532,select,386.471
1784050724936745906,update,427.762
1784050725472747359,select,390.230
1784050725868575545,update,411.479
1784050726388236340,select,391.357
1784050726785172518,update,396.745
1784050727289733112,select,387.007
1784050727682039560,update,407.623
