ts_ns,query_type,latency_ms
1784281027890746153,select,15.932
1784281027912491903,update,40.782
1784281028061459301,select,12.698
1784281028079535883,update,23.928
1784281028211946793,select,13.000
1784281028230558493,update,23.948
1784281028363295022,select,13.093
1784281028381873040,update,24.490
1784281028515237515,select,13.033
1784281028533688753,update,23.827
1784281028665894424,select,12.844
1784281028684605662,update,23.119
1784281028815694010,select,13.048
1784281028834381259,update,24.210
1784281028966761728,select,12.816
1784281028984797646,update,24.061
1784281029117417595,select,12.432
1784281029135355962,update,23.821
1784281029267854033,select,13.555
1784281029286976096,update,24.858
1784281029419795018,select,12.362
1784281029437758541,update,23.637
1784281029569992845,select,13.063
1784281029588714324,update,23.480
1784281029720454348,select,11.892
1784281029737744529,update,24.038
1784281029869842967,select,12.559
1784281029888023859,update,23.314
1784281030019745673,select,13.921
1784281030039469526,update,23.975
1784281030171612809,select,12.807
1784281030189989925,update,24.534
1784281030323224698,select,12.904
1784281030341729602,update,25.578
1784281030475574556,select,13.578
1784281030494812957,update,23.949
1784281030626655838,select,12.657
1784281030644857502,update,23.346
1784281030777102517,select,12.701
1784281030795793273,update,24.698
1784281030928822880,select,13.295
1784281030947721430,update,23.955
1784281031079816192,select,13.463
1784281031099172388,update,22.816
1784281031230419559,select,13.215
1784281031249433919,update,23.937
1784281031381605978,select,12.874
1784281031399894738,update,23.447
1784281031531402286,select,12.919
1784281031550005922,update,23.835
1784281031682335937,select,13.156
1784281031701219774,update,23.940
1784281031833488585,select,13.081
1784281031852273876,update,23.780
1784281031984641816,select,12.993
1784281032003458309,update,24.927
1784281032137211207,select,13.095
1784281032156467152,update,24.743
1784281032289737676,select,12.874
1784281032308289436,update,23.850
1784281032440679136,select,13.904
1784281032460160821,update,24.111
1784281032592617139,select,13.277
1784281032611844823,update,24.195
1784281032744659893,select,13.525
1784281032764422471,update,24.681
1784281032897943305,select,14.333
1784281032918491165,update,24.797
1784281033052462715,select,14.165
1784281033072466242,update,24.197
1784281033205140136,select,14.110
1784281033224949832,update,24.256
1784281033357858817,select,13.544
1784281033377004459,update,25.494
1784281033511613366,select,14.531
1784281033532454289,update,24.650
1784281033665888995,select,14.230
1784281033685983690,update,24.402
1784281033819013579,select,13.182
1784281033838830507,update,25.266
1784281033972727292,select,13.792
1784281033992713121,update,25.349
1784281034127568365,select,13.087
1784281034146370158,update,24.246
1784281034279379318,select,14.274
1784281034299571305,update,23.969
1784281034432191768,select,14.134
1784281034452374008,update,24.193
1784281034585248826,select,12.909
1784281034603937379,update,22.976
1784281034735602058,select,12.928
1784281034754356055,update,25.327
1784281034888235719,select,13.141
1784281034907113522,update,24.262
1784281035040121239,select,13.177
1784281035059536360,update,24.555
1784281035192832471,select,13.529
1784281035212169175,update,24.639
1784281035346151800,select,13.893
1784281035366025795,update,23.704
1784281035498730912,select,12.844
1784281035517356093,update,23.098
1784281035648597534,select,12.839
1784281035666940664,update,23.633
1784281035798750958,select,12.822
1784281035817025233,update,24.208
1784281035949897557,select,12.585
1784281035968214464,update,23.457
1784281036099730261,select,13.573
1784281036118911768,update,23.523
1784281036250624238,select,13.468
1784281036269625398,update,24.378
1784281036402644341,select,13.067
1784281036421273875,update,23.903
1784281036553600351,select,13.031
1784281036572306775,update,25.010
1784281036705496397,select,12.987
1784281036724114819,update,24.513
1784281036857454224,select,13.739
1784281036876888655,update,24.075
1784281037009893443,select,14.064
1784281037029639853,update,24.236
1784281037162128164,select,14.068
1784281037181944115,update,23.494
1784281037313686581,select,13.120
1784281037332442449,update,23.271
1784281037463717125,select,13.675
1784281037483152243,update,23.677
1784281037614824669,select,14.509
1784281037634962781,update,23.586
1784281037767323963,select,13.591
1784281037786920363,update,25.000
1784281037920627349,select,14.060
1784281037940561911,update,25.580
1784281038074637316,select,13.103
1784281038093456243,update,23.964
1784281038226162315,select,13.505
1784281038245701425,update,24.769
1784281038379221329,select,13.071
1784281038397846039,update,23.509
1784281038529604106,select,13.377
1784281038548631564,update,25.650
1784281038682689544,select,12.679
1784281038700870898,update,23.701
1784281038832785899,select,13.910
1784281038852504659,update,24.358
1784281038985734365,select,13.006
1784281039004679150,update,24.029
1784281039137471505,select,13.079
1784281039156373134,update,24.651
