procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   2560 887572   5796 6558308    0    0     0     1    0    0  0  0 100  0  0
 0  0   2560 861880   5796 6558532    0    0     0    24 20915 20928  8  9 83  0  0
 0  0   2560 860872   5796 6558532    0    0     0     0 25218 27282  2  5 93  0  0
 1  0   2560 859764   5796 6558556    0    0     0     0 26182 28010  2  6 92  0  0
 1  0   2560 859376   5796 6558556    0    0     0     0 22602 24596  3  5 92  0  0
 0  0   2560 858808   5796 6558556    0    0     0     0 24434 26121  2  5 93  0  0
 1  0   2560 858532   5796 6558556    0    0     0     0 25007 26699  2  4 94  0  0
 0  0   2560 857776   5796 6558556    0    0     0     0 24565 26571  3  5 93  0  0
 0  0   2560 857644   5796 6558556    0    0     0     0 24096 25851  2  4 94  0  0
 1  0   2560 858004   5796 6558556    0    0     0     0 25530 27222  2  6 92  0  0
 0  0   2560 858080   5796 6558556    0    0     0     0 25951 27903  3  5 92  0  0
 0  0   2560 857544   5796 6558568    0    0     0     0 22992 25425  2  4 94  0  0
 1  0   2560 857236   5796 6558568    0    0     0     0 25193 27509  2  5 93  0  0
 1  0   2560 857176   5796 6558568    0    0     0     0 24170 26120  3  5 92  0  0
 0  0   2560 856740   5796 6558584    0    0     0     0 24391 26666  2  6 92  0  0
 0  0   2560 856728   5796 6558588    0    0     0     0 25641 27621  3  6 92  0  0
 2  0   2560 856900   5796 6558588    0    0     0     0 25147 27231  3  5 93  0  0
 1  0   2560 856704   5796 6558588    0    0     0     0 24279 26378  2  5 93  0  0
 0  0   2560 881128   5796 6558588    0    0     0   272 23538 25532  8  6 86  0  0
 1  0   2560 882260   5796 6558588    0    0     0     0 26023 28450  3  5 92  0  0
 0  0   2560 882976   5796 6558588    0    0     0     0 24768 27034  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 883244   5796 6558600    0    0     0     0 24872 27210  2  5 93  0  0
 0  0   2560 883564   5796 6558600    0    0     0     0 25860 28093  2  5 93  0  0
 0  0   2560 883840   5796 6558600    0    0     0     0 24297 26302  2  5 93  0  0
 0  0   2560 883988   5796 6558600    0    0     0     0 23736 25700  2  5 93  0  0
 0  0   2560 883964   5796 6558600    0    0     0     0 24921 27250  3  5 92  0  0
 1  0   2560 883640   5796 6558600    0    0     0     0 26193 28302  2  4 93  0  0
 1  0   2560 884072   5796 6558608    0    0     0     0 25811 27901  2  5 93  0  0
 0  0   2560 883808   5796 6558616    0    0     0    89 26440 28764  2  4 94  0  0
 0  0   2560 883484   5796 6558616    0    0     0     0 25132 27070  3  5 92  0  0
 0  0   2560 883224   5796 6558620    0    0     0     0 26246 28006  3  5 92  0  0
 0  0   2560 882948   5796 6558620    0    0     0     0 23445 25297  2  5 93  0  0
 0  0   2560 882700   5796 6558620    0    0     0   212 25962 28103  3  6 92  0  0
 0  0   2560 882936   5796 6558632    0    0     0     0 25005 27240  2  4 94  0  0
 1  0   2560 883032   5796 6558632    0    0     0     0 24705 27172  2  6 92  0  0
 2  0   2560 882688   5796 6558632    0    0     0     0 25543 27384  3  5 93  0  0
 1  0   2560 882476   5796 6558632    0    0     0     0 24175 26198  2  4 94  0  0
 0  0   2560 882704   5796 6558632    0    0     0     0 26232 28432  2  5 93  0  0
 0  0   2560 883228   5796 6558632    0    0     0     0 26249 28491  2  5 93  0  0
 1  0   2560 883784   5796 6558632    0    0     0     0 23716 26009  2  5 93  0  0
 0  0   2560 883284   5796 6558640    0    0     0     0 26849 28892  3  6 92  0  0
 2  0   2560 883676   5796 6558664    0    0     0     0 25316 27149  3  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   2560 882840   5796 6558668    0    0     0     0 26143 28565  2  5 93  0  0
 1  0   2560 882960   5796 6558692    0    0     0     0 25458 27032  3  5 93  0  0
 1  0   2560 883036   5796 6558692    0    0     0     0 25226 27285  2  5 93  0  0
 0  0   2560 883192   5796 6558692    0    0     0     0 24673 26776  3  5 93  0  0
 0  0   2560 883024   5796 6558696    0    0     0     0 26734 29101  3  5 92  0  0
 0  0   2560 882752   5796 6558696    0    0     0     0 22539 24966  2  4 94  0  0
 2  0   2560 882876   5796 6558696    0    0     0     0 25497 27926  2  4 94  0  0
 0  0   2560 883200   5796 6558696    0    0     0     0 26161 28630  2  5 93  0  0
 0  0   2560 883528   5796 6558696    0    0     0     0 24145 26234  2  5 93  0  0
 0  0   2560 883124   5796 6558696    0    0     0     0 24916 26923  2  5 93  0  0
 1  0   2560 883368   5796 6558700    0    0     0    36 25686 27696  2  5 93  0  0
 0  0   2560 883332   5796 6558728    0    0     0     0 24063 26111  3  4 93  0  0
 0  0   2560 882800   5796 6558728    0    0     0     0 26257 28346  3  5 92  0  0
 0  0   2560 882636   5796 6558728    0    0     0     0 24334 25985  2  5 93  0  0
 1  0   2560 883104   5796 6558728    0    0     0     0 25498 27501  3  5 92  0  0
 0  0   2560 882500   5796 6558728    0    0     0     0 23780 26255  2  4 94  0  0
 0  0   2560 882596   5796 6558728    0    0     0   248 25431 27744  2  5 93  0  0
 1  0   2560 876148   5796 6558728    0    0     0     0 21894 23880  3  5 92  0  0
 0  0   2560 858676   5796 6558732    0    0     0     4 23010 24998  4  6 90  0  0
 0  0   2560 858736   5796 6558756    0    0     0     0 22495 24232  3  5 92  0  0
 1  0   2560 858688   5796 6558756    0    0     0     0 25034 27118  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   2560 858360   5796 6558756    0    0     0   172 24614 26501  3  5 93  0  0
 0  0   2560 858788   5796 6558772    0    0     0     0 24571 26435  2  4 94  0  0
 1  0   2560 858404   5796 6558772    0    0     0     0 25390 27236  3  5 92  0  0
 0  0   2560 858508   5796 6558784    0    0     0     0 23714 25772  2  5 93  0  0
 0  0   2560 858528   5796 6558784    0    0     0     0 25183 27090  2  5 93  0  0
 1  0   2560 859008   5796 6558784    0    0     0     0 23163 25302  2  4 94  0  0
 0  0   2560 859084   5796 6558800    0    0     0     0 24882 27235  3  5 92  0  0
 0  0   2560 858612   5796 6558800    0    0     0     0 25630 28240  3  5 93  0  0
 0  0   2560 858176   5796 6558800    0    0     0     0 24404 26693  2  5 93  0  0
 0  0   2560 858536   5796 6558800    0    0     0     0 24098 26371  2  5 93  0  0
 2  0   2560 857712   5796 6558800    0    0     0     8 22629 24701  2  5 93  0  0
 1  0   2560 858484   5796 6558804    0    0     0     0 25112 27544  3  5 92  0  0
 0  0   2560 857980   5796 6558816    0    0     0     0 24394 26211  2  5 93  0  0
 0  0   2560 858508   5796 6558816    0    0     0     0 24436 26629  3  5 93  0  0
 0  0   2560 858076   5796 6558816    0    0     0     0 26131 28533  2  5 94  0  0
 1  0   2560 882456   5796 6558832    0    0     0   272 23800 25329  8  8 84  0  0
 0  0   2560 883016   5796 6558832    0    0     0     0 24591 26621  3  5 93  0  0
 1  0   2560 882796   5796 6558836    0    0     0     0 25014 27279  2  5 93  0  0
 0  0   2560 882320   5796 6558844    0    0     0     0 24191 26444  2  5 93  0  0
 0  0   2560 882432   5796 6558848    0    0     0     0 22901 25351  2  4 94  0  0
 0  0   2560 883000   5796 6558848    0    0     0     0 27288 29303  2  5 92  0  0
