procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   2560 851212   5796 6619588    0    0     0     1    0    1  0  0 100  0  0
 1  0   2560 839496   5796 6619740    0    0     0     0 9750 9303  5  6 90  0  0
 0  0   2560 837100   5796 6619740    0    0     0     0 4822 4887  1  2 97  0  0
 0  0   2560 836720   5796 6619740    0    0     0     0 4764 4787  1  2 97  0  0
 0  0   2560 836412   5796 6619740    0    0     0     0 4245 4364  1  1 98  0  0
 0  0   2560 836452   5796 6619740    0    0     0     0 4164 4243  1  2 98  0  0
 0  0   2560 835912   5796 6619740    0    0     0   132 4226 4286  1  2 97  0  0
 1  0   2560 835916   5796 6619740    0    0     0     0 3704 3725  1  1 98  0  0
 0  0   2560 835800   5796 6619740    0    0     0     0 3038 3157  1  2 98  0  0
 0  0   2560 836064   5796 6619740    0    0     0     0 4257 4417  1  2 98  0  0
 0  0   2560 835712   5796 6619740    0    0     0     0 4574 4760  1  1 98  0  0
 0  0   2560 836000   5796 6619744    0    0     0     0 4842 4982  1  1 98  0  0
 0  0   2560 836064   5796 6619744    0    0     0     0 4191 4292  1  1 98  0  0
 0  0   2560 835716   5796 6619744    0    0     0     0 4482 4566  1  1 98  0  0
 0  0   2560 835396   5796 6619748    0    0     0     0 4235 4274  0  1 99  0  0
 1  0   2560 835532   5796 6619756    0    0     0     0 4250 4353  1  2 98  0  0
 0  0   2560 835376   5796 6619756    0    0     0     0 4656 4814  1  2 98  0  0
 0  0   2560 835236   5796 6619756    0    0     0     0 4719 4834  1  1 98  0  0
 0  0   2560 834924   5796 6619756    0    0     0     0 4484 4546  1  2 97  0  0
 0  0   2560 834828   5796 6619756    0    0     0     0 4293 4502  1  1 98  0  0
 0  0   2560 834608   5796 6619756    0    0     0   142 4897 5114  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 834628   5796 6619760    0    0     0     0 4471 4541  1  1 98  0  0
 0  0   2560 834176   5796 6619760    0    0     0     0 5171 5252  1  2 97  0  0
 0  0   2560 834116   5796 6619760    0    0     0     0 4612 4539  1  2 97  0  0
 0  0   2560 833924   5796 6619760    0    0     0     0 4551 4619  0  2 98  0  0
 0  0   2560 833924   5796 6619760    0    0     0     0 4437 4414  1  1 98  0  0
 0  0   2560 833668   5796 6619760    0    0     0     0 3954 3876  1  2 98  0  0
 0  0   2560 833700   5796 6619764    0    0     0     0 4532 4703  1  1 98  0  0
 0  0   2560 833576   5796 6619768    0    0     0     0 4850 5013  1  1 99  0  0
 2  0   2560 833836   5796 6619768    0    0     0     0 4395 4546  0  2 98  0  0
 0  0   2560 833580   5796 6619768    0    0     0     0 4996 5257  1  1 98  0  0
 0  0   2560 833648   5796 6619772    0    0     0     0 4399 4508  1  1 98  0  0
 0  0   2560 833372   5796 6619776    0    0     0     0 4523 4450  1  2 97  0  0
 0  0   2560 808656   5796 6619780    0    0     0     4 4644 4610  4  3 94  0  0
 0  0   2560 808660   5796 6619780    0    0     0     0 4433 4528  1  1 98  0  0
 0  0   2560 808952   5796 6619780    0    0     0     0 4072 4246  1  2 98  0  0
 0  0   2560 808728   5796 6619780    0    0     0     0 4319 4348  1  2 97  0  0
 0  0   2560 808988   5796 6619780    0    0     0    68 4950 5054  1  2 97  0  0
 0  0   2560 808880   5796 6619780    0    0     0     0 4901 4951  1  2 97  0  0
 0  0   2560 808980   5796 6619780    0    0     0     0 3389 3418  1  1 98  0  0
 1  0   2560 808508   5796 6619788    0    0     0     0 4612 4798  1  2 98  0  0
 1  0   2560 808284   5796 6619796    0    0     0     0 4869 5067  1  2 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 808232   5796 6619796    0    0     0     4 4836 4915  1  2 97  0  0
 1  0   2560 808292   5796 6619804    0    0     0     0 4665 4652  1  2 97  0  0
 0  0   2560 808296   5796 6619808    0    0     0     0 4559 4739  1  1 98  0  0
 0  0   2560 808396   5796 6619816    0    0     0     0 4826 5147  1  2 98  0  0
 0  0   2560 808308   5796 6619816    0    0     0     0 4163 4355  1  1 98  0  0
 0  0   2560 808328   5796 6619816    0    0     0     0 4386 4438  1  2 97  0  0
 0  0   2560 808380   5796 6619816    0    0     0     0 4131 4181  1  1 98  0  0
 0  0   2560 808468   5796 6619816    0    0     0     0 4449 4606  1  1 98  0  0
 0  0   2560 808404   5796 6619816    0    0     0   168 4737 5051  1  1 98  0  0
 1  0   2560 831360   5796 6619820    0    0     0    20 4753 4770  2  2 96  0  0
 0  0   2560 832388   5796 6619820    0    0     0   252 4946 4668  7  3 90  0  0
 0  0   2560 832576   5796 6619824    0    0     0     0 4659 4846  1  2 97  0  0
 0  0   2560 832672   5796 6619832    0    0     0     0 4625 4680  1  1 98  0  0
 0  0   2560 832992   5796 6619832    0    0     0     0 3882 3956  0  2 98  0  0
 0  0   2560 832548   5796 6619832    0    0     0     0 4264 4335  1  2 98  0  0
 0  0   2560 832728   5796 6619832    0    0     0     0 4417 4459  1  2 98  0  0
 0  0   2560 832600   5796 6619832    0    0     0     0 4056 4046  1  2 98  0  0
 0  0   2560 832536   5796 6619836    0    0     0     0 4608 4699  1  2 97  0  0
 4  0   2560 832504   5796 6619836    0    0     0     0 4510 4509  1  2 97  0  0
 1  0   2560 832344   5796 6619836    0    0     0     0 4895 4939  1  2 97  0  0
 0  0   2560 832160   5796 6619836    0    0     0     0 4556 4653  1  2 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 831904   5796 6619836    0    0     0     0 4401 4413  1  2 98  0  0
 0  0   2560 831792   5796 6619840    0    0     0     0 4422 4321  1  1 98  0  0
 0  0   2560 831844   5796 6619848    0    0     0     0 4891 5016  1  2 98  0  0
 0  0   2560 831724   5796 6619848    0    0     0     0 4031 3893  1  2 98  0  0
 0  0   2560 831756   5796 6619848    0    0     0   156 4224 4238  1  2 97  0  0
 0  0   2560 831916   5796 6619848    0    0     0     0 4170 4116  1  2 98  0  0
 0  0   2560 832236   5796 6619848    0    0     0     0 4549 4611  1  2 98  0  0
 0  0   2560 832204   5796 6619848    0    0     0     0 4656 4858  1  2 98  0  0
 0  0   2560 832300   5796 6619848    0    0     0     0 4833 4959  1  2 97  0  0
 0  0   2560 832404   5796 6619848    0    0     0     0 4810 4956  1  2 97  0  0
 0  0   2560 832436   5796 6619848    0    0     0     0 4310 4406  1  1 98  0  0
 0  0   2560 832304   5796 6619848    0    0     0     0 4606 4846  1  2 98  0  0
 0  0   2560 832400   5796 6619856    0    0     0     0 4851 5041  1  2 98  0  0
 0  0   2560 832432   5796 6619856    0    0     0     0 4430 4405  1  2 98  0  0
 0  0   2560 832372   5796 6619860    0    0     0     0 4656 4669  1  2 98  0  0
 0  0   2560 832344   5796 6619864    0    0     0    52 4380 4357  1  2 97  0  0
 0  0   2560 832440   5796 6619864    0    0     0     0 3887 3973  1  1 98  0  0
 0  0   2560 832184   5796 6619864    0    0     0    38 4441 4520  1  2 98  0  0
 1  0   2560 832476   5796 6619872    0    0     0     0 5002 5091  1  2 98  0  0
 0  0   2560 832548   5796 6619872    0    0     0     0 4304 4406  1  2 97  0  0
 4  0   2560 832508   5796 6619872    0    0     0     0 4903 4933  1  2 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 832508   5796 6619872    0    0     0     0 4602 4644  1  2 98  0  0
 0  0   2560 832252   5796 6619872    0    0     0     0 4501 4648  1  1 98  0  0
 0  0   2560 832476   5796 6619880    0    0     0     0 4513 4602  1  2 97  0  0
 0  0   2560 832700   5796 6619880    0    0     0     0 4382 4453  1  2 98  0  0
 0  0   2560 832572   5796 6619880    0    0     0     0 4261 4191  1  1 98  0  0
 0  0   2560 832572   5796 6619880    0    0     0     0 4435 4544  1  2 98  0  0
 0  0   2560 832444   5796 6619880    0    0     0     0 4076 4182  1  1 98  0  0
 0  0   2560 832348   5796 6619900    0    0     0     0 4308 4455  1  1 98  0  0
 0  0   2560 832348   5796 6619900    0    0     0     0 4488 4317  1  3 97  0  0
 0  0   2560 807992   5796 6619900    0    0     0     4 4849 4475  4  3 93  0  0
