Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-2) 	06/22/26 	_x86_64_	(4 CPU)

16:20:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:20:06     all    8.18    0.00    3.84    0.00    1.02    1.28    0.00    0.00    0.00   85.68
16:20:07     all    8.56    0.00    3.78    0.00    0.76    1.26    0.00    0.00    0.00   85.64
16:20:08     all    5.87    0.00    3.06    0.00    0.51    0.51    0.00    0.00    0.00   90.05
16:20:09     all    3.05    0.00    1.02    0.00    0.51    0.76    0.00    0.00    0.00   94.66
16:20:10     all    3.52    0.00    2.01    0.00    0.50    0.50    0.00    0.00    0.00   93.47
16:20:11     all    2.50    0.00    1.00    0.00    0.25    0.25    0.00    0.00    0.00   96.00
16:20:12     all    1.01    0.00    0.76    0.00    0.25    0.00    0.00    0.00    0.00   97.98
16:20:13     all    1.00    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.00
16:20:14     all    0.50    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   98.24
16:20:15     all    1.25    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   97.49
16:20:16     all    0.75    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.49
16:20:17     all    1.00    0.00    1.00    0.00    0.25    0.00    0.00    0.00    0.00   97.76
16:20:18     all    0.75    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   98.24
16:20:19     all    0.50    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.74
16:20:20     all    0.75    0.00    1.00    0.00    0.25    0.00    0.00    0.00    0.00   97.99
16:20:21     all    0.75    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.25
16:20:22     all    0.75    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.25
16:20:23     all    0.50    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.74
16:20:24     all    0.75    0.00    0.75    0.00    0.25    0.50    0.00    0.00    0.00   97.75
16:20:25     all    1.00    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   98.00
16:20:26     all    0.50    0.00    1.25    0.00    0.25    0.25    0.00    0.00    0.00   97.75
16:20:27     all    0.75    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.49
16:20:28     all    0.25    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   98.74
16:20:29     all    1.25    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   97.99
16:20:30     all    1.00    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   97.76
16:20:31     all    0.50    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   98.49
16:20:32     all    0.50    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   98.50
16:20:33     all    0.25    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   98.75
16:20:34     all    1.01    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   98.74
16:20:35     all    0.75    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   98.01
16:20:36     all    0.25    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   99.24
16:20:37     all    0.50    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.75
16:20:38     all    0.75    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.50
16:20:39     all    0.75    0.00    0.25    0.00    0.50    0.00    0.00    0.00    0.00   98.50
16:20:40     all    0.51    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.98
16:20:41     all    0.99    0.00    0.99    0.00    0.25    0.50    0.00    0.00    0.00   97.27
16:20:42     all    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
16:20:43     all    0.75    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.25
16:20:44     all    1.00    0.00    1.00    0.00    0.25    0.00    0.00    0.00    0.00   97.76
16:20:45     all    0.76    0.00    0.25    0.00    0.25    0.50    0.00    0.00    0.00   98.24
16:20:46     all    0.50    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   98.74
16:20:47     all    1.00    0.00    0.25    0.00    0.50    0.00    0.00    0.00    0.00   98.25
16:20:48     all    0.75    0.00    1.24    0.00    0.25    0.25    0.00    0.00    0.00   97.51
16:20:49     all    0.50    0.00    0.50    0.00    0.25    0.25    0.25    0.00    0.00   98.24
16:20:50     all    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
16:20:51     all    0.50    0.00    0.50    0.00    0.75    0.00    0.25    0.00    0.00   97.99
16:20:52     all    1.00    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   98.00
16:20:53     all    1.00    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.00
16:20:54     all    0.25    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.98
16:20:55     all    1.25    0.00    0.50    0.00    0.50    0.25    0.00    0.00    0.00   97.51
16:20:56     all    0.50    0.00    1.01    0.00    0.25    0.00    0.00    0.00    0.00   98.24
16:20:57     all    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50
16:20:58     all    0.51    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.99
16:20:59     all    0.50    0.00    0.75    0.00    0.50    0.00    0.00    0.00    0.00   98.25
16:21:00     all    0.75    0.00    0.50    0.00    0.25    0.50    0.00    0.00    0.00   97.99
16:21:01     all    0.50    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   98.50
16:21:02     all    1.25    0.00    1.00    0.00    0.25    0.00    0.00    0.00    0.00   97.50
16:21:03     all    0.75    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.50
16:21:04     all    1.00    0.00    1.25    0.00    0.25    0.00    0.00    0.00    0.00   97.50
16:21:05     all    1.25    0.00    0.50    0.00    0.50    0.25    0.00    0.00    0.00   97.49
16:21:06     all    2.02    0.00    2.52    0.00    0.25    0.25    0.00    0.00    0.00   94.96
16:21:07     all    1.00    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.25
16:21:08     all    0.25    0.00    0.75    0.00    0.75    0.00    0.00    0.00    0.00   98.25
16:21:09     all    0.76    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   98.49
16:21:10     all    1.00    0.00    0.75    0.00    0.00    0.50    0.00    0.00    0.00   97.76
