Linux 4.18.0-425.3.1.el8.x86_64 (l-dbm-labroom-1) 	西元2026年06月23日 	_x86_64_	(4 CPU)

00時20分04秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
00時20分05秒  all    9.98    0.00    5.24    0.00    0.50    0.75    0.00    0.00    0.00   83.54
00時20分06秒  all    0.00    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   99.25
00時20分07秒  all    0.75    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.50
00時20分08秒  all    0.00    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.49
00時20分09秒  all    1.00    0.00    1.00    0.00    0.25    0.50    0.00    0.00    0.00   97.24
00時20分10秒  all    1.50    0.00    2.01    0.00    0.50    1.00    0.00    0.00    0.00   94.99
00時20分11秒  all    2.01    0.00    2.01    0.00    0.25    1.00    0.00    0.00    0.00   94.74
00時20分12秒  all    1.27    0.00    1.52    0.00    0.51    1.01    0.00    0.00    0.00   95.70
00時20分13秒  all    1.51    0.00    2.02    0.00    0.50    1.26    0.00    0.00    0.00   94.71
00時20分14秒  all    1.52    0.00    1.77    0.00    0.51    1.01    0.00    0.00    0.00   95.19
00時20分15秒  all    2.00    0.00    2.25    0.00    1.00    1.50    0.00    0.00    0.00   93.25
00時20分16秒  all    1.78    0.00    1.53    0.00    0.51    1.02    0.00    0.00    0.00   95.17
00時20分17秒  all    1.27    0.00    1.78    0.00    0.25    0.76    0.00    0.00    0.00   95.93
00時20分18秒  all    1.74    0.00    1.99    0.00    0.99    1.49    0.00    0.00    0.00   93.80
00時20分19秒  all    5.34    0.00    2.80    0.00    0.25    1.02    0.00    0.00    0.00   90.59
00時20分20秒  all    3.27    0.00    2.51    0.00    0.25    1.01    0.00    0.00    0.00   92.96
00時20分21秒  all    1.51    0.00    2.01    0.00    0.75    1.51    0.00    0.00    0.00   94.22
