procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0   2560 1071032   5796 6431808    0    0     0     1    0    1  0  0 100  0  0
 0  0   2560 1059348   5796 6431912    0    0     0     0 34650 34060  4  7 90  0  0
 2  0   2560 1058244   5796 6431912    0    0     0     0 28250 31176  3  5 92  0  0
 0  0   2560 1057672   5796 6431912    0    0     0     0 28034 30635  3  5 92  0  0
 1  0   2560 1057172   5796 6431912    0    0     0     0 29577 32412  3  7 91  0  0
 1  0   2560 1056520   5796 6431948    0    0     0    29 28557 31080  4  7 89  0  0
 1  0   2560 1056188   5796 6431948    0    0     0     0 30325 33080  3  6 91  0  0
 1  0   2560 1056252   5796 6431948    0    0     0     0 29516 33246  2  6 92  0  0
 0  0   2560 1056232   5796 6431948    0    0     0     0 28861 31475  2  6 92  0  0
 2  0   2560 1055864   5796 6431948    0    0     0     0 27408 29846  2  7 91  0  0
 3  0   2560 1054184   5796 6431948    0    0     0     0 28543 31145  3  5 92  0  0
 1  0   2560 1055392   5796 6431972    0    0     0    26 26462 28928  4  7 89  0  0
 0  0   2560 1055456   5796 6431972    0    0     0     0 27293 28212  3  6 91  0  0
 0  0   2560 1054964   5796 6431972    0    0     0     0 27395 29659  3  6 91  0  0
 1  0   2560 1054468   5796 6431984    0    0     0   187 27090 29287  3  6 92  0  0
 0  0   2560 1054864   5796 6431984    0    0     0     8 29725 31938  2  6 92  0  0
 1  0   2560 1052852   5796 6431992    0    0     0    24 29205 31708  4  7 90  0  0
 0  0   2560 1054656   5796 6432020    0    0     0     0 27782 30198  3  6 91  0  0
 2  0   2560 1054504   5796 6432020    0    0     0     0 27606 29684  2  6 92  0  0
 1  0   2560 1054660   5796 6432020    0    0     0     0 29865 31858  3  6 91  0  0
 0  0   2560 1054808   5796 6432020    0    0     0     0 30333 33061  3  6 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 1054732   5796 6432024    0    0     0     0 30089 33045  3  6 91  0  0
 0  0   2560 1054156   5796 6432052    0    0     0    41 28233 31030  3  7 91  0  0
 0  0   2560 1054312   5796 6432052    0    0     0     0 27982 29791  2  5 92  0  0
 1  0   2560 1053964   5796 6432052    0    0     0     0 28351 30589  3  6 91  0  0
 0  0   2560 1052052   5796 6432052    0    0     0    24 28022 30284  3  6 92  0  0
 0  0   2560 1051840   5796 6432052    0    0     0     0 26822 29368  2  5 93  0  0
 1  0   2560 1052552   5796 6432060    0    0     0     0 26930 28854  2  6 92  0  0
 0  0   2560 1052536   5796 6432092    0    0     0    26 27787 29615  4  7 89  0  0
 2  0   2560 1052664   5796 6432092    0    0     0     0 28857 31494  2  6 92  0  0
 1  0   2560 1052612   5796 6432092    0    0     0    44 28620 30934  3  6 91  0  0
 0  0   2560 1052788   5796 6432096    0    0     0     0 28271 30801  2  5 93  0  0
 0  0   2560 1052884   5796 6432100    0    0     0     0 28051 30641  3  5 92  0  0
 0  0   2560 1050960   5796 6432116    0    0     0     0 26764 28764  3  6 92  0  0
 0  0   2560 1052788   5796 6432132    0    0     0    22 25640 27862  3  7 90  0  0
 0  0   2560 1052188   5796 6432132    0    0     0    84 28120 29703  2  6 92  0  0
 0  0   2560 1052020   5796 6432132    0    0     0     0 29288 31822  2  5 93  0  0
 0  0   2560 1051968   5796 6432132    0    0     0     0 29417 32310  2  5 93  0  0
 0  0   2560 1051984   5796 6432132    0    0     0     0 28035 30668  2  5 94  0  0
 1  0   2560 1049616   5796 6432172    0    0     0    24 30358 32939  3  7 90  0  0
 0  0   2560 1027848   5796 6432176    0    0     0     4 28560 31590  5  7 89  0  0
 0  0   2560 1028256   5796 6432180    0    0     0     0 26553 29239  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 1028092   5796 6432184    0    0     0     0 28731 30077  3  5 92  0  0
 0  0   2560 1027888   5796 6432192    0    0     0     0 24305 26250  3  5 92  0  0
 1  0   2560 1027996   5796 6432192    0    0     0    60 28769 30194  3  6 91  0  0
 2  0   2560 1026684   5796 6432220    0    0     0    20 28303 30480  4  8 89  0  0
 4  0   2560 1027152   5796 6432216    0    0     0     0 27780 30116  2  5 93  0  0
