Linux 4.18.0-553.144.1.el8_10.x86_64 (g-test-poc-2) 	07/17/26 	_x86_64_	(4 CPU)

08:50:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:50:35     all    2.24    0.00    2.74    0.00    0.75    0.75    0.00    0.00    0.00   93.53
08:50:36     all    0.76    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.73
08:50:37     all    1.49    0.00    1.00    0.00    0.75    0.00    0.25    0.00    0.00   96.52
08:50:38     all    1.02    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.48
08:50:39     all    1.49    0.00    1.00    0.00    0.00    0.50    0.00    0.00    0.00   97.01
08:50:40     all    1.25    0.00    0.50    0.25    0.50    0.25    0.00    0.00    0.00   97.25
08:50:41     all    1.01    0.00    0.75    0.25    0.50    0.25    0.00    0.00    0.00   97.24
08:50:42     all    1.00    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   97.99
08:50:43     all    1.01    0.00    1.01    0.00    0.00    0.00    0.25    0.00    0.00   97.74
08:50:44     all    0.75    0.00    1.00    0.00    0.25    0.50    0.00    0.00    0.00   97.51
08:50:45     all    1.01    0.00    0.25    0.00    0.50    0.00    0.25    0.00    0.00   97.99
08:50:46     all    0.51    0.00    0.76    0.00    0.25    0.25    0.00    0.00    0.00   98.23
08:50:47     all    1.50    0.00    0.50    0.25    0.50    0.00    0.00    0.00    0.00   97.26
08:50:48     all    0.76    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   98.49
08:50:49     all    0.75    0.00    0.50    0.00    0.50    0.50    0.00    0.00    0.00   97.74
08:50:50     all    1.01    0.00    0.76    0.00    0.50    0.25    0.00    0.00    0.00   97.48
08:50:51     all    1.26    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   97.99
08:50:52     all    1.00    0.00    1.25    0.25    0.25    0.00    0.25    0.00    0.00   96.99
08:50:53     all    1.01    0.00    0.50    0.00    0.75    0.00    0.00    0.00    0.00   97.74
08:50:54     all    1.50    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   97.49
08:50:55     all    0.50    0.00    1.01    0.00    0.25    0.25    0.00    0.00    0.00   97.99
08:50:56     all    1.50    0.00    0.25    0.00    0.75    0.25    0.00    0.00    0.00   97.26
08:50:57     all    0.76    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   98.49
08:50:58     all    1.01    0.00    0.76    0.00    0.25    0.00    0.00    0.00    0.00   97.98
08:50:59     all    1.01    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   98.49
08:51:00     all    0.75    0.00    0.50    0.00    0.75    0.25    0.00    0.00    0.00   97.74
08:51:01     all    1.49    0.00    1.00    0.25    0.25    0.25    0.00    0.00    0.00   96.77
08:51:02     all    1.01    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   98.74
08:51:03     all    0.50    0.00    0.75    0.00    0.75    0.25    0.00    0.00    0.00   97.75
08:51:04     all    1.26    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   97.99
08:51:05     all    0.76    0.00    0.51    0.00    0.25    0.25    0.00    0.00    0.00   98.23
08:51:06     all    1.49    0.00    0.74    0.00    0.50    0.50    0.00    0.00    0.00   96.78
08:51:07     all    0.75    0.00    1.00    0.25    0.25    0.00    0.00    0.00    0.00   97.74
08:51:08     all    0.76    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.73
08:51:09     all    1.00    0.00    1.00    0.00    0.25    0.00    0.00    0.00    0.00   97.76
08:51:10     all    1.26    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   97.73
08:51:11     all    1.25    0.00    0.50    0.00    0.25    0.25    0.25    0.00    0.00   97.49
08:51:12     all    0.99    0.00    0.74    0.25    0.25    0.50    0.00    0.00    0.00   97.27
08:51:13     all    1.01    0.00    0.25    0.00    0.51    0.00    0.00    0.00    0.00   98.23
08:51:14     all    1.00    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.25
08:51:15     all    0.50    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   98.49
08:51:16     all    1.01    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   98.23
08:51:17     all    1.00    0.00    0.75    0.00    0.75    0.50    0.00    0.00    0.00   97.01
08:51:18     all    1.01    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   97.99
08:51:19     all    1.01    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.24
08:51:20     all    0.75    0.00    1.00    0.00    0.50    0.25    0.00    0.00    0.00   97.50
08:51:21     all    1.26    0.00    0.51    0.00    0.51    0.00    0.00    0.00    0.00   97.73
08:51:22     all    1.26    0.00    0.75    0.00    0.25    0.00    0.25    0.00    0.00   97.49
08:51:23     all    1.75    0.00    0.75    0.75    0.25    0.50    0.25    0.00    0.00   95.75
08:51:24     all    1.00    0.00    0.75    0.00    0.50    0.00    0.00    0.00    0.00   97.76
08:51:25     all    1.25    0.00    0.75    0.00    0.25    0.50    0.00    0.00    0.00   97.24
08:51:26     all    0.76    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.73
08:51:27     all    0.75    0.00    1.00    0.00    0.50    0.25    0.00    0.00    0.00   97.50
08:51:28     all    0.75    0.00    1.01    0.00    0.50    0.25    0.00    0.00    0.00   97.49
08:51:29     all    4.02    0.00    3.02    0.00    0.50    0.25    0.25    0.00    0.00   91.96
08:51:30     all    1.00    0.00    1.00    0.00    0.50    0.50    0.00    0.00    0.00   96.99
08:51:31     all    1.02    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.48
08:51:32     all    1.00    0.00    0.75    0.00    0.50    0.25    0.00    0.00    0.00   97.51
08:51:33     all    1.26    0.00    0.50    0.00    0.50    0.25    0.00    0.00    0.00   97.48
08:51:34     all    1.01    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   98.24
08:51:35     all    1.76    0.00    2.01    0.00    0.75    0.25    0.00    0.00    0.00   95.23
08:51:36     all    1.01    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.48
08:51:37     all    1.26    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   97.73
