ts_ns,query_type,latency_ms
1784049497202132142,select,462.605
1784049497670286063,update,402.853
1784049498181083890,select,386.404
1784049498572855248,update,409.126
1784049499089561794,select,377.295
1784049499472013797,update,412.153
1784049499991936919,select,394.977
1784049500392197618,update,413.552
1784049500913499254,select,384.122
1784049501302860107,update,408.945
1784049501819496345,select,387.265
1784049502212103137,update,420.127
1784049502740096841,select,388.903
1784049503134151868,update,423.124
1784049503665208602,select,394.422
1784049504064759725,update,400.565
1784049504572824471,select,399.688
1784049504977770801,update,409.102
1784049505494485738,select,395.991
1784049505896188157,update,406.202
1784049506410445167,select,392.620
1784049506808285585,update,399.663
1784049507315872044,select,382.194
1784049507703291845,update,405.861
1784049508216835852,select,381.447
1784049508603629625,update,408.329
1784049509119835931,select,380.337
1784049509505738290,update,418.273
1784049510031908012,select,401.901
1784049510439077833,update,402.739
1784049510949541549,select,382.291
1784049511337063879,update,418.690
1784049511863770836,select,387.870
1784049512256937866,update,410.319
1784049512775372545,select,391.513
1784049513172104240,update,414.856
1784049513694738242,select,395.549
1784049514095574289,update,412.325
1784049514615918279,select,393.574
1784049515015037068,update,405.671
1784049515528254402,select,403.232
1784049515936828410,update,405.403
1784049516450259224,select,382.250
1784049516837857896,update,414.050
1784049517359858398,select,383.207
1784049517748789703,update,405.398
1784049518262445690,select,394.970
1784049518662807221,update,397.004
1784049519167592129,select,394.589
1784049519567256219,update,407.910
1784049520083246817,select,387.722
1784049520476516689,update,400.754
1784049520985095985,select,384.257
1784049521374558940,update,406.612
1784049521888920240,select,404.662
1784049522299245972,update,406.127
1784049522813032165,select,406.297
1784049523224675393,update,412.881
1784049523745406207,select,396.664
1784049524147407892,update,413.751
1784049524669006686,select,387.858
1784049525062176049,update,416.700
1784049525586731042,select,402.149
1784049525994269366,update,409.622
1784049526511778012,select,377.320
1784049526894389598,update,408.499
1784049527410702889,select,392.000
1784049527808402375,update,403.275
1784049528319693864,select,393.858
1784049528718898950,update,413.100
1784049529239720973,select,371.248
1784049529616231279,update,412.974
1784049530136923348,select,384.082
1784049530526222519,update,412.241
1784049531046227899,select,388.513
1784049531440178692,update,414.813
1784049531962987994,select,383.200
1784049532351424698,update,409.543
1784049532868772533,select,392.781
1784049533266854630,update,407.831
1784049533782570767,select,379.367
1784049534167112504,update,413.592
1784049534688726619,select,389.745
1784049535083710365,update,402.256
1784049535593663829,select,385.606
1784049535984496945,update,405.127
1784049536497506546,select,389.446
1784049536892126104,update,410.056
1784049537410250167,select,392.442
1784049537807958391,update,406.910
1784049538322836760,select,379.517
1784049538707896191,update,400.341
1784049539216278422,select,390.636
1784049539612146530,update,405.629
1784049540125462363,select,382.637
1784049540513377427,update,412.156
1784049541033837940,select,380.141
1784049541419688115,update,412.528
1784049541940360162,select,395.846
1784049542341438627,update,456.295
1784049542905366877,select,395.894
1784049543306755940,update,407.821
1784049543822686136,select,388.100
1784049544216231840,update,399.570
1784049544723639229,select,382.728
1784049545111762566,update,410.686
1784049545630425761,select,389.966
1784049546025736229,update,406.927
1784049546540393799,select,393.986
1784049546939617795,update,421.187
1784049547468515398,select,404.315
1784049547878051026,update,424.740
1784049548411223465,select,388.430
1784049548805109466,update,423.691
1784049549336725002,select,385.145
1784049549727206642,update,398.010
1784049550233101600,select,375.765
1784049550614153770,update,417.364
1784049551139306595,select,384.885
1784049551529575870,update,402.131
1784049552039392092,select,393.237
1784049552437805032,update,416.952
1784049552962689124,select,375.710
1784049553344006050,update,396.177
1784049553848327347,select,392.050
1784049554245693112,update,414.581
1784049554768057001,select,397.675
1784049555170955704,update,454.122
1784049555732660551,select,390.197
1784049556128014813,update,409.859
1784049556645411674,select,388.957
1784049557039417285,update,407.568
