procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  1      0 13421072     28 1202948    0    0   121   240  672  960  2  1 97  0  0
 0  0      0 13376756     28 1203344    0    0   224  7317 52034 63899 21 14 62  3  0
 0  0      0 13377084     28 1203272    0    0     0   382 5438 8558  2  2 96  1  0
 1  0      0 13376844     28 1203260    0    0     0   366 4749 7290  2  2 96  0  0
 1  0      0 13376876     28 1203260    0    0     0   425 5169 7968  2  2 96  1  0
 0  0      0 13376348     28 1203220    0    0     0   653 6015 8779  1  3 95  1  0
 0  0      0 13376124     28 1203208    0    0     0   870 6383 9376  2  2 96  1  0
 0  0      0 13376060     28 1203172    0    0     0   363 5087 7540  2  2 96  1  0
 0  0      0 13375964     28 1203168    0    0     0   324 4754 7219  1  2 96  1  0
 0  0      0 13375996     28 1203144    0    0     0   356 4938 7746  2  2 97  0  0
 0  0      0 13375804     28 1203140    0    0     0  1008 6090 9129  2  2 96  1  0
 0  0      0 13375516     28 1203116    0    0     0   724 5694 8720  1  2 96  1  0
 0  0      0 13375468     28 1202788    0    0     0   418 4893 7450  1  2 97  0  0
 1  0      0 13375660     28 1202788    0    0     0   273 4581 6915  1  1 97  0  0
 1  0      0 13375468     28 1202784    0    0     0   342 4894 7478  2  2 96  0  0
 0  0      0 13366844     28 1202736    0    0     0  6403 31557 43012  9  8 78  5  0
 0  0      0 13366748     28 1202544    0    0     0   790 6610 9812  2  2 95  1  0
 0  0      0 13366620     28 1202528    0    0     0   528 5145 7641  2  2 96  1  0
 1  0      0 13366652     28 1202528    0    0     0   330 4758 7202  1  2 96  1  0
 1  0      0 13366668     28 1202524    0    0     0   372 5379 8217  1  2 96  1  0
 1  1      0 13366508     28 1202520    0    0     0   670 5965 9042  2  2 96  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13366220     28 1202496    0    0     0   818 6487 9481  2  2 96  1  0
 0  0      0 13366476     28 1202484    0    0     0   454 5044 7660  1  2 96  0  0
 2  0      0 13366252     28 1202480    0    0     0   325 4841 7297  1  2 97  1  0
 0  0      0 13366316     28 1202464    0    0     0   373 5012 7721  1  2 96  1  0
 0  0      0 13366092     28 1202416    0    0     0   631 5850 8632  2  2 96  1  0
 0  0      0 13366092     28 1202416    0    0     0   794 6249 9188  2  2 95  1  0
 0  0      0 13365740     28 1202376    0    0     0   418 4780 7079  1  2 97  0  0
 0  0      0 13365580     28 1202376    0    0     0   302 4572 6905  1  2 97  1  0
 0  0      0 13365516     28 1202372    0    0     0   326 5046 7780  1  2 97  0  0
 0  0      0 13359592     28 1202272    0    0     0  3280 17471 24127  5  5 88  2  0
 0  0      0 13359752     28 1202264    0    0     0   769 6490 9708  1  2 96  1  0
 0  0      0 13359848     28 1202252    0    0     0   446 4626 7246  1  2 97  1  0
 1  0      0 13359816     28 1202252    0    0     0   295 4396 6889  2  2 97  0  0
 1  0      0 13359976     28 1202248    0    0     0   329 4870 7612  1  2 97  1  0
 0  0      0 13360200     28 1202240    0    0     0   614 5676 8553  1  2 96  1  0
 1  0      0 13359816     28 1202196    0    0     0   840 6118 9153  2  3 95  1  0
 0  0      0 13359816     28 1202192    0    0     0   460 4662 7223  2  2 96  1  0
 1  0      0 13359848     28 1202176    0    0     0   299 4433 7009  1  2 97  0  0
 1  0      0 13359816     28 1202172    0    0     0   340 4773 7431  2  2 97  1  0
 0  0      0 13359976     28 1202172    0    0     0   933 5761 9032  1  2 96  1  0
 0  0      0 13359912     28 1202136    0    0     0   735 5736 8515  2  3 95  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13359688     28 1202124    0    0     0   388 4163 6740  1  2 97  0  0
 1  0      0 13359464     28 1202116    0    0     0   267 4231 6634  1  2 97  0  0
 0  0      0 13359496     28 1202116    0    0     0   286 4303 7058  1  2 97  0  0
 0  0      0 13356944     28 1201928    0    0     0  2892 15931 21151  4  5 89  2  0
 0  0      0 13357200     28 1202032    0    0     0   740 6128 9085  2  2 95  1  0
 1  0      0 13356912     28 1202012    0    0     0   424 4474 6999  1  2 96  0  0
 0  0      0 13357264     28 1201984    0    0     0   294 4309 6703  2  2 96  0  0
 0  0      0 13357312     28 1201976    0    0     0   285 4299 6832  1  2 97  1  0
 0  0      0 13357344     28 1201964    0    0     0   557 5461 8326  1  2 96  1  0
 0  0      0 13357440     28 1201952    0    0     0   755 5693 8573  1  2 96  1  0
 0  0      0 13357472     28 1201936    0    0     0   281 4283 6631  1  2 97  1  0
 0  0      0 13357504     28 1201936    0    0     0   332 4205 6561  1  1 97  0  0
 0  0      0 13357440     28 1201932    0    0     0   303 4610 7106  1  2 97  0  0
 0  0      0 13357664     28 1201908    0    0     0   584 5393 8265  1  2 97  1  0
 0  0      0 13357280     28 1201892    0    0     0   743 5719 8361  2  2 95  1  0
 0  0      0 13357360     28 1201872    0    0     0   261 4241 6519  2  2 97  0  0
 0  0      0 13357168     28 1201860    0    0     0   344 4115 6375  1  2 97  0  0
 0  0      0 13357264     28 1201860    0    0     0   307 4670 7250  2  2 96  0  0
 1  0      0 13356336     28 1201824    0    0     0  1479 9635 13798  3  3 93  1  0
 0  0      0 13354184     28 1201792    0    0     0   756 6577 9370  2  3 95  1  0
 0  0      0 13354380     28 1201800    0    0     0   284 4466 6800  1  2 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13354412     28 1201796    0    0     0   383 4216 6404  1  2 97  0  0
 0  0      0 13354492     28 1201792    0    0     0   285 4402 6733  2  2 97  0  0
 0  0      0 13354552     28 1201768    0    0     0   541 5586 8255  2  2 96  1  0
 0  0      0 13354328     28 1201768    0    0     0   745 5441 7999  1  2 96  1  0
