procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0   2560 774276   5796 6698924    0    0     0     1    0    0  0  0 100  0  0
 2  0   2560 751212   5796 6699072    0    0     0     0 23413 25067  8  9 83  0  0
 0  0   2560 750076   5796 6699072    0    0     0     0 25809 28251  2  6 92  0  0
 0  0   2560 748876   5796 6699092    0    0     0     0 25665 28150  3  5 92  0  0
 0  0   2560 748360   5796 6699092    0    0     0     0 27563 30250  3  5 92  0  0
 0  0   2560 748660   5796 6699092    0    0     0   152 26218 28643  2  6 92  0  0
 0  0   2560 748452   5796 6699092    0    0     0     0 26276 28710  2  5 93  0  0
 0  0   2560 748104   5796 6699092    0    0     0     0 24901 27649  3  5 93  0  0
 0  0   2560 747952   5796 6699092    0    0     0     0 25663 28037  2  5 92  0  0
 0  0   2560 725076   5796 6699112    0    0     0     4 26611 29263  5  6 89  0  0
 0  0   2560 725508   5796 6699112    0    0     0     0 23665 26187  2  5 93  0  0
 0  0   2560 725220   5796 6699148    0    0     0     0 23810 25927  2  5 93  0  0
 0  0   2560 724968   5796 6699148    0    0     0     0 24803 27147  3  5 92  0  0
 0  0   2560 724924   5796 6699148    0    0     0     0 23927 26697  3  5 93  0  0
 0  0   2560 724828   5796 6699168    0    0     0     0 26421 28692  3  6 91  0  0
 0  0   2560 725088   5796 6699168    0    0     0     0 25817 27888  2  5 93  0  0
 0  0   2560 724828   5796 6699168    0    0     0     0 27143 30076  2  5 93  0  0
 0  0   2560 724752   5796 6699168    0    0     0     0 23888 26102  2  4 93  0  0
 1  0   2560 723724   5796 6699168    0    0     0     0 27361 29535  3  6 92  0  0
 0  0   2560 723824   5796 6699168    0    0     0     0 28315 31068  3  6 91  0  0
 3  0   2560 723468   5796 6699168    0    0     0     0 28361 31265  3  5 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 723516   5796 6699180    0    0     0     0 25383 27717  2  4 94  0  0
 0  0   2560 723160   5796 6699180    0    0     0     0 29976 32458  2  6 92  0  0
 1  0   2560 723652   5796 6699180    0    0     0     0 25478 27834  3  5 92  0  0
 1  0   2560 723580   5796 6699180    0    0     0     0 27848 30533  3  6 92  0  0
 1  0   2560 723700   5796 6699180    0    0     0     0 27547 30053  3  5 93  0  0
 0  0   2560 723612   5796 6699180    0    0     0     0 26941 29633  2  5 93  0  0
 2  0   2560 746516   5796 6699196    0    0     0   116 25836 28439  5  6 89  0  0
 1  0   2560 747196   5796 6699196    0    0     0   160 26744 29515  6  6 89  0  0
 0  0   2560 747260   5796 6699200    0    0     0    88 27781 30361  3  5 93  0  0
 0  0   2560 747372   5796 6699200    0    0     0     0 28974 31585  3  6 91  0  0
 0  0   2560 747392   5796 6699200    0    0     0     0 28488 31505  3  5 92  0  0
 0  0   2560 747384   5796 6699212    0    0     0     0 28411 31361  3  6 92  0  0
 0  0   2560 746876   5796 6699212    0    0     0     0 27069 29914  3  6 91  0  0
 0  0   2560 746920   5796 6699212    0    0     0     0 25124 27540  3  5 92  0  0
 0  0   2560 746700   5796 6699212    0    0     0     0 29664 32675  3  6 91  0  0
 0  0   2560 746856   5796 6699212    0    0     0   140 26556 28963  2  5 93  0  0
 0  0   2560 747084   5796 6699212    0    0     0     0 27720 30353  2  5 93  0  0
 0  0   2560 746352   5796 6699212    0    0     0     0 26164 28800  3  5 92  0  0
 0  0   2560 746632   5796 6699212    0    0     0     0 29329 32275  2  6 92  0  0
 0  0   2560 747088   5796 6699244    0    0     0     0 26513 29064  3  5 92  0  0
 2  0   2560 746512   5796 6699244    0    0     0    20 26729 29072  3  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 746412   5796 6699256    0    0     0     0 29114 31744  3  6 91  0  0
 1  0   2560 746780   5796 6699272    0    0     0     0 25748 28271  3  5 92  0  0
 1  0   2560 746512   5796 6699276    0    0     0     0 28413 31306  3  5 92  0  0
 1  0   2560 746812   5796 6699276    0    0     0     0 28496 31006  2  5 92  0  0
 0  0   2560 746512   5796 6699276    0    0     0     0 28492 31153  2  5 93  0  0
 2  0   2560 746556   5796 6699276    0    0     0     0 25863 28506  2  5 93  0  0
 1  0   2560 746420   5796 6699276    0    0     0     0 28018 30939  3  6 92  0  0
 0  0   2560 746524   5796 6699276    0    0     0     0 29307 32181  3  6 91  0  0
 0  0   2560 746536   5796 6699276    0    0     0     0 30788 33409  3  5 92  0  0
 0  0   2560 747052   5796 6699284    0    0     0     0 29437 32003  2  6 92  0  0
 2  0   2560 747180   5796 6699288    0    0     0     0 27039 29633  3  6 92  0  0
 1  0   2560 747360   5796 6699312    0    0     0     0 27291 29917  2  5 92  0  0
 1  0   2560 746928   5796 6699312    0    0     0     0 26065 28603  3  5 92  0  0
 1  0   2560 746592   5796 6699312    0    0     0     0 28382 31198  2  4 94  0  0
 0  0   2560 746660   5796 6699312    0    0     0     0 26954 29777  2  5 92  0  0
 0  0   2560 746872   5796 6699312    0    0     0     0 28332 31264  2  5 92  0  0
 1  0   2560 746412   5796 6699312    0    0     0     0 26754 29464  3  5 92  0  0
 1  0   2560 746312   5796 6699316    0    0     0   406 29557 32220  3  6 91  0  0
 0  0   2560 746620   5796 6699316    0    0     0     0 28442 31058  3  5 92  0  0
 0  0   2560 760400   5796 6699316    0    0     0     0 5605 5444  2  2 97  0  0
 0  0   2560 760400   5796 6699316    0    0     0    36  504  518  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 760344   5796 6699316    0    0     0     0  460  459  0  0 100  0  0
 0  0   2560 760516   5796 6699328    0    0     0     0  450  463  0  0 100  0  0
