ts_ns,query_type,latency_ms
1784280563638251883,select,15.140
1784280563659510735,update,40.994
1784280563809500565,select,13.705
1784280563829242914,update,24.058
1784280563962196695,select,15.570
1784280563983987331,update,24.115
1784280564116672151,select,12.558
1784280564134839095,update,23.491
1784280564266916292,select,13.341
1784280564286249998,update,28.523
1784280564423507517,select,12.825
1784280564442176609,update,23.668
1784280564574308041,select,13.154
1784280564594008219,update,23.498
1784280564726598431,select,12.365
1784280564744738206,update,23.865
1784280564877099958,select,13.109
1784280564896155812,update,22.816
1784280565027981551,select,13.749
1784280565047911399,update,23.595
1784280565179790680,select,13.120
1784280565198411788,update,22.361
1784280565329407105,select,13.445
1784280565348850430,update,24.580
1784280565482250049,select,13.020
1784280565501149985,update,24.373
1784280565634355877,select,13.169
1784280565653473867,update,22.797
1784280565784924741,select,13.457
1784280565804162081,update,23.652
1784280565936449582,select,14.020
1784280565956383311,update,23.420
1784280566088459135,select,13.957
1784280566108296273,update,23.247
1784280566240195180,select,13.619
1784280566259603841,update,23.100
1784280566391473091,select,13.416
1784280566410693457,update,23.427
1784280566542612197,select,13.155
1784280566561555894,update,23.812
1784280566693694929,select,12.441
1784280566711966347,update,23.548
1784280566844062223,select,13.579
1784280566863445330,update,24.255
1784280566996437120,select,15.047
1784280567017857508,update,24.091
1784280567150959926,select,13.612
1784280567170646077,update,23.325
1784280567302988686,select,13.871
1784280567322665771,update,23.026
1784280567454375078,select,13.070
1784280567473353292,update,22.770
1784280567604785290,select,13.463
1784280567624371688,update,23.293
1784280567756750762,select,13.565
1784280567776246776,update,24.242
1784280567909491613,select,13.506
1784280567929262454,update,23.212
1784280568061120794,select,13.816
1784280568081151160,update,23.113
1784280568213335057,select,14.335
1784280568234223119,update,22.670
1784280568366102589,select,13.230
1784280568385417299,update,22.912
1784280568516657082,select,13.014
1784280568535517359,update,25.980
1784280568670372629,select,13.339
1784280568689568171,update,23.192
1784280568821755647,select,13.987
1784280568841769757,update,23.836
1784280568973983053,select,14.143
1784280568994230860,update,25.423
1784280569129808459,select,13.169
1784280569149193760,update,22.716
1784280569280359003,select,13.284
1784280569299292564,update,23.289
1784280569431442769,select,13.103
1784280569450449932,update,22.930
1784280569582302435,select,13.295
1784280569601460758,update,23.322
1784280569733088982,select,13.478
1784280569752485751,update,23.889
1784280569884892719,select,13.734
1784280569904304967,update,23.648
1784280570036753670,select,13.417
1784280570055793156,update,22.768
1784280570187305650,select,14.283
1784280570207503133,update,23.316
1784280570339430288,select,14.807
1784280570360596969,update,24.576
1784280570493914950,select,13.330
1784280570513285097,update,32.456
1784280570654365989,select,12.590
1784280570672747164,update,23.042
1784280570804349724,select,14.834
1784280570824876213,update,23.589
1784280570956787204,select,13.107
1784280570975510434,update,23.561
1784280571107505474,select,13.041
1784280571126264086,update,23.262
1784280571258864431,select,14.848
1784280571280226765,update,23.079
1784280571412195569,select,13.530
1784280571431648326,update,23.047
1784280571562751029,select,13.544
1784280571582099159,update,23.287
1784280571713936069,select,12.969
1784280571732503240,update,23.499
1784280571865102557,select,13.895
1784280571885106240,update,24.071
1784280572018525373,select,14.627
1784280572039518735,update,23.940
1784280572172528567,select,13.882
1784280572192461940,update,23.704
1784280572325580545,select,13.858
1784280572345653896,update,24.007
1784280572478483146,select,14.349
1784280572498997612,update,23.107
1784280572631282727,select,13.738
1784280572651260293,update,23.393
1784280572783443286,select,13.031
1784280572803208900,update,24.691
1784280572936904399,select,12.961
1784280572955573261,update,23.182
1784280573087739659,select,12.939
1784280573107093407,update,23.995
1784280573240753057,select,13.853
1784280573260657080,update,24.312
1784280573393565065,select,12.409
1784280573411854125,update,22.523
1784280573542665221,select,12.601
1784280573561274222,update,24.089
1784280573694126100,select,13.065
1784280573713020112,update,24.191
1784280573846357863,select,13.010
1784280573865094669,update,23.976
1784280573997341050,select,13.327
1784280574016625225,update,23.743
1784280574149134780,select,12.964
1784280574168025637,update,24.901
1784280574301643191,select,13.203
1784280574320904242,update,24.528
1784280574454451774,select,13.460
1784280574473946041,update,23.493
1784280574606108781,select,12.170
1784280574624097533,update,23.104
1784280574756507606,select,13.335
1784280574775690175,update,24.631
1784280574908605123,select,14.143
1784280574928562292,update,22.935
1784280575059998600,select,13.491
1784280575079510997,update,23.628
1784280575211700932,select,13.923
1784280575231706503,update,24.095
1784280575364702169,select,14.886
1784280575385498891,update,23.343
1784280575517568828,select,12.696
1784280575535955724,update,24.550
1784280575669272635,select,12.782
1784280575687863695,update,23.357
1784280575819787657,select,12.795
1784280575838364769,update,23.448
1784280575970459438,select,12.786
1784280575988929510,update,23.704
1784280576121556278,select,13.869
1784280576141137198,update,24.121
1784280576274319559,select,13.592
1784280576293778317,update,24.286
1784280576426457716,select,13.561
1784280576445900702,update,24.267
1784280576578556821,select,13.182
1784280576597570918,update,23.508
1784280576729922708,select,13.265
1784280576749030608,update,23.973
1784280576882367542,select,13.032
1784280576901438464,update,23.445
1784280577033986456,select,14.108
1784280577054222311,update,23.706
1784280577187103887,select,13.450
1784280577206359798,update,24.409
1784280577339955760,select,14.283
1784280577360304171,update,23.772
1784280577492638135,select,14.485
1784280577513393354,update,22.965
1784280577645489321,select,13.773
1784280577665442567,update,23.830
1784280577797766050,select,13.160
1784280577817159715,update,23.272
1784280577949536217,select,13.315
1784280577968914717,update,23.675
1784280578101845559,select,13.762
1784280578121801553,update,23.470
1784280578255012229,select,14.059
1784280578276311864,update,24.072
1784280578409299206,select,13.861
1784280578429728664,update,23.565
1784280578562261633,select,14.762
1784280578582960779,update,25.790
1784280578717747630,select,13.267
1784280578736811246,update,24.528
1784280578870110540,select,14.540
1784280578890734294,update,24.942
1784280579026709980,select,14.849
1784280579048543908,update,23.595
1784280579181090532,select,13.975
1784280579201577090,update,23.716
1784280579334284304,select,14.193
1784280579354848638,update,24.921
1784280579488319300,select,13.724
1784280579507964822,update,23.657
1784280579640373255,select,13.117
1784280579659214142,update,23.649
1784280579791960326,select,14.034
1784280579812123794,update,23.797
1784280579945412935,select,13.577
1784280579965117701,update,22.952
1784280580096432810,select,13.747
1784280580116013453,update,24.232
1784280580248868315,select,13.688
1784280580268907434,update,24.029
1784280580401742417,select,13.472
1784280580420957953,update,24.905
1784280580554307846,select,13.675
1784280580573925260,update,23.751
1784280580706689268,select,12.912
1784280580725210881,update,23.668
1784280580857951352,select,13.305
1784280580877403117,update,24.699
1784280581011473207,select,15.764
1784280581033476983,update,24.495
1784280581166701547,select,13.669
1784280581186254061,update,23.211
1784280581318876155,select,14.316
1784280581339752510,update,25.550
1784280581473964452,select,13.714
1784280581493547242,update,23.427
1784280581625878802,select,13.527
1784280581645724832,update,23.988
1784280581778498988,select,13.065
1784280581797406767,update,23.107
1784280581929256029,select,12.591
1784280581948170294,update,23.913
1784280582080785535,select,13.008
1784280582099737321,update,23.490
1784280582231946999,select,13.692
1784280582251574571,update,23.685
1784280582384354519,select,13.620
1784280582403874468,update,23.600
1784280582536100585,select,13.756
1784280582555754028,update,23.786
1784280582688179187,select,12.863
1784280582706956186,update,24.523
1784280582840829598,select,13.905
1784280582860694942,update,22.788
1784280582992292663,select,13.402
1784280583012304440,update,24.831
1784280583146495940,select,14.407
1784280583166770465,update,23.133
1784280583298616829,select,14.721
1784280583319284313,update,23.127
1784280583451276841,select,14.124
1784280583471709903,update,24.598
1784280583605321487,select,13.493
1784280583624864530,update,23.824
1784280583757747993,select,13.402
1784280583776944320,update,23.707
1784280583909154730,select,13.152
1784280583928244841,update,23.105
1784280584060030912,select,12.875
1784280584078642326,update,23.707
1784280584210913212,select,13.730
1784280584230800699,update,24.067
1784280584364295155,select,13.388
1784280584383900218,update,23.927
1784280584516736446,select,12.917
1784280584536182004,update,23.956
1784280584669085799,select,13.512
1784280584688528377,update,23.004
1784280584820771951,select,14.567
1784280584841843755,update,22.967
1784280584973811454,select,13.471
1784280584993239403,update,25.858
1784280585130407279,select,13.571
1784280585149826393,update,24.140
1784280585283135085,select,13.242
1784280585302673879,update,23.823
1784280585435983856,select,14.191
1784280585455983529,update,23.874
1784280585588220485,select,12.952
1784280585606995458,update,23.151
1784280585738754024,select,13.658
1784280585759227211,update,23.383
1784280585891104424,select,13.166
1784280585909939298,update,23.808
1784280586043068331,select,13.459
1784280586062600572,update,24.510
1784280586196134369,select,13.647
1784280586215747248,update,23.318
1784280586347920271,select,13.288
1784280586367213375,update,24.222
1784280586500055160,select,14.042
1784280586520333633,update,23.522
1784280586652489224,select,12.876
1784280586671143910,update,23.219
1784280586802744961,select,13.752
1784280586822363221,update,23.228
1784280586954203200,select,13.073
1784280586973329068,update,22.919
1784280587105383411,select,13.806
1784280587124994737,update,23.397
1784280587256605942,select,12.868
1784280587274986853,update,22.199
1784280587405439257,select,13.487
1784280587424960577,update,23.442
1784280587556625944,select,13.453
1784280587575823897,update,24.123
1784280587708818546,select,14.363
1784280587729765284,update,23.852
1784280587863053797,select,13.264
1784280587881888226,update,23.718
1784280588014345369,select,14.507
1784280588034898869,update,23.500
1784280588167419696,select,13.581
1784280588186879383,update,23.188
1784280588318937764,select,13.428
1784280588338597934,update,23.755
1784280588471390488,select,14.016
1784280588491300518,update,23.390
1784280588623745398,select,13.088
1784280588642657137,update,23.323
1784280588775173416,select,14.332
1784280588795593911,update,23.959
1784280588928712531,select,13.744
1784280588948430661,update,24.042
1784280589081695001,select,12.792
1784280589100511265,update,23.344
1784280589233135810,select,13.481
1784280589253082430,update,24.847
1784280589387429530,select,13.016
1784280589406100087,update,23.374
1784280589537744840,select,13.757
1784280589557637854,update,23.965
1784280589690477489,select,13.363
1784280589709604847,update,24.412
1784280589843011238,select,13.527
1784280589862626688,update,24.445
1784280589995746258,select,13.965
1784280590016451146,update,25.150
1784280590151081834,select,13.999
1784280590171148149,update,24.424
1784280590304239851,select,13.206
1784280590323603898,update,23.263
1784280590456634651,select,14.245
1784280590476658659,update,25.009
1784280590611083429,select,13.356
1784280590630743687,update,23.530
1784280590763610368,select,13.135
1784280590782549939,update,24.511
1784280590916155751,select,13.375
1784280590935396424,update,23.456
1784280591067654327,select,13.401
1784280591087244640,update,23.579
1784280591219713184,select,13.690
1784280591239308967,update,23.968
1784280591372384867,select,13.216
1784280591391411847,update,24.181
1784280591523992303,select,13.638
1784280591543513979,update,23.362
1784280591675564731,select,13.264
1784280591694402216,update,23.017
1784280591825953059,select,13.590
1784280591845485154,update,24.310
1784280591978647112,select,13.052
1784280591997304794,update,25.089
1784280592131745015,select,13.272
1784280592151222597,update,23.940
1784280592284558343,select,12.933
1784280592303499387,update,23.953
1784280592436362944,select,13.428
1784280592455807416,update,23.053
1784280592587591368,select,13.905
1784280592607414476,update,23.927
1784280592740639625,select,13.123
1784280592760116414,update,23.985
1784280592893494326,select,13.948
1784280592913659924,update,22.918
1784280593045440527,select,13.070
1784280593064661348,update,22.999
1784280593196668481,select,13.973
1784280593216470128,update,24.292
1784280593349748975,select,13.328
1784280593368740636,update,23.512
1784280593500674207,select,13.113
1784280593519574780,update,22.784
1784280593650822460,select,13.604
1784280593670631956,update,22.308
1784280593801692809,select,13.296
1784280593820764193,update,23.575
1784280593952873077,select,12.780
1784280593971560081,update,23.589
1784280594103552866,select,13.688
1784280594122779535,update,23.428
1784280594255372524,select,12.884
1784280594274243928,update,23.273
1784280594406537549,select,13.431
1784280594426201620,update,23.026
1784280594558026804,select,13.463
1784280594577293347,update,23.393
1784280594709251673,select,13.270
1784280594728373034,update,23.603
1784280594861396255,select,13.084
1784280594879948270,update,23.375
1784280595011836980,select,13.566
1784280595031564846,update,23.487
1784280595163975072,select,13.602
1784280595183698224,update,23.185
1784280595315736696,select,13.752
1784280595335613050,update,23.553
1784280595467595106,select,13.489
1784280595487337017,update,22.845
1784280595618827846,select,12.992
1784280595637598771,update,22.060
1784280595768213813,select,13.349
1784280595787318582,update,23.012
1784280595919272198,select,13.902
1784280595938768349,update,22.980
1784280596070720456,select,13.588
1784280596090451737,update,23.891
1784280596223288188,select,13.138
1784280596242320458,update,23.142
1784280596374201893,select,13.524
1784280596393809203,update,23.517
1784280596525734752,select,13.716
1784280596545349720,update,23.639
1784280596677531103,select,13.288
1784280596696521830,update,23.122
1784280596828117032,select,12.626
1784280596846602937,update,23.286
1784280596978611503,select,13.897
1784280596998250364,update,24.812
1784280597132260630,select,13.547
1784280597151879053,update,24.221
