Linux 4.18.0-425.3.1.el8.x86_64 (l-dbm-labroom-1) 	西元2026年06月22日 	_x86_64_	(4 CPU)

22時52分35秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22時52分36秒  all   11.11    0.00    6.31    0.00    0.76    1.26    0.00    0.00    0.00   80.56
22時52分37秒  all    1.02    0.00    2.28    0.00    0.25    1.27    0.00    0.00    0.00   95.18
22時52分38秒  all    2.02    0.00    2.02    0.00    0.76    1.01    0.00    0.00    0.00   94.21
22時52分39秒  all    1.51    0.00    2.02    0.00    0.50    1.26    0.00    0.00    0.00   94.71
22時52分40秒  all    1.53    0.00    1.53    0.00    0.25    1.27    0.00    0.00    0.00   95.42
22時52分41秒  all    1.51    0.00    2.26    0.00    1.01    1.26    0.00    0.00    0.00   93.97
22時52分42秒  all    2.01    0.00    2.51    0.00    0.50    1.25    0.00    0.00    0.00   93.73
22時52分43秒  all    1.78    0.00    1.53    0.00    0.25    1.27    0.00    0.00    0.00   95.17
22時52分44秒  all    1.75    0.00    2.26    0.00    0.75    1.25    0.00    0.00    0.00   93.98
22時52分45秒  all    1.77    0.00    2.27    0.00    1.01    1.01    0.00    0.00    0.00   93.94
22時52分46秒  all    1.51    0.00    1.76    0.00    0.25    1.76    0.00    0.00    0.00   94.71
22時52分47秒  all    1.01    0.00    1.77    0.00    0.51    1.27    0.00    0.00    0.00   95.44
22時52分48秒  all    2.51    0.00    2.26    0.00    0.50    1.25    0.00    0.00    0.00   93.48
22時52分49秒  all    1.27    0.00    2.03    0.00    0.76    1.27    0.00    0.00    0.00   94.68
22時52分50秒  all    2.00    0.00    2.75    0.00    0.50    1.50    0.00    0.00    0.00   93.25
22時52分51秒  all    1.27    0.00    1.78    0.00    0.25    1.27    0.00    0.00    0.00   95.42
22時52分52秒  all    1.78    0.00    1.78    0.00    1.27    1.02    0.00    0.00    0.00   94.16
22時52分53秒  all    1.50    0.00    2.49    0.00    0.25    1.25    0.00    0.00    0.00   94.51
22時52分54秒  all    1.52    0.00    1.27    0.00    0.51    1.52    0.00    0.00    0.00   95.18
22時52分55秒  all    1.76    0.00    2.52    0.00    0.50    1.26    0.00    0.00    0.00   93.95
22時52分56秒  all    2.02    0.00    2.27    0.00    0.76    1.26    0.00    0.00    0.00   93.70
22時52分57秒  all    2.25    0.00    2.75    0.00    0.50    1.50    0.00    0.00    0.00   93.00
22時52分58秒  all    1.78    0.00    2.28    0.00    0.51    1.27    0.00    0.00    0.00   94.16
22時52分59秒  all    1.52    0.00    2.27    0.00    0.76    1.52    0.00    0.00    0.00   93.94
22時53分00秒  all    1.27    0.00    1.53    0.00    0.25    1.27    0.00    0.00    0.00   95.67
22時53分01秒  all    4.02    0.00    2.26    0.00    1.01    1.26    0.00    0.00    0.00   91.46
22時53分02秒  all    1.50    0.00    2.51    0.00    0.50    1.25    0.00    0.00    0.00   94.24
22時53分03秒  all    1.76    0.00    2.26    0.00    0.50    1.01    0.00    0.00    0.00   94.47
22時53分04秒  all    2.02    0.00    1.77    0.00    0.25    1.77    0.00    0.00    0.00   94.19
22時53分05秒  all    2.25    0.00    3.25    0.00    1.00    1.50    0.00    0.00    0.00   92.00
22時53分06秒  all    2.52    0.00    2.02    0.00    0.76    1.26    0.00    0.00    0.00   93.45
22時53分07秒  all    1.52    0.00    1.77    0.00    0.25    1.27    0.00    0.00    0.00   95.19
22時53分08秒  all    2.27    0.00    2.53    0.00    0.25    1.52    0.00    0.00    0.00   93.43
22時53分09秒  all    1.51    0.00    1.76    0.00    1.01    1.01    0.00    0.00    0.00   94.71
22時53分10秒  all    2.26    0.00    3.02    0.00    0.25    1.26    0.00    0.00    0.00   93.22
22時53分11秒  all    2.27    0.00    2.27    0.00    1.01    1.76    0.00    0.00    0.00   92.70
22時53分12秒  all    2.27    0.00    2.53    0.00    0.25    1.26    0.00    0.00    0.00   93.69
22時53分13秒  all    1.77    0.00    2.27    0.00    0.76    1.26    0.00    0.00    0.00   93.94
22時53分14秒  all    2.03    0.00    2.03    0.00    0.76    1.77    0.00    0.00    0.00   93.42
22時53分15秒  all    2.28    0.00    2.54    0.00    0.51    1.52    0.00    0.00    0.00   93.15
22時53分16秒  all    1.52    0.00    2.53    0.00    0.76    1.77    0.00    0.00    0.00   93.42
22時53分17秒  all    2.78    0.00    2.02    0.00    0.76    1.77    0.00    0.00    0.00   92.68
22時53分18秒  all    2.02    0.00    2.77    0.00    0.50    1.26    0.00    0.00    0.00   93.45
22時53分19秒  all    6.30    0.00    3.78    0.00    0.76    1.76    0.00    0.00    0.00   87.41
22時53分20秒  all    2.53    0.00    2.28    0.00    0.51    1.01    0.00    0.00    0.00   93.67
22時53分21秒  all    1.77    0.00    2.02    0.00    0.51    1.26    0.00    0.00    0.00   94.44
22時53分22秒  all    2.27    0.00    2.78    0.00    0.25    1.52    0.00    0.00    0.00   93.18
22時53分23秒  all    2.25    0.00    2.50    0.00    1.25    1.25    0.00    0.00    0.00   92.75
22時53分24秒  all    2.28    0.00    2.53    0.00    0.25    1.52    0.00    0.00    0.00   93.42
22時53分25秒  all    2.49    0.00    2.49    0.00    1.00    1.49    0.00    0.00    0.00   92.54
22時53分26秒  all    1.29    0.00    2.31    0.00    0.51    1.29    0.00    0.00    0.00   94.60
22時53分27秒  all    2.01    0.00    2.51    0.00    0.50    1.26    0.00    0.00    0.00   93.72
22時53分28秒  all    1.77    0.00    2.02    0.00    0.51    1.26    0.00    0.00    0.00   94.44
22時53分29秒  all    1.76    0.00    2.51    0.00    0.25    1.26    0.00    0.00    0.00   94.22
22時53分30秒  all    1.51    0.00    1.76    0.00    1.01    1.51    0.00    0.00    0.00   94.21
22時53分31秒  all    2.03    0.00    2.78    0.00    0.51    1.27    0.00    0.00    0.00   93.42
22時53分32秒  all    2.76    0.00    2.26    0.00    0.25    1.26    0.00    0.00    0.00   93.47
22時53分33秒  all    1.76    0.00    2.01    0.00    0.75    1.26    0.00    0.00    0.00   94.22
22時53分34秒  all    1.75    0.00    2.26    0.00    0.50    1.25    0.00    0.00    0.00   94.24
22時53分35秒  all    1.51    0.00    2.26    0.00    0.75    1.51    0.00    0.00    0.00   93.97
22時53分36秒  all    4.80    0.00    2.78    0.00    0.51    1.26    0.00    0.00    0.00   90.66
22時53分37秒  all    1.52    0.00    2.53    0.00    0.51    1.26    0.00    0.00    0.00   94.19
22時53分38秒  all    2.52    0.00    2.27    0.00    0.50    1.26    0.00    0.00    0.00   93.45
22時53分39秒  all    2.01    0.00    2.01    0.00    0.75    1.51    0.00    0.00    0.00   93.72
22時53分40秒  all    1.52    0.00    1.27    0.00    0.51    1.02    0.00    0.00    0.00   95.69
22時53分41秒  all    1.76    0.00    2.52    0.00    0.76    1.26    0.00    0.00    0.00   93.70
22時53分42秒  all    2.27    0.00    2.78    0.25    0.51    1.52    0.00    0.00    0.00   92.68
22時53分43秒  all    1.99    0.00    2.48    0.00    0.50    1.24    0.00    0.00    0.00   93.80
22時53分44秒  all    1.52    0.00    2.28    0.00    0.51    1.27    0.00    0.00    0.00   94.42
22時53分45秒  all    2.26    0.00    2.51    0.00    0.75    1.51    0.00    0.00    0.00   92.96
22時53分46秒  all    1.52    0.00    2.78    0.00    0.51    1.26    0.00    0.00    0.00   93.94
22時53分47秒  all    2.26    0.00    2.76    0.00    0.50    1.51    0.00    0.00    0.00   92.96
22時53分48秒  all    2.51    0.00    2.26    0.00    0.75    1.26    0.00    0.00    0.00   93.22
22時53分49秒  all    1.78    0.00    2.03    0.00    0.51    1.27    0.00    0.00    0.00   94.42
22時53分50秒  all    2.75    0.00    2.25    0.00    0.75    1.50    0.00    0.00    0.00   92.75
22時53分51秒  all    2.53    0.00    2.78    0.00    0.76    1.26    0.00    0.00    0.00   92.68
22時53分52秒  all    2.27    0.00    2.02    0.00    0.50    2.02    0.00    0.00    0.00   93.20
