2026/06/23 00:20:04 maxprocs: Leaving GOMAXPROCS=4: CPU quota undefined
[Current] DELIVERY - Takes(s): 7.1, Count: 50, TPM: 424.7, Sum(ms): 17031.8, Avg(ms): 341.0, 50th(ms): 151.0, 90th(ms): 1040.2, 95th(ms): 1275.1, 99th(ms): 1543.5, 99.9th(ms): 1543.5, Max(ms): 1543.5
[Current] NEW_ORDER - Takes(s): 6.9, Count: 600, TPM: 5230.9, Sum(ms): 63269.4, Avg(ms): 105.4, 50th(ms): 79.7, 90th(ms): 142.6, 95th(ms): 201.3, 99th(ms): 671.1, 99.9th(ms): 1476.4, Max(ms): 1744.8
[Current] ORDER_STATUS - Takes(s): 7.3, Count: 50, TPM: 410.6, Sum(ms): 2535.3, Avg(ms): 50.4, 50th(ms): 11.5, 90th(ms): 56.6, 95th(ms): 96.5, 99th(ms): 838.9, 99.9th(ms): 838.9, Max(ms): 838.9
[Current] PAYMENT - Takes(s): 7.3, Count: 552, TPM: 4523.2, Sum(ms): 43036.8, Avg(ms): 77.9, 50th(ms): 37.7, 90th(ms): 88.1, 95th(ms): 121.6, 99th(ms): 1275.1, 99.9th(ms): 1744.8, Max(ms): 2281.7
[Current] STOCK_LEVEL - Takes(s): 6.1, Count: 47, TPM: 461.4, Sum(ms): 2548.8, Avg(ms): 54.0, 50th(ms): 9.4, 90th(ms): 83.9, 95th(ms): 243.3, 99th(ms): 469.8, 99.9th(ms): 469.8, Max(ms): 469.8
[Current] DELIVERY - Takes(s): 9.7, Count: 97, TPM: 599.6, Sum(ms): 14620.7, Avg(ms): 151.0, 50th(ms): 134.2, 90th(ms): 218.1, 95th(ms): 268.4, 99th(ms): 318.8, 99.9th(ms): 520.1, Max(ms): 520.1
[Current] NEW_ORDER - Takes(s): 10.0, Count: 1030, TPM: 6180.1, Sum(ms): 97979.6, Avg(ms): 95.2, 50th(ms): 88.1, 90th(ms): 142.6, 95th(ms): 176.2, 99th(ms): 234.9, 99.9th(ms): 419.4, Max(ms): 704.6
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 82, TPM: 499.5, Sum(ms): 1077.0, Avg(ms): 13.1, 50th(ms): 11.5, 90th(ms): 18.9, 95th(ms): 27.3, 99th(ms): 56.6, 99.9th(ms): 58.7, Max(ms): 58.7
[Current] PAYMENT - Takes(s): 10.0, Count: 905, TPM: 5443.4, Sum(ms): 43978.9, Avg(ms): 48.7, 50th(ms): 41.9, 90th(ms): 92.3, 95th(ms): 109.1, 99th(ms): 134.2, 99.9th(ms): 159.4, Max(ms): 167.8
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 97, TPM: 582.3, Sum(ms): 1075.2, Avg(ms): 11.1, 50th(ms): 9.4, 90th(ms): 14.2, 95th(ms): 17.8, 99th(ms): 75.5, 99.9th(ms): 79.7, Max(ms): 79.7
[Current] DELIVERY - Takes(s): 9.9, Count: 91, TPM: 551.6, Sum(ms): 13809.2, Avg(ms): 151.9, 50th(ms): 134.2, 90th(ms): 218.1, 95th(ms): 268.4, 99th(ms): 385.9, 99.9th(ms): 469.8, Max(ms): 469.8
