procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  1      0 7207784     28 4986488    0    0   261  1150   11   21  6  3 90  1  0
 1  1      0 7199856     28 4988068    0    0  1688 10156 19923 14054 32 12 46 10  0
 2  1      0 7189580     28 4990432    0    0  2032  9280 24839 23275 35 11 43 11  0
 2  1      0 7187616     28 4992360    0    0  2120 10068 24322 26136 29 11 48 11  0
 3  0      0 7184804     28 4994372    0    0  2012 10662 24730 25925 32 12 46 10  0
 2  1      0 7251596     28 4996528    0    0  2136 10376 22407 19320 35 11 44 10  0
 4  0      0 7248116     28 4999452    0    0  2752 11640 26089 24583 35 12 41 12  0
 1  1      0 7247344     28 5001596    0    0  2336 11204 17194 11346 33  8 48 11  0
 2  0      0 7243680     28 5004316    0    0  2528 11056 20077 16891 36 10 44  9  0
 2  0      0 7225704     28 5023628    0    0  4528 33503 11128 4476 34  8 49  9  0
 2  1      0 7231620     28 5015956    0    0  2524 15254 23691 22434 36 12 42 10  0
 2  0      0 7230664     28 5017916    0    0  1960 10936 22126 20120 36 11 43 10  0
 0  0      0 7226968     28 5019264    0    0  1512  9416 22114 22131 30 11 47 12  0
 2  0      0 7228820     28 5021860    0    0  2456 11084 16794 11963 29 10 50 11  0
 1  1      0 7226216     28 5023992    0    0  2108 10992 22827 20695 29 11 49 11  0
 2  0      0 7223728     28 5025792    0    0  1980 12084 17258 10394 31 10 47 12  0
 1  1      0 7221016     28 5028360    0    0  2388 11624 13091 4252 32  8 48 12  0
 3  0      0 7218880     28 5030636    0    0  2464 10168 12185 3872 33  8 48 11  0
 1  0      0 7210024     28 5040136    0    0  1752 18757 11595 3862 35  7 48  9  0
 2  0      0 7192792     28 5058064    0    0  7932 77147 9677 5002 34  8 49  9  0
 2  0      0 7181120     28 5068896    0    0  1200 48643 10892 4149 38  8 48  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  1      0 7125412     28 5116116    0    0  1724 52000 13311 8260 37  8 47  8  0
 1  1      0 7067920     28 5167380    0    0 68556 71712 16503 14532 38 10 44  8  0
 3  1      0 7053952     28 5182192    0    0 68572 71944 11390 6163 36  8 48  8  0
 2  0      0 7118192     28 5114600    0    0 19088 45683 14032 6963 33  9 49  9  0
 0  1      0 7208916     28 5024028    0    0  1652 10348 18051 11530 28  9 52 11  0
 4  1      0 7208084     28 5025800    0    0  1792 10533 24694 25269 32 11 46 11  0
 2  0      0 7208692     28 5027016    0    0  1380  8428 16231 12512 35 10 46  9  0
