Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-1) 	西元2026年06月19日 	_x86_64_	(4 CPU)

20時12分43秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20時12分44秒  all   60.25    0.00   13.50    2.50    2.00    3.75    0.00    0.00    0.00   18.00
20時12分45秒  all   61.79    0.00   13.08    2.82    1.54    3.33    0.00    0.00    0.00   17.44
20時12分46秒  all   60.30    0.00   14.32    2.51    1.76    3.27    0.00    0.00    0.00   17.84
20時12分47秒  all   60.15    0.00   13.28    2.51    1.75    3.51    0.00    0.00    0.00   18.80
20時12分48秒  all   60.00    0.00   14.68    2.28    1.77    3.29    0.00    0.00    0.00   17.97
20時12分49秒  all   61.62    0.00   12.88    2.53    1.77    3.54    0.00    0.00    0.00   17.68
20時12分50秒  all   62.31    0.00   13.82    2.51    1.51    3.52    0.00    0.00    0.00   16.33
20時12分51秒  all   60.35    0.00   13.13    3.03    1.52    3.54    0.00    0.00    0.00   18.43
20時12分52秒  all   60.31    0.00   13.99    2.54    1.78    3.05    0.00    0.00    0.00   18.32
20時12分53秒  all   59.75    0.00   14.18    2.53    1.27    3.80    0.00    0.00    0.00   18.48
20時12分54秒  all   60.91    0.00   13.20    2.54    1.78    3.55    0.00    0.00    0.00   18.02
20時12分55秒  all   60.40    0.00   13.28    2.76    1.25    3.51    0.00    0.00    0.00   18.80
20時12分56秒  all   62.03    0.00   13.67    2.53    2.03    3.29    0.00    0.00    0.00   16.46
20時12分57秒  all   60.67    0.00   13.37    2.06    1.29    3.34    0.00    0.00    0.00   19.28
20時12分58秒  all   60.41    0.00   13.71    2.54    2.03    3.55    0.00    0.00    0.00   17.77
20時12分59秒  all   63.20    0.00   13.45    2.03    1.52    3.30    0.00    0.00    0.00   16.50
20時13分00秒  all   60.65    0.00   13.53    2.51    1.50    3.26    0.00    0.00    0.00   18.55
20時13分01秒  all   61.32    0.00   13.49    1.78    1.78    3.82    0.00    0.00    0.00   17.81
20時13分02秒  all   59.75    0.00   13.00    3.25    1.75    3.25    0.00    0.00    0.00   19.00
20時13分03秒  all   61.52    0.00   13.42    2.53    1.52    3.29    0.00    0.00    0.00   17.72
20時13分04秒  all   62.41    0.00   14.29    2.51    1.75    3.51    0.00    0.00    0.00   15.54
20時13分05秒  all   61.87    0.00   12.12    2.53    1.77    3.79    0.00    0.00    0.00   17.93
20時13分06秒  all   61.96    0.00   13.85    2.27    1.26    3.27    0.00    0.00    0.00   17.38
20時13分07秒  all   62.09    0.00   13.47    2.49    2.00    3.24    0.00    0.00    0.00   16.71
20時13分08秒  all   61.08    0.00   14.18    2.32    1.29    3.61    0.00    0.00    0.00   17.53
20時13分09秒  all   60.60    0.00   13.22    2.74    1.75    3.49    0.00    0.00    0.00   18.20
20時13分10秒  all   62.00    0.00   13.75    2.00    2.00    3.75    0.00    0.00    0.00   16.50
20時13分11秒  all   60.65    0.00   13.53    2.26    1.25    3.26    0.00    0.00    0.00   19.05
20時13分12秒  all   60.15    0.00   13.62    2.06    1.80    3.34    0.00    0.00    0.00   19.02
20時13分13秒  all   61.25    0.00   14.00    2.75    1.50    3.50    0.00    0.00    0.00   17.00
20時13分14秒  all   62.31    0.00   12.56    3.02    1.76    3.27    0.00    0.00    0.00   17.09
20時13分15秒  all   61.07    0.00   13.23    3.05    1.53    3.31    0.00    0.00    0.00   17.81
20時13分16秒  all   63.13    0.00   12.88    2.02    1.52    3.79    0.00    0.00    0.00   16.67
20時13分17秒  all   60.05    0.00   14.25    2.29    1.78    3.31    0.00    0.00    0.00   18.32
20時13分18秒  all   60.91    0.00   13.71    2.54    1.27    3.55    0.00    0.00    0.00   18.02
20時13分19秒  all   60.91    0.00   14.21    2.54    2.03    3.30    0.00    0.00    0.00   17.01
20時13分20秒  all   62.12    0.00   12.88    3.03    1.52    3.28    0.00    0.00    0.00   17.17
20時13分21秒  all   61.01    0.00   13.67    2.53    1.77    3.29    0.00    0.00    0.00   17.72
20時13分22秒  all   60.51    0.00   13.42    2.53    1.77    3.54    0.00    0.00    0.00   18.23
20時13分23秒  all   61.56    0.00   12.81    2.51    1.76    3.77    0.00    0.00    0.00   17.59
20時13分24秒  all   60.97    0.00   13.27    3.06    1.53    3.32    0.00    0.00    0.00   17.86
20時13分25秒  all   61.62    0.00   13.89    2.27    1.52    3.28    0.00    0.00    0.00   17.42
20時13分26秒  all   62.34    0.00   13.23    2.04    1.53    3.31    0.00    0.00    0.00   17.56
20時13分27秒  all   61.58    0.00   12.72    3.05    1.53    3.56    0.00    0.00    0.00   17.56
20時13分28秒  all   60.15    0.00   14.21    2.28    1.78    3.30    0.00    0.00    0.00   18.27
20時13分29秒  all   62.78    0.00   13.42    2.03    1.27    3.29    0.00    0.00    0.00   17.22
20時13分30秒  all   60.35    0.00   13.38    2.53    2.02    3.79    0.00    0.00    0.00   17.93
20時13分31秒  all   60.61    0.00   14.14    2.78    1.26    3.28    0.00    0.00    0.00   17.93
20時13分32秒  all   61.75    0.00   14.00    2.00    1.75    3.50    0.00    0.00    0.00   17.00
20時13分33秒  all   60.51    0.00   13.67    2.78    1.77    3.29    0.00    0.00    0.00   17.97
20時13分34秒  all   61.27    0.00   13.16    2.53    1.52    3.54    0.00    0.00    0.00   17.97
20時13分35秒  all   61.65    0.00   13.78    2.76    1.75    3.26    0.00    0.00    0.00   16.79
20時13分36秒  all   60.61    0.00   13.89    2.27    1.52    3.54    0.00    0.00    0.00   18.18
