Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-1) 	西元2026年06月08日 	_x86_64_	(4 CPU)

23時16分07秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時16分08秒        lo     69.00     69.00     67.37     67.37      0.00      0.00      0.00      0.00
23時16分08秒     ens33  27242.00  25056.00   9127.46  10197.04      0.00      0.00      0.00      0.84
23時16分08秒      cni0  14373.00  14458.00   7621.41   6610.50      0.00      0.00      0.00      0.00
23時16分08秒 vethbdca3de6      1.00      1.00      0.04      0.04      0.00      0.00      0.00      0.00
23時16分08秒 veth854270a4     28.00     32.00      7.20      6.18      0.00      0.00      0.00      0.00
23時16分08秒 veth0c9b2fa5     35.00     35.00      6.37      4.31      0.00      0.00      0.00      0.00
23時16分08秒 veth8c54fcdc     95.00    102.00     12.00     16.51      0.00      0.00      0.00      0.00
23時16分08秒 veth31d8334d   9773.00   9671.00   5933.91   5714.11      0.00      0.00      0.00      0.49
23時16分08秒 veth8017ce2c   7091.00   7267.00   3141.66   2152.62      0.00      0.00      0.00      0.26

23時16分08秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時16分09秒        lo     18.00     18.00      2.45      2.45      0.00      0.00      0.00      0.00
23時16分09秒     ens33  25399.00  23727.00   8859.98   9391.87      0.00      0.00      0.00      0.77
23時16分09秒      cni0  13471.00  12937.00   6908.09   6428.53      0.00      0.00      0.00      0.00
23時16分09秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時16分09秒 veth854270a4      0.00      1.00      0.00      0.06      0.00      0.00      0.00      0.00
23時16分09秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時16分09秒 veth8c54fcdc     52.00     58.00      9.58      5.21      0.00      0.00      0.00      0.00
23時16分09秒 veth31d8334d   9139.00   8467.00   5289.97   5497.83      0.00      0.00      0.00      0.45
23時16分09秒 veth8017ce2c   6484.00   6615.00   2869.68   2002.40      0.00      0.00      0.00      0.24

23時16分09秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時16分10秒        lo     10.00     10.00      1.50      1.50      0.00      0.00      0.00      0.00
23時16分10秒     ens33  29171.00  26918.00  10450.06  10789.22      0.00      0.00      0.00      0.88
23時16分10秒      cni0  15452.00  14994.00   8040.51   7736.20      0.00      0.00      0.00      0.00
23時16分10秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時16分10秒 veth854270a4     11.00     12.00      3.33      1.31      0.00      0.00      0.00      0.00
23時16分10秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時16分10秒 veth8c54fcdc     38.00     40.00      3.55      8.46      0.00      0.00      0.00      0.00
23時16分10秒 veth31d8334d  10123.00   9464.00   5976.96   6467.64      0.00      0.00      0.00      0.53
23時16分10秒 veth8017ce2c   7851.00   8049.00   3345.03   2336.45      0.00      0.00      0.00      0.27

23時16分10秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時16分11秒        lo     32.00     32.00     22.70     22.70      0.00      0.00      0.00      0.00
23時16分11秒     ens33  28546.00  25912.00  10026.12  10374.24      0.00      0.00      0.00      0.85
23時16分11秒      cni0  14711.00  14797.00   7533.22   7294.83      0.00      0.00      0.00      0.00
23時16分11秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時16分11秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時16分11秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時16分11秒 veth8c54fcdc    194.00    215.00     99.71     96.46      0.00      0.00      0.00      0.01
23時16分11秒 veth31d8334d   9316.00   9233.00   5525.66   6118.57      0.00      0.00      0.00      0.50
23時16分11秒 veth8017ce2c   8032.00   8182.00   3323.77   2295.65      0.00      0.00      0.00      0.27

23時16分11秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時16分12秒        lo     20.00     20.00      2.30      2.30      0.00      0.00      0.00      0.00
23時16分12秒     ens33  23374.00  21316.00   8049.77   8384.29      0.00      0.00      0.00      0.69
23時16分12秒      cni0  12318.00  12405.00   6190.46   5906.84      0.00      0.00      0.00      0.00
23時16分12秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時16分12秒 veth854270a4     11.00     15.00      3.37      1.55      0.00      0.00      0.00      0.00
23時16分12秒 veth0c9b2fa5     29.00     29.00      5.84      3.69      0.00      0.00      0.00      0.00
23時16分12秒 veth8c54fcdc    134.00    136.00     19.25     16.12      0.00      0.00      0.00      0.00
23時16分12秒 veth31d8334d   7961.00   7886.00   4661.84   5071.15      0.00      0.00      0.00      0.42
23時16分12秒 veth8017ce2c   6489.00   6643.00   2818.81   1964.04      0.00      0.00      0.00      0.23

23時16分12秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時16分13秒        lo     26.00     26.00      2.68      2.68      0.00      0.00      0.00      0.00
23時16分13秒     ens33  27039.00  24491.00   9487.56  10824.43      0.00      0.00      0.00      0.89
23時16分13秒      cni0  13385.00  13527.00   8188.33   6881.19      0.00      0.00      0.00      0.00
23時16分13秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時16分13秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時16分13秒 veth0c9b2fa5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時16分13秒 veth8c54fcdc     59.00     62.00      6.45     10.48      0.00      0.00      0.00      0.00
23時16分13秒 veth31d8334d   8985.00   8966.00   6578.31   6004.07      0.00      0.00      0.00      0.54
23時16分13秒 veth8017ce2c   6668.00   6827.00   2923.46   2003.74      0.00      0.00      0.00      0.24

23時16分13秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時16分14秒        lo     31.00     31.00      5.21      5.21      0.00      0.00      0.00      0.00
23時16分14秒     ens33  27094.00  24552.00   9436.40   9971.07      0.00      0.00      0.00      0.82
23時16分14秒      cni0  13223.00  13446.00   7267.21   6763.41      0.00      0.00      0.00      0.00
23時16分14秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時16分14秒 veth854270a4     26.00     25.00      6.28      2.52      0.00      0.00      0.00      0.00
23時16分14秒 veth0c9b2fa5     11.00     11.00      1.81      1.25      0.00      0.00      0.00      0.00
23時16分14秒 veth8c54fcdc    122.00    138.00     18.11     14.56      0.00      0.00      0.00      0.00
23時16分14秒 veth31d8334d   8690.00   8759.00   5618.20   5837.74      0.00      0.00      0.00      0.48
23時16分14秒 veth8017ce2c   6506.00   6644.00   2903.07   2006.59      0.00      0.00      0.00      0.24

23時16分14秒     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
23時16分15秒        lo      6.00      6.00      0.98      0.98      0.00      0.00      0.00      0.00
23時16分15秒     ens33  24733.00  22384.00   8726.68   9211.28      0.00      0.00      0.00      0.75
23時16分15秒      cni0  12982.00  13100.00   6918.72   6471.57      0.00      0.00      0.00      0.00
23時16分15秒 vethbdca3de6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時16分15秒 veth854270a4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
23時16分15秒 veth0c9b2fa5      6.00      6.00      1.34      0.81      0.00      0.00      0.00      0.00
23時16分15秒 veth8c54fcdc     82.00     94.00     10.48     13.43      0.00      0.00      0.00      0.00
